session_id,agent_id,session_date,logged_hours,productive_hours
S00000559,AG0060,2025-09-14,6.63,5.79
S00000560,AG0060,2025-09-16,5.74,5.34
S00000561,AG0060,2025-09-24,6.69,6.83
S00000562,AG0061,2025-09-07,5.67,4.33
S00000563,AG0061,2025-09-07,5.2,4.11
S00000564,AG0061,2025-09-09,8.03,5.31
S00000565,AG0061,2025-09-16,6.65,6.41
S00000566,AG0062,2025-09-18,6.95,5.55
S00000567,AG0062,2025-09-13,6.8,5.69
S00000568,AG0062,2025-09-15,7.71,5.44
S00000569,AG0062,2025-09-21,6.07,4.85
S00000570,AG0063,2025-09-02,7.13,4.44
S00000571,AG0063,2025-09-10,7.87,5.79
S00000572,AG0063,2025-09-03,7.33,3.55
S00000573,AG0063,2025-09-16,7.27,5.04
S00000574,AG0063,2025-09-03,7.33,4.0
S00000575,AG0063,2025-09-18,5.66,3.98
S00000576,AG0063,2025-09-26,4.1,5.83
S00000577,AG0063,2025-09-04,5.83,5.99
S00000578,AG0063,2025-09-08,7.28,6.05
S00000579,AG0064,2025-09-14,8.19,5.45
S00000580,AG0064,2025-09-10,6.03,7.07
S00000581,AG0064,2025-09-22,7.57,5.93
S00000582,AG0064,2025-09-14,6.73,7.18
S00000583,AG0064,2025-09-24,6.76,3.76
S00000584,AG0064,2025-09-07,5.85,5.13
S00000585,AG0064,2025-09-03,6.7,5.03
S00000586,AG0064,2025-09-08,8.84,5.34
S00000587,AG0065,2025-09-26,5.02,4.65
S00000588,AG0065,2025-09-10,5.95,5.38
S00000589,AG0065,2025-09-21,5.97,4.65
S00000590,AG0065,2025-09-24,4.86,6.99
S00000591,AG0065,2025-09-16,6.9,6.21
S00000592,AG0065,2025-09-13,5.36,4.98
S00000593,AG0065,2025-09-01,6.3,4.12
S00000594,AG0065,2025-09-24,6.12,3.95
S00000595,AG0065,2025-09-17,6.31,4.87
S00000596,AG0066,2025-09-23,6.21,5.09
S00000597,AG0066,2025-09-20,7.24,6.35
S00000598,AG0066,2025-09-11,4.87,6.08
S00000599,AG0066,2025-09-15,8.94,6.4
S00000600,AG0066,2025-09-02,8.16,7.27
S00000601,AG0066,2025-09-22,7.97,6.46
S00000602,AG0066,2025-09-10,5.36,5.47
S00000603,AG0066,2025-09-19,5.74,6.58
S00000604,AG0066,2025-09-21,5.9,3.6
S00000605,AG0066,2025-09-06,8.33,6.32
S00000606,AG0066,2025-09-22,7.05,5.69
S00000607,AG0066,2025-09-06,5.67,5.63
S00000608,AG0066,2025-09-12,7.7,6.37
S00000609,AG0067,2025-09-14,5.95,5.09
S00000610,AG0067,2025-09-07,5.69,5.26
S00000611,AG0067,2025-09-23,7.9,6.32
S00000612,AG0067,2025-09-18,9.02,5.36
S00000613,AG0067,2025-09-21,7.94,5.57
S00000614,AG0067,2025-09-06,6.59,4.24
S00000615,AG0067,2025-09-07,6.36,4.99
S00000616,AG0067,2025-09-02,6.56,6.06
S00000617,AG0067,2025-09-15,7.91,6.62
S00000618,AG0067,2025-09-13,4.88,5.24
S00000619,AG0068,2025-09-14,6.2,5.17
S00000620,AG0068,2025-09-13,6.72,6.3
S00000621,AG0068,2025-09-15,6.16,5.82
S00000622,AG0068,2025-09-08,6.04,3.4
S00000623,AG0068,2025-09-01,7.52,4.35
S00000624,AG0068,2025-09-03,7.21,4.62
S00000625,AG0068,2025-09-15,7.31,6.82
S00000626,AG0068,2025-09-27,5.07,4.12
S00000627,AG0068,2025-09-18,7.24,6.05
S00000628,AG0068,2025-09-14,6.65,6.48
S00000629,AG0068,2025-09-10,7.05,5.8
S00000630,AG0068,2025-09-05,6.02,4.37
S00000631,AG0068,2025-09-10,6.85,7.06
S00000632,AG0068,2025-09-04,4.92,3.87
S00000633,AG0068,2025-09-06,9.03,7.41
S00000634,AG0069,2025-09-04,6.89,6.37
S00000635,AG0069,2025-09-18,6.21,5.99
S00000636,AG0069,2025-09-26,5.07,5.86
S00000637,AG0069,2025-09-21,5.48,5.58
S00000638,AG0069,2025-09-05,6.35,4.72
S00000639,AG0069,2025-09-03,5.68,6.99
S00000640,AG0069,2025-09-01,8.06,4.65
S00000641,AG0069,2025-09-23,7.3,5.03
S00000642,AG0069,2025-09-27,7.13,3.41
S00000643,AG0069,2025-09-16,6.49,5.18
S00000644,AG0069,2025-09-05,6.43,4.76
S00000645,AG0069,2025-09-26,6.54,7.13
S00000646,AG0069,2025-09-05,6.22,6.72
S00000647,AG0069,2025-09-12,7.62,4.6
S00000648,AG0070,2025-09-05,8.62,2.76
S00000649,AG0070,2025-09-12,6.98,3.98
S00000650,AG0070,2025-09-03,7.11,6.16
S00000651,AG0070,2025-09-07,6.28,6.55
S00000652,AG0070,2025-09-08,5.97,5.34
S00000653,AG0070,2025-09-20,7.02,4.93
S00000654,AG0070,2025-09-19,6.65,5.51
S00000655,AG0070,2025-09-01,6.21,6.01
S00000656,AG0070,2025-09-15,6.98,5.1
S00000657,AG0070,2025-09-19,6.29,4.39
S00000658,AG0070,2025-09-15,6.19,6.0
S00000659,AG0070,2025-09-10,6.99,6.71
S00000660,AG0071,2025-09-03,7.88,3.82
S00000661,AG0071,2025-09-23,5.57,6.19
S00000662,AG0071,2025-09-12,6.55,5.77
S00000663,AG0071,2025-09-23,5.41,5.66
S00000664,AG0072,2025-09-17,6.06,6.55
S00000665,AG0072,2025-09-12,5.15,5.99
S00000666,AG0072,2025-09-27,6.91,4.7
S00000667,AG0072,2025-09-12,6.96,3.11
S00000668,AG0072,2025-09-19,7.63,6.41
S00000669,AG0072,2025-09-10,5.97,5.7
S00000670,AG0072,2025-09-16,5.24,5.37
S00000671,AG0072,2025-09-10,7.51,5.06
S00000672,AG0072,2025-09-05,6.02,6.94
S00000673,AG0073,2025-09-20,6.65,5.1
S00000674,AG0073,2025-09-25,5.72,5.56
S00000675,AG0073,2025-09-03,6.52,4.57
S00000676,AG0073,2025-09-06,4.56,5.73
S00000677,AG0073,2025-09-12,6.32,5.53
S00000678,AG0073,2025-09-21,6.13,5.16
S00000679,AG0073,2025-09-07,6.66,5.93
S00000680,AG0074,2025-09-17,7.86,5.55
S00000681,AG0074,2025-09-08,6.09,5.36
S00000682,AG0074,2025-09-06,5.81,5.52
S00000683,AG0074,2025-09-10,5.58,5.87
S00000684,AG0074,2025-09-26,5.51,4.98
S00000685,AG0075,2025-09-19,5.69,4.32
S00000686,AG0075,2025-09-27,6.3,4.11
S00000687,AG0075,2025-09-24,7.24,5.5
S00000688,AG0075,2025-09-06,6.68,4.7
S00000689,AG0075,2025-09-01,6.11,6.25
S00000690,AG0075,2025-09-03,9.08,5.22
S00000691,AG0075,2025-09-14,4.8,7.07
S00000692,AG0075,2025-09-08,5.61,6.52
S00000693,AG0075,2025-09-25,6.23,6.76
S00000694,AG0075,2025-09-05,6.0,5.43
S00000695,AG0075,2025-09-17,5.67,6.82
S00000696,AG0075,2025-09-03,5.99,5.54
S00000697,AG0075,2025-09-16,7.56,6.77
S00000698,AG0075,2025-09-15,7.27,6.24
S00000699,AG0075,2025-09-18,5.4,6.74
S00000700,AG0076,2025-09-26,5.11,4.29
S00000701,AG0076,2025-09-04,5.76,3.99
S00000702,AG0076,2025-09-16,6.57,4.59
S00000703,AG0076,2025-09-12,6.39,5.78
S00000704,AG0076,2025-09-05,6.43,6.41
S00000705,AG0076,2025-09-11,3.1,5.95
S00000706,AG0076,2025-09-13,4.14,6.49
S00000707,AG0077,2025-09-23,5.1,4.81
S00000708,AG0077,2025-09-15,6.88,6.12
S00000709,AG0077,2025-09-09,5.03,5.23
S00000710,AG0077,2025-09-16,6.19,6.27
S00000711,AG0077,2025-09-26,5.12,6.78
S00000712,AG0077,2025-09-06,8.03,6.02
S00000713,AG0077,2025-09-21,7.73,5.13
S00000714,AG0077,2025-09-09,5.98,4.82
S00000715,AG0077,2025-09-07,5.52,5.39
S00000716,AG0077,2025-09-16,5.79,4.8
S00000717,AG0077,2025-09-21,5.34,6.78
S00000718,AG0077,2025-09-24,7.06,4.43
S00000719,AG0078,2025-09-17,8.14,6.34
S00000720,AG0078,2025-09-22,5.86,4.98
S00000721,AG0078,2025-09-03,9.55,5.94
S00000722,AG0078,2025-09-02,8.14,6.58
S00000723,AG0078,2025-09-09,6.0,4.93
S00000724,AG0078,2025-09-13,7.7,5.92
S00000725,AG0078,2025-09-17,4.89,6.0
S00000726,AG0078,2025-09-09,7.05,4.78
S00000727,AG0078,2025-09-15,6.62,6.44
S00000728,AG0078,2025-09-11,5.91,4.28
S00000729,AG0079,2025-09-25,7.43,6.26
S00000730,AG0079,2025-09-14,5.84,6.21
S00000731,AG0079,2025-09-03,6.11,5.77
S00000732,AG0079,2025-09-17,6.9,3.36
S00000733,AG0079,2025-09-17,6.77,3.29
S00000734,AG0079,2025-09-11,4.18,5.93
S00000735,AG0079,2025-09-01,5.07,4.56
S00000736,AG0080,2025-09-24,6.11,4.42
S00000737,AG0080,2025-09-24,5.83,6.07
S00000738,AG0080,2025-09-27,8.25,4.63
S00000739,AG0080,2025-09-15,7.16,5.64
S00000740,AG0080,2025-09-13,7.7,4.76
S00000741,AG0080,2025-09-06,6.92,6.09
S00000742,AG0080,2025-09-20,6.23,6.58
S00000743,AG0080,2025-09-27,5.5,7.06
S00000744,AG0080,2025-09-20,5.25,5.21
S00000745,AG0081,2025-09-13,7.85,6.37
S00000746,AG0081,2025-09-19,8.1,6.29
S00000747,AG0081,2025-09-24,8.97,7.5
S00000748,AG0081,2025-09-21,6.75,5.11
S00000749,AG0081,2025-09-27,6.47,4.16
S00000750,AG0081,2025-09-10,7.89,3.86
S00000751,AG0081,2025-09-12,5.13,5.65
S00000752,AG0081,2025-09-03,6.58,3.04
S00000753,AG0081,2025-09-27,6.75,4.12
S00000754,AG0081,2025-09-09,7.78,4.48
S00000755,AG0082,2025-09-06,6.17,5.11
S00000756,AG0082,2025-09-09,6.03,5.18
S00000757,AG0082,2025-09-20,6.4,5.05
S00000758,AG0082,2025-09-12,8.46,6.91
S00000759,AG0082,2025-09-13,5.3,5.77
S00000760,AG0082,2025-09-02,7.27,3.62
S00000761,AG0082,2025-09-03,7.17,6.97
S00000762,AG0082,2025-09-07,5.07,5.48
S00000763,AG0082,2025-09-27,7.53,4.43
S00000764,AG0082,2025-09-07,7.3,6.78
S00000765,AG0082,2025-09-17,7.08,4.86
S00000766,AG0082,2025-09-17,6.05,5.14
S00000767,AG0082,2025-09-25,5.47,4.74
S00000768,AG0082,2025-09-22,7.69,5.28
S00000769,AG0083,2025-09-10,6.96,6.61
S00000770,AG0083,2025-09-14,7.18,6.6
S00000771,AG0083,2025-09-05,6.26,5.38
S00000772,AG0083,2025-09-16,4.82,4.67
S00000773,AG0083,2025-09-19,7.67,4.81
S00000774,AG0083,2025-09-03,6.0,6.22
S00000775,AG0083,2025-09-11,5.39,5.38
S00000776,AG0083,2025-09-16,5.38,4.8
S00000777,AG0083,2025-09-16,5.76,4.38
S00000778,AG0083,2025-09-06,7.56,5.29
S00000779,AG0083,2025-09-01,6.78,6.48
S00000780,AG0084,2025-09-13,5.57,5.24
S00000781,AG0084,2025-09-01,6.6,5.07
S00000782,AG0084,2025-09-27,6.65,4.79
S00000783,AG0084,2025-09-12,8.39,6.45
S00000784,AG0084,2025-09-08,5.33,5.57
S00000785,AG0084,2025-09-01,4.67,4.72
S00000786,AG0084,2025-09-16,6.38,5.14
S00000787,AG0084,2025-09-14,4.98,5.06
S00000788,AG0084,2025-09-14,7.71,3.37
S00000789,AG0084,2025-09-24,6.63,7.76
S00000790,AG0085,2025-09-12,5.93,6.47
S00000791,AG0085,2025-09-23,8.34,4.26
S00000792,AG0085,2025-09-06,6.92,2.95
S00000793,AG0085,2025-09-03,6.0,6.1
S00000794,AG0085,2025-09-12,7.45,4.22
S00000795,AG0085,2025-09-22,6.69,5.75
S00000796,AG0085,2025-09-09,8.32,5.01
S00000797,AG0085,2025-09-22,5.9,5.25
S00000798,AG0085,2025-09-23,6.72,5.79
S00000799,AG0085,2025-09-07,7.08,5.01
S00000800,AG0085,2025-09-19,5.09,6.83
S00000801,AG0086,2025-09-13,6.66,5.85
S00000802,AG0086,2025-09-22,8.37,6.61
S00000803,AG0086,2025-09-02,4.53,5.42
S00000804,AG0086,2025-09-21,5.85,5.34
S00000805,AG0086,2025-09-10,6.04,6.36
S00000806,AG0087,2025-09-12,5.87,6.34
S00000807,AG0087,2025-09-27,6.71,5.1
S00000808,AG0087,2025-09-15,5.98,5.91
S00000809,AG0087,2025-09-27,8.19,4.74
S00000810,AG0087,2025-09-03,6.61,6.34
S00000811,AG0087,2025-09-08,7.8,4.24
S00000812,AG0087,2025-09-09,6.78,3.4
S00000813,AG0087,2025-09-13,5.31,5.13
S00000814,AG0087,2025-09-23,7.23,5.35
S00000815,AG0088,2025-09-23,5.67,4.54
S00000816,AG0088,2025-09-16,7.33,5.13
S00000817,AG0088,2025-09-26,4.62,4.97
S00000818,AG0088,2025-09-08,7.75,5.52
S00000819,AG0088,2025-09-19,5.61,6.22
S00000820,AG0088,2025-09-27,8.35,5.76
S00000821,AG0088,2025-09-25,7.72,3.77
S00000822,AG0088,2025-09-09,8.42,5.27
S00000823,AG0088,2025-09-08,5.54,5.54
S00000824,AG0088,2025-09-06,7.94,6.47
S00000825,AG0088,2025-09-21,5.67,5.03
S00000826,AG0088,2025-09-11,6.67,5.05
S00000827,AG0088,2025-09-11,8.43,7.26
S00000828,AG0088,2025-09-16,6.49,6.08
S00000829,AG0089,2025-09-11,5.2,5.23
S00000830,AG0089,2025-09-22,5.71,4.65
S00000831,AG0089,2025-09-03,5.31,7.61
S00000832,AG0089,2025-09-23,6.22,6.4
S00000833,AG0089,2025-09-20,7.83,5.23
S00000834,AG0089,2025-09-15,6.27,5.88
S00000835,AG0089,2025-09-02,6.57,6.12
S00000836,AG0089,2025-09-20,6.91,6.09
S00000837,AG0090,2025-09-27,5.56,6.58
S00000838,AG0090,2025-09-03,5.86,6.05
S00000839,AG0090,2025-09-17,7.07,7.17
S00000840,AG0090,2025-09-03,7.81,5.34
S00000841,AG0090,2025-09-07,6.32,5.46
S00000842,AG0090,2025-09-21,4.9,5.67
S00000843,AG0090,2025-09-13,6.91,5.69
S00000844,AG0090,2025-09-05,4.51,5.05
S00000845,AG0090,2025-09-21,6.38,4.43
S00000846,AG0090,2025-09-16,5.81,6.67
S00000847,AG0090,2025-09-19,6.83,6.05
S00000848,AG0091,2025-09-18,5.92,6.29
S00000849,AG0091,2025-09-23,8.75,4.93
S00000850,AG0091,2025-09-15,3.27,4.02
S00000851,AG0091,2025-09-11,5.57,5.68
S00000852,AG0091,2025-09-25,7.92,6.8
S00000853,AG0091,2025-09-20,7.59,5.71
S00000854,AG0091,2025-09-24,6.33,8.11
S00000855,AG0091,2025-09-15,4.79,3.36
S00000856,AG0091,2025-09-25,6.71,5.44
S00000857,AG0091,2025-09-02,5.16,5.74
S00000858,AG0091,2025-09-17,5.73,4.83
S00000859,AG0091,2025-09-10,7.21,5.94
S00000860,AG0091,2025-09-25,5.98,3.94
S00000861,AG0091,2025-09-27,7.74,6.23
S00000862,AG0092,2025-09-05,6.54,4.74
S00000863,AG0092,2025-09-16,5.49,7.78
S00000864,AG0092,2025-09-15,7.1,5.0
S00000865,AG0092,2025-09-24,5.56,5.59
S00000866,AG0092,2025-09-02,6.13,6.6
S00000867,AG0092,2025-09-05,6.3,5.78
S00000868,AG0092,2025-09-07,4.78,5.61
S00000869,AG0092,2025-09-20,4.55,6.89
S00000870,AG0092,2025-09-20,7.93,4.88
S00000871,AG0092,2025-09-16,7.22,6.05
S00000872,AG0092,2025-09-23,7.36,6.03
S00000873,AG0092,2025-09-03,4.91,4.81
S00000874,AG0092,2025-09-16,6.08,5.13
S00000875,AG0093,2025-09-09,3.93,5.27
S00000876,AG0093,2025-09-13,7.04,6.04
S00000877,AG0093,2025-09-24,4.31,7.35
S00000878,AG0093,2025-09-02,7.02,5.5
S00000879,AG0093,2025-09-09,6.92,5.92
S00000880,AG0093,2025-09-05,7.17,5.35
S00000881,AG0093,2025-09-16,6.44,6.68
S00000882,AG0093,2025-09-26,5.74,5.45
S00000883,AG0093,2025-09-05,5.46,5.14
S00000884,AG0093,2025-09-12,5.6,6.9
S00000885,AG0093,2025-09-27,7.24,6.59
S00000886,AG0094,2025-09-25,7.42,6.0
S00000887,AG0094,2025-09-04,6.14,5.97
S00000888,AG0094,2025-09-05,7.27,5.84
S00000889,AG0094,2025-09-03,5.83,6.24
S00000890,AG0094,2025-09-19,5.53,6.86
S00000891,AG0094,2025-09-11,7.28,5.79
S00000892,AG0095,2025-09-06,6.78,3.46
S00000893,AG0095,2025-09-25,8.17,5.73
S00000894,AG0095,2025-09-06,4.79,4.32
S00000895,AG0095,2025-09-26,7.01,4.86
S00000896,AG0095,2025-09-23,6.99,4.81
S00000897,AG0095,2025-09-27,7.21,5.36
S00000898,AG0096,2025-09-01,7.35,5.12
S00000899,AG0096,2025-09-27,6.39,5.3
S00000900,AG0096,2025-09-08,7.64,6.12
S00000901,AG0096,2025-09-18,6.98,7.22
S00000902,AG0096,2025-09-19,7.79,5.16
S00000903,AG0097,2025-09-22,5.51,6.45
S00000904,AG0097,2025-09-04,6.71,6.28
S00000905,AG0097,2025-09-13,6.31,6.48
S00000906,AG0097,2025-09-24,6.42,4.9
S00000907,AG0097,2025-09-18,5.18,4.27
S00000908,AG0097,2025-09-23,5.74,5.12
S00000909,AG0097,2025-09-02,5.0,4.9
S00000910,AG0097,2025-09-11,7.14,6.02
S00000911,AG0097,2025-09-06,5.8,5.07
S00000912,AG0097,2025-09-18,6.61,5.4
S00000913,AG0097,2025-09-23,5.63,4.73
S00000914,AG0097,2025-09-24,4.99,4.8
S00000915,AG0097,2025-09-21,7.44,5.45
S00000916,AG0098,2025-09-09,4.74,6.01
S00000917,AG0098,2025-09-09,7.19,5.9
S00000918,AG0098,2025-09-24,6.47,5.0
S00000919,AG0098,2025-09-08,5.4,4.55
S00000920,AG0098,2025-09-03,8.42,5.13
S00000921,AG0098,2025-09-26,7.09,4.89
S00000922,AG0098,2025-09-17,6.31,5.83
S00000923,AG0098,2025-09-18,5.67,5.36
S00000924,AG0098,2025-09-04,5.74,4.66
S00000925,AG0098,2025-09-12,5.89,6.06
S00000926,AG0098,2025-09-20,6.84,5.7
S00000927,AG0098,2025-09-23,6.29,6.11
S00000928,AG0098,2025-09-21,6.9,5.78
S00000929,AG0099,2025-09-21,7.83,5.89
S00000930,AG0099,2025-09-01,5.06,5.19
S00000931,AG0099,2025-09-21,6.27,5.86
S00000932,AG0099,2025-09-13,4.37,7.36
S00000933,AG0099,2025-09-06,6.45,3.73
S00000934,AG0100,2025-09-01,6.04,6.63
S00000935,AG0100,2025-09-07,6.91,4.69
S00000936,AG0100,2025-09-18,6.71,6.24
S00000937,AG0100,2025-09-06,6.29,5.34
S00000938,AG0100,2025-09-13,6.1,5.91
S00000939,AG0100,2025-09-08,6.11,6.46
S00000940,AG0100,2025-09-04,5.37,6.0
S00000941,AG0100,2025-09-27,6.6,5.36
S00000942,AG0100,2025-09-23,5.09,6.45
S00000943,AG0100,2025-09-12,6.63,5.49
S00000944,AG0100,2025-09-09,6.53,5.16
S00000945,AG0100,2025-09-04,6.1,3.95
S00000946,AG0101,2025-09-17,7.08,4.96
S00000947,AG0101,2025-09-05,5.82,5.64
S00000948,AG0101,2025-09-16,6.88,6.59
S00000949,AG0101,2025-09-10,5.13,5.08
S00000950,AG0101,2025-09-16,7.63,6.94
S00000951,AG0101,2025-09-06,6.39,5.17
S00000952,AG0101,2025-09-05,5.75,5.32
S00000953,AG0101,2025-09-08,5.68,6.08
S00000954,AG0101,2025-09-04,6.03,5.73
S00000955,AG0101,2025-09-24,4.27,5.77
S00000956,AG0101,2025-09-03,6.05,5.55
S00000957,AG0102,2025-09-10,6.17,5.04
S00000958,AG0102,2025-09-15,7.0,4.54
S00000959,AG0102,2025-09-07,6.54,4.53
S00000960,AG0102,2025-09-26,5.75,5.45
S00000961,AG0102,2025-09-17,7.3,3.52
S00000962,AG0102,2025-09-02,4.85,4.3
S00000963,AG0102,2025-09-14,4.46,6.28
S00000964,AG0102,2025-09-19,6.07,5.41
S00000965,AG0102,2025-09-12,7.74,7.78
S00000966,AG0102,2025-09-13,5.03,4.66
S00000967,AG0102,2025-09-23,7.06,5.36
S00000968,AG0102,2025-09-18,6.34,5.09
S00000969,AG0102,2025-09-13,6.58,4.17
S00000970,AG0103,2025-09-04,7.79,6.53
S00000971,AG0103,2025-09-09,5.16,5.73
S00000972,AG0103,2025-09-03,8.33,3.98
S00000973,AG0103,2025-09-27,5.24,5.54
S00000974,AG0103,2025-09-16,5.16,5.86
S00000975,AG0103,2025-09-01,4.73,5.43
S00000976,AG0103,2025-09-21,6.89,5.98
S00000977,AG0103,2025-09-27,6.62,6.37
S00000978,AG0103,2025-09-13,6.2,6.31
S00000979,AG0103,2025-09-09,8.85,3.92
S00000980,AG0103,2025-09-10,6.72,5.59
S00000981,AG0103,2025-09-07,5.31,3.77
S00000982,AG0103,2025-09-27,5.86,5.14
S00000983,AG0103,2025-09-25,4.31,6.28
S00000984,AG0104,2025-09-18,6.3,6.73
S00000985,AG0104,2025-09-03,6.39,5.83
S00000986,AG0104,2025-09-11,5.49,6.25
S00000987,AG0104,2025-09-08,5.8,5.3
S00000988,AG0104,2025-09-16,8.61,6.2
S00000989,AG0104,2025-09-06,5.59,5.97
S00000990,AG0104,2025-09-02,6.56,6.21
S00000991,AG0105,2025-09-03,5.37,4.22
S00000992,AG0105,2025-09-22,3.83,4.44
S00000993,AG0105,2025-09-14,6.95,7.74
S00000994,AG0105,2025-09-02,5.95,5.15
S00000995,AG0105,2025-09-15,5.4,5.2
S00000996,AG0105,2025-09-20,6.31,5.09
S00000997,AG0106,2025-09-21,7.31,5.29
S00000998,AG0106,2025-09-02,7.25,6.17
S00000999,AG0106,2025-09-23,8.12,6.85
S00001000,AG0106,2025-09-01,7.57,5.66
S00001001,AG0106,2025-09-20,6.36,5.07
S00001002,AG0106,2025-09-08,6.75,4.45
S00001003,AG0106,2025-09-12,4.98,6.35
S00001004,AG0106,2025-09-20,6.6,4.83
S00001005,AG0106,2025-09-12,6.15,5.37
S00001006,AG0106,2025-09-14,3.96,5.92
S00001007,AG0106,2025-09-11,7.37,6.28
S00001008,AG0106,2025-09-09,5.48,3.6
S00001009,AG0107,2025-09-08,6.38,5.27
S00001010,AG0107,2025-09-05,7.12,5.37
S00001011,AG0107,2025-09-10,5.97,5.9
S00001012,AG0107,2025-09-13,6.57,5.43
S00001013,AG0107,2025-09-23,6.02,5.14
S00001014,AG0107,2025-09-04,5.17,5.42
S00001015,AG0107,2025-09-10,5.61,5.8
S00001016,AG0107,2025-09-18,7.63,4.07
S00001017,AG0107,2025-09-09,5.85,5.47
S00001018,AG0107,2025-09-18,5.68,6.17
S00001019,AG0107,2025-09-23,7.05,6.14
S00001020,AG0107,2025-09-17,7.78,5.84
S00001021,AG0107,2025-09-21,6.89,5.65
S00001022,AG0107,2025-09-02,6.24,6.25
S00001023,AG0107,2025-09-23,5.54,6.62
S00001024,AG0108,2025-09-15,5.98,3.77
S00001025,AG0108,2025-09-25,5.29,4.58
S00001026,AG0108,2025-09-17,6.28,7.26
S00001027,AG0108,2025-09-17,7.08,5.33
S00001028,AG0108,2025-09-23,6.64,7.72
S00001029,AG0108,2025-09-18,5.73,6.05
S00001030,AG0109,2025-09-17,6.57,6.72
S00001031,AG0109,2025-09-09,7.03,5.57
S00001032,AG0109,2025-09-16,5.31,6.44
S00001033,AG0109,2025-09-01,7.44,4.53
S00001034,AG0109,2025-09-06,5.45,5.42
S00001035,AG0109,2025-09-22,6.54,6.69
S00001036,AG0109,2025-09-08,5.67,5.75
S00001037,AG0109,2025-09-07,7.18,5.12
S00001038,AG0109,2025-09-16,6.57,4.85
S00001039,AG0109,2025-09-02,6.08,5.17
S00001040,AG0109,2025-09-03,8.24,5.88
S00001041,AG0109,2025-09-18,5.33,5.52
S00001042,AG0109,2025-09-21,7.78,3.69
S00001043,AG0109,2025-09-13,9.23,7.95
S00001044,AG0109,2025-09-27,7.63,2.39
S00001045,AG0110,2025-09-06,6.77,6.11
S00001046,AG0110,2025-09-22,5.98,6.25
S00001047,AG0110,2025-09-18,7.2,4.87
S00001048,AG0110,2025-09-25,6.72,6.33
S00001049,AG0111,2025-09-17,5.68,4.08
S00001050,AG0111,2025-09-16,5.86,5.48
S00001051,AG0111,2025-09-09,5.86,6.71
S00001052,AG0111,2025-09-08,7.67,4.92
S00001053,AG0111,2025-09-24,6.34,5.97
S00001054,AG0111,2025-09-17,6.37,5.67
S00001055,AG0111,2025-09-18,6.8,6.21
S00001056,AG0111,2025-09-09,7.3,5.08
S00001057,AG0111,2025-09-11,7.78,6.99
S00001058,AG0111,2025-09-16,6.34,5.35
S00001059,AG0111,2025-09-05,6.49,7.21
S00001060,AG0111,2025-09-01,6.26,4.54
S00001061,AG0111,2025-09-04,7.05,4.05
S00001062,AG0111,2025-09-08,6.74,5.99
S00001063,AG0111,2025-09-11,6.6,5.74
S00001064,AG0112,2025-09-19,5.05,5.42
S00001065,AG0112,2025-09-17,7.09,5.88
S00001066,AG0112,2025-09-08,7.65,5.86
S00001067,AG0112,2025-09-15,6.86,6.26
S00001068,AG0113,2025-09-15,5.29,6.26
S00001069,AG0113,2025-09-17,6.9,5.29
S00001070,AG0113,2025-09-22,4.02,4.4
S00001071,AG0113,2025-09-13,5.46,5.49
S00001072,AG0113,2025-09-09,7.59,5.73
S00001073,AG0113,2025-09-22,5.24,5.6
S00001074,AG0113,2025-09-12,4.76,5.29
S00001075,AG0113,2025-09-03,7.29,2.69
S00001076,AG0113,2025-09-02,5.9,4.41
S00001077,AG0113,2025-09-22,5.15,4.82
S00001078,AG0114,2025-09-09,6.36,5.2
S00001079,AG0114,2025-09-13,6.43,5.34
S00001080,AG0114,2025-09-07,6.91,3.77
S00001081,AG0114,2025-09-12,6.11,5.47
S00001082,AG0114,2025-09-13,6.04,6.06
S00001083,AG0114,2025-09-05,6.03,5.38
S00001084,AG0114,2025-09-16,6.0,6.17
S00001085,AG0114,2025-09-17,6.99,5.38
S00001086,AG0114,2025-09-16,6.19,6.03
S00001087,AG0114,2025-09-02,7.46,5.69
S00001088,AG0114,2025-09-20,6.0,6.69
S00001089,AG0114,2025-09-18,8.42,6.03
S00001090,AG0115,2025-09-13,9.75,5.54
S00001091,AG0115,2025-09-27,4.73,4.92
S00001092,AG0115,2025-09-21,4.74,5.53
S00001093,AG0115,2025-09-11,6.52,5.51
S00001094,AG0115,2025-09-04,7.69,5.64
S00001095,AG0115,2025-09-24,7.09,5.7
S00001096,AG0115,2025-09-18,6.71,6.1
S00001097,AG0115,2025-09-15,7.27,5.54
S00001098,AG0115,2025-09-03,5.32,5.14
S00001099,AG0115,2025-09-08,8.38,5.08
S00001100,AG0115,2025-09-01,6.99,5.91
S00001101,AG0115,2025-09-04,6.27,5.35
S00001102,AG0115,2025-09-22,7.61,5.38
S00001103,AG0115,2025-09-05,6.53,4.66
S00001104,AG0116,2025-09-27,7.82,6.79
S00001105,AG0116,2025-09-04,7.45,5.92
S00001106,AG0116,2025-09-19,7.2,6.02
S00001107,AG0116,2025-09-21,4.08,5.34
S00001108,AG0116,2025-09-09,7.53,5.33
S00001109,AG0116,2025-09-03,5.96,5.92
S00001110,AG0116,2025-09-17,5.91,4.71
S00001111,AG0117,2025-09-26,7.19,5.42
S00001112,AG0117,2025-09-18,5.93,6.37
S00001113,AG0117,2025-09-18,6.78,4.54
S00001114,AG0117,2025-09-20,6.32,5.6
S00001115,AG0117,2025-09-02,7.41,5.5
S00001116,AG0117,2025-09-10,6.17,5.41
S00001117,AG0117,2025-09-26,6.39,4.5
