event_id,account_id,event_timestamp,event_type
WA00000497,A004024,2026-07-04 19:00:00,READ
WA00000498,A002213,2026-05-12 08:00:00,REPLIED
WA00000499,A000994,2026-06-10 22:00:00,SENT
WA00000500,A000903,2026-07-09 09:00:00,FAILED
WA00000501,A003218,2025-09-22 10:00:00,READ
WA00000502,A000775,2026-07-17 22:00:00,DELIVERED
WA00000503,A001983,2025-09-05 18:00:00,READ
WA00000504,A002542,2026-02-23 12:00:00,READ
WA00000505,A001084,2026-03-23 09:00:00,FAILED
WA00000506,A003413,2025-10-22 13:00:00,FAILED
WA00000507,A000839,2026-02-14 08:00:00,DELIVERED
WA00000508,A002935,2025-11-16 21:00:00,DELIVERED
WA00000509,A000008,2026-06-04 08:00:00,DELIVERED
WA00000510,A000775,2026-01-26 15:00:00,SENT
WA00000511,A000713,2026-08-02 12:00:00,DELIVERED
WA00000512,A001010,2025-09-10 14:00:00,DELIVERED
WA00000513,A000993,2025-10-10 10:00:00,READ
WA00000514,A000077,2026-04-27 11:00:00,REPLIED
WA00000515,A000880,2026-04-25 15:00:00,FAILED
WA00000516,A003121,2026-02-03 17:00:00,FAILED
WA00000517,A000679,2025-12-20 10:00:00,READ
WA00000518,A002585,2025-12-08 19:00:00,DELIVERED
WA00000519,A000288,2026-05-01 09:00:00,DELIVERED
WA00000520,A000954,2025-10-20 20:00:00,DELIVERED
WA00000521,A001015,2026-03-08 07:00:00,FAILED
WA00000522,A001151,2026-02-01 16:00:00,REPLIED
WA00000523,A000552,2026-02-18 22:00:00,REPLIED
WA00000524,A004116,2026-02-17 22:00:00,READ
WA00000525,A001138,2026-04-23 21:00:00,DELIVERED
WA00000526,A001461,2026-05-09 19:00:00,READ
WA00000527,A001302,2026-03-13 21:00:00,READ
WA00000528,A000334,2026-01-04 20:00:00,FAILED
WA00000529,A003296,2026-03-27 18:00:00,DELIVERED
WA00000530,A003019,2026-08-21 12:00:00,READ
WA00000531,A003820,2026-04-10 07:00:00,SENT
WA00000532,A002089,2026-01-23 17:00:00,READ
WA00000533,A003632,2026-02-12 17:00:00,DELIVERED
WA00000534,A003990,2026-02-14 12:00:00,READ
WA00000535,A003116,2026-01-07 12:00:00,REPLIED
WA00000536,A001638,2026-04-09 21:00:00,DELIVERED
WA00000537,A003992,2026-07-24 21:00:00,READ
WA00000538,A001790,2026-05-17 14:00:00,READ
WA00000539,A002190,2026-04-25 21:00:00,REPLIED
WA00000540,A000539,2026-08-24 09:00:00,DELIVERED
WA00000541,A001561,2025-12-18 10:00:00,READ
WA00000542,A002999,2025-09-17 12:00:00,DELIVERED
WA00000543,A002470,2026-04-10 22:00:00,READ
WA00000544,A000963,2026-02-11 21:00:00,DELIVERED
WA00000545,A000037,2026-05-12 08:00:00,SENT
WA00000546,A003794,2026-03-02 12:00:00,READ
WA00000547,A002911,2026-01-05 09:00:00,DELIVERED
WA00000548,A003860,2026-07-25 10:00:00,REPLIED
WA00000549,A002418,2026-03-07 08:00:00,READ
WA00000550,A000274,2025-09-27 14:00:00,READ
WA00000551,A000420,2026-04-04 14:00:00,READ
WA00000552,A000180,2026-08-25 18:00:00,SENT
WA00000553,A000337,2026-04-24 08:00:00,FAILED
WA00000554,A001281,2026-01-27 11:00:00,FAILED
WA00000555,A003418,2025-12-09 21:00:00,READ
WA00000556,A000195,2025-10-02 17:00:00,DELIVERED
WA00000557,A000234,2026-05-25 12:00:00,SENT
WA00000558,A002018,2026-05-01 17:00:00,REPLIED
WA00000559,A000738,2025-11-08 09:00:00,DELIVERED
WA00000560,A001770,2026-03-11 19:00:00,SENT
WA00000561,A002615,2025-11-27 12:00:00,READ
WA00000562,A001940,2026-01-07 22:00:00,DELIVERED
WA00000563,A000111,2025-12-04 11:00:00,READ
WA00000564,A000215,2025-11-22 21:00:00,DELIVERED
WA00000565,A001053,2026-07-24 13:00:00,SENT
WA00000566,A000439,2026-06-04 18:00:00,READ
WA00000567,A003794,2026-03-21 12:00:00,SENT
WA00000568,A001703,2026-04-04 21:00:00,DELIVERED
WA00000569,A002404,2026-04-15 07:00:00,READ
WA00000570,A002977,2026-08-15 22:00:00,REPLIED
WA00000571,A002587,2026-07-11 17:00:00,DELIVERED
WA00000572,A002222,2026-07-04 09:00:00,DELIVERED
WA00000573,A001082,2025-11-27 22:00:00,DELIVERED
WA00000574,A004091,2026-07-24 17:00:00,DELIVERED
WA00000575,A001708,2026-05-12 15:00:00,READ
WA00000576,A002381,2026-07-14 07:00:00,SENT
WA00000577,A003575,2026-08-10 11:00:00,READ
WA00000578,A002170,2026-05-07 15:00:00,READ
WA00000579,A000144,2025-09-20 21:00:00,DELIVERED
WA00000580,A001918,2026-07-18 13:00:00,REPLIED
WA00000581,A000600,2026-06-19 14:00:00,REPLIED
WA00000582,A002912,2026-02-08 14:00:00,READ
WA00000583,A001648,2026-01-22 15:00:00,FAILED
WA00000584,A000850,2026-07-09 17:00:00,DELIVERED
WA00000585,A000762,2025-11-22 18:00:00,DELIVERED
WA00000586,A002931,2026-04-04 08:00:00,SENT
WA00000587,A003671,2026-04-19 08:00:00,FAILED
WA00000588,A001117,2026-02-10 08:00:00,READ
WA00000589,A004034,2026-01-12 22:00:00,SENT
WA00000590,A003819,2026-04-02 10:00:00,DELIVERED
WA00000591,A001462,2025-09-10 14:00:00,REPLIED
WA00000592,A002729,2025-12-17 14:00:00,DELIVERED
WA00000593,A000152,2026-03-02 08:00:00,DELIVERED
WA00000594,A000148,2025-12-10 18:00:00,REPLIED
WA00000595,A003826,2026-01-20 10:00:00,SENT
WA00000596,A000357,2026-05-14 13:00:00,DELIVERED
WA00000597,A000114,2025-11-26 15:00:00,DELIVERED
WA00000598,A003694,2026-05-19 07:00:00,SENT
WA00000599,A002724,2026-03-10 09:00:00,DELIVERED
WA00000600,A001648,2026-01-05 14:00:00,REPLIED
WA00000601,A000173,2026-06-12 15:00:00,DELIVERED
WA00000602,A003499,2026-06-12 13:00:00,DELIVERED
WA00000603,A003016,2026-03-07 18:00:00,SENT
WA00000604,A003554,2026-03-06 11:00:00,FAILED
WA00000605,A001855,2025-11-24 12:00:00,READ
WA00000606,A000394,2026-05-04 08:00:00,DELIVERED
WA00000607,A000498,2026-04-17 14:00:00,READ
WA00000608,A002764,2026-02-20 21:00:00,DELIVERED
WA00000609,A001836,2026-05-14 11:00:00,DELIVERED
WA00000610,A003452,2025-10-07 13:00:00,SENT
WA00000611,A000860,2026-07-22 13:00:00,SENT
WA00000612,A002891,2025-10-18 14:00:00,REPLIED
WA00000613,A001202,2025-12-23 17:00:00,SENT
WA00000614,A001196,2025-10-12 14:00:00,DELIVERED
WA00000615,A002647,2026-05-20 15:00:00,DELIVERED
WA00000616,A000994,2025-09-01 16:00:00,READ
WA00000617,A000226,2026-06-27 15:00:00,DELIVERED
WA00000618,A000872,2026-03-15 17:00:00,DELIVERED
WA00000619,A002730,2025-09-22 19:00:00,READ
WA00000620,A002304,2025-11-08 17:00:00,FAILED
WA00000621,A002456,2026-08-11 16:00:00,SENT
WA00000622,A002006,2026-01-24 11:00:00,DELIVERED
WA00000623,A002291,2026-04-22 07:00:00,DELIVERED
WA00000624,A001133,2026-07-24 14:00:00,READ
WA00000625,A002113,2026-06-16 17:00:00,READ
WA00000626,A003983,2025-11-04 11:00:00,READ
WA00000627,A003462,2026-07-21 17:00:00,REPLIED
WA00000628,A001436,2026-02-15 14:00:00,SENT
WA00000629,A003152,2026-02-18 16:00:00,REPLIED
WA00000630,A003310,2026-06-08 11:00:00,FAILED
WA00000631,A000683,2026-04-06 21:00:00,FAILED
WA00000632,A000143,2025-12-09 08:00:00,DELIVERED
WA00000633,A002847,2026-07-25 18:00:00,REPLIED
WA00000634,A001377,2026-01-22 08:00:00,SENT
WA00000635,A000261,2025-11-13 14:00:00,DELIVERED
WA00000636,A003319,2026-02-24 10:00:00,SENT
WA00000637,A002409,2026-08-19 20:00:00,DELIVERED
WA00000638,A002072,2025-09-10 09:00:00,DELIVERED
WA00000639,A001789,2025-11-06 20:00:00,REPLIED
WA00000640,A003559,2026-07-10 21:00:00,FAILED
WA00000641,A003126,2025-12-14 19:00:00,DELIVERED
WA00000642,A003815,2026-05-07 10:00:00,REPLIED
WA00000643,A003751,2026-03-17 08:00:00,REPLIED
WA00000644,A003414,2026-03-14 16:00:00,SENT
WA00000645,A003541,2025-12-22 07:00:00,READ
WA00000646,A004098,2026-06-21 15:00:00,READ
WA00000647,A003898,2025-10-11 14:00:00,DELIVERED
WA00000648,A001332,2026-03-21 15:00:00,DELIVERED
WA00000649,A004195,2026-06-20 15:00:00,REPLIED
WA00000650,A003046,2025-12-13 22:00:00,FAILED
WA00000651,A001630,2026-08-18 12:00:00,SENT
WA00000652,A002794,2026-05-17 19:00:00,FAILED
WA00000653,A002277,2026-07-04 12:00:00,SENT
WA00000654,A000652,2026-04-14 22:00:00,SENT
WA00000655,A000415,2026-02-25 07:00:00,FAILED
WA00000656,A001591,2026-04-14 21:00:00,READ
WA00000657,A002951,2025-09-23 08:00:00,FAILED
WA00000658,A000498,2026-02-02 10:00:00,FAILED
WA00000659,A002599,2025-12-08 17:00:00,DELIVERED
WA00000660,A000266,2026-01-04 13:00:00,REPLIED
WA00000661,A002947,2025-09-22 09:00:00,SENT
WA00000662,A003798,2026-04-27 18:00:00,SENT
WA00000663,A002523,2026-01-18 16:00:00,DELIVERED
WA00000664,A002691,2025-10-16 18:00:00,FAILED
WA00000665,A002393,2026-02-17 18:00:00,READ
WA00000666,A002698,2026-02-13 10:00:00,READ
WA00000667,A003595,2026-03-27 07:00:00,DELIVERED
WA00000668,A003175,2026-07-20 10:00:00,SENT
WA00000669,A003527,2026-04-03 10:00:00,READ
WA00000670,A003681,2026-04-21 21:00:00,READ
WA00000671,A003051,2026-05-12 11:00:00,SENT
WA00000672,A003238,2025-10-03 22:00:00,DELIVERED
WA00000673,A002198,2026-02-02 12:00:00,READ
WA00000674,A002596,2026-07-02 16:00:00,FAILED
WA00000675,A000095,2026-08-24 21:00:00,FAILED
WA00000676,A004110,2026-03-06 08:00:00,SENT
WA00000677,A002329,2026-07-19 22:00:00,READ
WA00000678,A001583,2026-05-26 07:00:00,READ
WA00000679,A001472,2025-10-26 22:00:00,DELIVERED
WA00000680,A001590,2026-08-06 17:00:00,DELIVERED
WA00000681,A001855,2026-07-27 18:00:00,READ
WA00000682,A002760,2026-06-25 21:00:00,DELIVERED
WA00000683,A002126,2026-07-14 10:00:00,READ
WA00000684,A000367,2025-11-12 09:00:00,DELIVERED
WA00000685,A002223,2026-08-27 10:00:00,READ
WA00000686,A000457,2026-08-05 07:00:00,READ
WA00000687,A001982,2026-06-16 22:00:00,DELIVERED
WA00000688,A000237,2025-12-15 21:00:00,SENT
WA00000689,A003174,2026-06-16 13:00:00,READ
WA00000690,A002922,2025-10-04 17:00:00,REPLIED
WA00000691,A000070,2026-07-12 14:00:00,DELIVERED
WA00000692,A003223,2025-12-15 21:00:00,SENT
WA00000693,A002167,2025-10-19 16:00:00,READ
WA00000694,A003762,2026-04-06 07:00:00,READ
WA00000695,A000628,2026-02-18 10:00:00,READ
WA00000696,A004087,2026-01-04 21:00:00,DELIVERED
WA00000697,A004013,2026-07-10 10:00:00,READ
WA00000698,A003761,2026-06-17 07:00:00,READ
WA00000699,A003470,2026-05-07 15:00:00,DELIVERED
WA00000700,A003060,2026-01-25 17:00:00,SENT
WA00000701,A003073,2025-11-07 20:00:00,REPLIED
WA00000702,A000852,2025-12-12 11:00:00,REPLIED
WA00000703,A001801,2026-04-16 07:00:00,REPLIED
WA00000704,A002279,2025-09-02 20:00:00,DELIVERED
WA00000705,A003922,2026-01-01 13:00:00,DELIVERED
WA00000706,A001706,2025-12-16 18:00:00,DELIVERED
WA00000707,A000481,2026-01-07 14:00:00,REPLIED
WA00000708,A001055,2026-03-17 10:00:00,READ
WA00000709,A002488,2026-02-27 10:00:00,REPLIED
WA00000710,A000918,2025-12-21 10:00:00,SENT
WA00000711,A001417,2026-06-04 22:00:00,REPLIED
WA00000712,A002973,2026-01-04 20:00:00,FAILED
WA00000713,A001058,2025-09-04 10:00:00,READ
WA00000714,A000042,2026-01-11 16:00:00,READ
WA00000715,A004001,2026-03-13 14:00:00,FAILED
WA00000716,A001452,2026-06-01 08:00:00,READ
WA00000717,A003159,2026-04-09 16:00:00,READ
WA00000718,A001611,2026-06-07 22:00:00,READ
WA00000719,A000916,2026-03-13 16:00:00,READ
WA00000720,A001919,2026-03-16 22:00:00,READ
WA00000721,A001460,2026-03-15 09:00:00,DELIVERED
WA00000722,A001705,2026-06-25 17:00:00,SENT
WA00000723,A002309,2026-07-03 18:00:00,SENT
WA00000724,A002347,2026-04-23 13:00:00,READ
WA00000725,A000053,2026-07-15 21:00:00,FAILED
WA00000726,A001923,2025-09-15 16:00:00,READ
WA00000727,A004022,2026-07-01 21:00:00,DELIVERED
WA00000728,A003313,2026-07-17 12:00:00,FAILED
WA00000729,A002913,2026-01-20 18:00:00,READ
WA00000730,A003949,2026-08-03 10:00:00,DELIVERED
WA00000731,A000137,2026-05-08 22:00:00,DELIVERED
WA00000732,A003151,2026-07-14 16:00:00,DELIVERED
WA00000733,A001163,2026-07-14 22:00:00,DELIVERED
WA00000734,A003124,2025-11-12 08:00:00,READ
WA00000735,A002238,2025-10-17 18:00:00,READ
WA00000736,A001058,2026-06-06 14:00:00,FAILED
WA00000737,A001737,2025-09-09 21:00:00,DELIVERED
WA00000738,A000191,2025-10-11 15:00:00,DELIVERED
WA00000739,A000355,2026-03-26 10:00:00,FAILED
WA00000740,A000848,2026-06-02 08:00:00,READ
WA00000741,A000748,2026-07-16 17:00:00,READ
WA00000742,A003443,2026-07-03 09:00:00,SENT
WA00000743,A000661,2026-06-20 11:00:00,DELIVERED
WA00000744,A001195,2025-12-01 18:00:00,FAILED
WA00000745,A003037,2025-12-16 12:00:00,FAILED
WA00000746,A001588,2026-02-11 18:00:00,DELIVERED
WA00000747,A000728,2026-05-11 19:00:00,DELIVERED
WA00000748,A001896,2025-10-21 10:00:00,SENT
WA00000749,A001362,2026-06-12 09:00:00,DELIVERED
WA00000750,A004058,2026-05-01 10:00:00,SENT
WA00000751,A000737,2026-05-01 15:00:00,DELIVERED
WA00000752,A001953,2026-07-17 13:00:00,DELIVERED
WA00000753,A002190,2026-04-06 07:00:00,FAILED
WA00000754,A002489,2026-06-19 10:00:00,DELIVERED
WA00000755,A001042,2026-02-16 12:00:00,DELIVERED
WA00000756,A003752,2026-04-06 07:00:00,REPLIED
WA00000757,A000447,2026-03-25 14:00:00,READ
WA00000758,A000052,2026-01-25 20:00:00,READ
WA00000759,A004019,2025-12-06 12:00:00,SENT
WA00000760,A001181,2025-12-06 16:00:00,DELIVERED
WA00000761,A002973,2025-10-17 11:00:00,READ
WA00000762,A001097,2026-05-09 09:00:00,FAILED
WA00000763,A001330,2026-08-13 16:00:00,DELIVERED
WA00000764,A000686,2025-10-11 09:00:00,FAILED
WA00000765,A001564,2026-08-21 19:00:00,DELIVERED
WA00000766,A001022,2025-12-01 14:00:00,SENT
WA00000767,A000686,2026-08-21 12:00:00,DELIVERED
WA00000768,A002412,2026-04-25 20:00:00,SENT
WA00000769,A001824,2026-04-19 15:00:00,DELIVERED
WA00000770,A000510,2026-03-13 22:00:00,READ
WA00000771,A000157,2026-07-23 19:00:00,SENT
WA00000772,A004056,2026-06-02 11:00:00,DELIVERED
WA00000773,A001866,2026-05-16 19:00:00,FAILED
WA00000774,A003377,2025-09-24 18:00:00,READ
WA00000775,A003367,2025-12-05 17:00:00,READ
WA00000776,A000636,2025-12-25 17:00:00,REPLIED
WA00000777,A003476,2025-10-21 11:00:00,SENT
WA00000778,A002770,2026-02-19 14:00:00,REPLIED
WA00000779,A003269,2025-10-14 10:00:00,FAILED
WA00000780,A003125,2026-02-24 15:00:00,DELIVERED
WA00000781,A000012,2026-07-23 16:00:00,FAILED
WA00000782,A003684,2026-03-13 21:00:00,DELIVERED
WA00000783,A003945,2026-06-22 10:00:00,DELIVERED
WA00000784,A002127,2025-12-20 09:00:00,DELIVERED
WA00000785,A002763,2026-01-25 19:00:00,READ
WA00000786,A003130,2026-02-05 08:00:00,DELIVERED
WA00000787,A001582,2026-07-17 10:00:00,DELIVERED
WA00000788,A002881,2025-09-23 14:00:00,DELIVERED
WA00000789,A002361,2026-08-23 20:00:00,READ
WA00000790,A003500,2026-04-25 16:00:00,DELIVERED
WA00000791,A000878,2025-12-10 16:00:00,DELIVERED
WA00000792,A003634,2026-08-03 22:00:00,DELIVERED
WA00000793,A003996,2025-11-21 13:00:00,DELIVERED
WA00000794,A003423,2026-07-18 07:00:00,SENT
WA00000795,A003642,2026-07-01 11:00:00,READ
WA00000796,A001723,2026-05-02 21:00:00,DELIVERED
WA00000797,A002004,2025-09-09 07:00:00,REPLIED
WA00000798,A001232,2025-10-07 14:00:00,DELIVERED
WA00000799,A000921,2025-10-23 09:00:00,DELIVERED
WA00000800,A001167,2026-03-23 07:00:00,DELIVERED
WA00000801,A003610,2025-10-08 09:00:00,REPLIED
WA00000802,A001955,2026-05-17 11:00:00,SENT
WA00000803,A004106,2026-01-07 21:00:00,SENT
WA00000804,A002405,2026-03-07 08:00:00,DELIVERED
WA00000805,A002578,2026-08-08 18:00:00,READ
WA00000806,A003032,2025-10-02 07:00:00,REPLIED
WA00000807,A000516,2026-08-07 10:00:00,SENT
WA00000808,A001229,2025-12-21 10:00:00,DELIVERED
WA00000809,A000551,2026-01-24 16:00:00,READ
WA00000810,A001537,2026-05-12 18:00:00,DELIVERED
WA00000811,A001023,2026-01-17 08:00:00,SENT
WA00000812,A001511,2025-12-20 16:00:00,DELIVERED
WA00000813,A001425,2026-05-15 21:00:00,SENT
WA00000814,A000708,2025-12-08 11:00:00,SENT
WA00000815,A001485,2026-02-03 07:00:00,SENT
WA00000816,A002302,2026-05-17 22:00:00,FAILED
WA00000817,A000565,2026-04-25 12:00:00,REPLIED
WA00000818,A004007,2026-03-07 16:00:00,REPLIED
WA00000819,A000939,2026-08-08 13:00:00,READ
WA00000820,A002111,2026-07-26 09:00:00,READ
WA00000821,A002262,2026-07-01 09:00:00,READ
WA00000822,A001210,2026-08-09 14:00:00,DELIVERED
WA00000823,A001515,2026-03-23 20:00:00,READ
WA00000824,A003997,2025-12-22 08:00:00,DELIVERED
WA00000825,A001190,2025-10-20 16:00:00,DELIVERED
WA00000826,A000391,2026-03-18 12:00:00,SENT
WA00000827,A002126,2026-08-08 19:00:00,FAILED
WA00000828,A003878,2026-01-09 11:00:00,DELIVERED
WA00000829,A001653,2026-05-18 11:00:00,DELIVERED
WA00000830,A000193,2025-11-03 11:00:00,DELIVERED
WA00000831,A003063,2026-03-17 19:00:00,READ
WA00000832,A001477,2025-10-23 07:00:00,REPLIED
WA00000833,A001658,2025-12-07 18:00:00,REPLIED
WA00000834,A002141,2025-11-01 19:00:00,READ
WA00000835,A001705,2026-05-06 20:00:00,READ
WA00000836,A000248,2025-10-21 20:00:00,DELIVERED
WA00000837,A002719,2026-03-06 20:00:00,SENT
WA00000838,A001251,2026-04-26 17:00:00,READ
WA00000839,A003851,2026-02-11 11:00:00,DELIVERED
WA00000840,A000327,2026-07-03 13:00:00,FAILED
WA00000841,A001454,2025-11-14 21:00:00,DELIVERED
WA00000842,A003580,2025-09-15 21:00:00,SENT
WA00000843,A000540,2026-04-26 12:00:00,DELIVERED
WA00000844,A003230,2026-06-13 07:00:00,FAILED
WA00000845,A000231,2026-04-01 21:00:00,FAILED
WA00000846,A002661,2026-03-06 09:00:00,FAILED
WA00000847,A002693,2026-05-17 07:00:00,READ
WA00000848,A001894,2026-06-17 08:00:00,DELIVERED
WA00000849,A000956,2026-04-10 09:00:00,REPLIED
WA00000850,A000499,2026-08-16 20:00:00,DELIVERED
WA00000851,A002400,2025-11-02 14:00:00,FAILED
WA00000852,A001201,2025-11-02 07:00:00,SENT
WA00000853,A004187,2025-11-11 14:00:00,DELIVERED
WA00000854,A000893,2026-08-13 09:00:00,REPLIED
WA00000855,A003640,2025-10-09 07:00:00,REPLIED
WA00000856,A000621,2026-01-01 16:00:00,READ
WA00000857,A000246,2025-12-17 21:00:00,REPLIED
WA00000858,A004081,2025-09-02 12:00:00,DELIVERED
WA00000859,A001278,2026-08-26 07:00:00,FAILED
WA00000860,A002131,2026-04-23 07:00:00,FAILED
WA00000861,A003149,2025-12-13 18:00:00,DELIVERED
WA00000862,A000789,2026-01-12 12:00:00,FAILED
WA00000863,A000476,2026-04-10 22:00:00,DELIVERED
WA00000864,A000856,2026-08-24 10:00:00,DELIVERED
WA00000865,A001886,2026-08-12 08:00:00,FAILED
WA00000866,A000465,2026-08-14 11:00:00,DELIVERED
WA00000867,A002196,2026-07-10 20:00:00,FAILED
WA00000868,A003677,2026-02-26 19:00:00,SENT
WA00000869,A001166,2025-11-10 15:00:00,READ
WA00000870,A002969,2026-07-01 20:00:00,REPLIED
WA00000871,A003669,2026-07-03 19:00:00,READ
WA00000872,A003049,2025-12-02 08:00:00,SENT
WA00000873,A001797,2025-10-05 14:00:00,FAILED
WA00000874,A003349,2026-06-25 21:00:00,READ
WA00000875,A002466,2026-02-25 20:00:00,FAILED
WA00000876,A001507,2025-12-12 08:00:00,SENT
WA00000877,A001920,2026-07-18 17:00:00,DELIVERED
WA00000878,A000857,2026-04-24 12:00:00,REPLIED
WA00000879,A003703,2025-09-08 09:00:00,READ
WA00000880,A001490,2026-06-01 08:00:00,DELIVERED
WA00000881,A003715,2026-08-05 20:00:00,DELIVERED
WA00000882,A004174,2025-11-06 16:00:00,DELIVERED
WA00000883,A004022,2026-08-07 10:00:00,DELIVERED
WA00000884,A002938,2025-09-07 21:00:00,READ
WA00000885,A002754,2026-05-15 20:00:00,READ
WA00000886,A000696,2026-01-21 10:00:00,READ
WA00000887,A001837,2025-12-10 11:00:00,DELIVERED
WA00000888,A003016,2026-06-26 22:00:00,DELIVERED
WA00000889,A000822,2026-08-12 20:00:00,DELIVERED
WA00000890,A001103,2026-04-05 19:00:00,REPLIED
WA00000891,A000092,2026-08-25 11:00:00,DELIVERED
WA00000892,A004023,2026-05-26 10:00:00,DELIVERED
WA00000893,A001174,2026-01-17 19:00:00,REPLIED
WA00000894,A003181,2026-08-07 15:00:00,SENT
WA00000895,A004025,2026-05-22 09:00:00,READ
WA00000896,A001696,2025-11-06 17:00:00,READ
WA00000897,A004087,2025-09-26 10:00:00,READ
WA00000898,A000582,2026-06-10 14:00:00,DELIVERED
WA00000899,A002220,2026-05-07 10:00:00,SENT
WA00000900,A001147,2026-08-26 11:00:00,SENT
WA00000901,A001736,2026-05-12 18:00:00,FAILED
WA00000902,A003025,2026-07-05 21:00:00,SENT
WA00000903,A003347,2025-11-21 11:00:00,DELIVERED
WA00000904,A002211,2026-03-21 07:00:00,DELIVERED
WA00000905,A003063,2025-12-06 22:00:00,DELIVERED
WA00000906,A001417,2026-01-19 18:00:00,FAILED
WA00000907,A001258,2026-02-03 07:00:00,READ
WA00000908,A001675,2025-11-23 13:00:00,READ
WA00000909,A003735,2026-05-10 13:00:00,FAILED
WA00000910,A001322,2025-09-10 13:00:00,FAILED
WA00000911,A002598,2025-10-15 17:00:00,REPLIED
WA00000912,A000318,2026-03-11 19:00:00,DELIVERED
WA00000913,A002170,2026-02-01 18:00:00,DELIVERED
WA00000914,A001428,2026-03-10 17:00:00,FAILED
WA00000915,A001586,2025-09-20 20:00:00,READ
WA00000916,A000342,2026-02-20 07:00:00,DELIVERED
WA00000917,A001355,2025-11-24 07:00:00,SENT
WA00000918,A001263,2026-06-14 16:00:00,SENT
WA00000919,A004091,2026-03-13 15:00:00,SENT
WA00000920,A003210,2026-07-04 19:00:00,DELIVERED
WA00000921,A000678,2025-10-17 09:00:00,DELIVERED
WA00000922,A004123,2026-06-27 10:00:00,READ
WA00000923,A001673,2026-04-05 22:00:00,REPLIED
WA00000924,A002007,2026-04-10 14:00:00,READ
WA00000925,A001975,2026-05-22 13:00:00,REPLIED
WA00000926,A002600,2025-10-21 12:00:00,SENT
WA00000927,A000466,2025-11-17 09:00:00,READ
WA00000928,A001870,2026-01-18 12:00:00,REPLIED
WA00000929,A002848,2026-08-04 13:00:00,REPLIED
WA00000930,A001077,2025-12-12 08:00:00,READ
WA00000931,A003416,2026-06-02 17:00:00,READ
WA00000932,A002058,2026-05-22 12:00:00,DELIVERED
WA00000933,A003381,2025-11-05 16:00:00,DELIVERED
WA00000934,A001156,2026-03-27 20:00:00,READ
WA00000935,A001962,2026-03-18 16:00:00,READ
WA00000936,A002412,2025-09-21 21:00:00,READ
WA00000937,A000439,2025-11-20 11:00:00,SENT
WA00000938,A000857,2026-07-09 19:00:00,READ
WA00000939,A001543,2026-03-04 11:00:00,SENT
WA00000940,A000507,2026-03-21 17:00:00,REPLIED
WA00000941,A001396,2025-09-09 22:00:00,DELIVERED
WA00000942,A001414,2025-12-27 09:00:00,DELIVERED
WA00000943,A000174,2025-12-05 17:00:00,SENT
WA00000944,A001872,2026-06-25 22:00:00,READ
WA00000945,A002964,2025-09-07 10:00:00,SENT
WA00000946,A001656,2026-03-22 20:00:00,DELIVERED
WA00000947,A004184,2026-06-18 14:00:00,DELIVERED
WA00000948,A002496,2026-08-15 16:00:00,DELIVERED
WA00000949,A002344,2026-04-07 14:00:00,DELIVERED
WA00000950,A001749,2025-12-24 19:00:00,REPLIED
WA00000951,A003963,2026-05-24 20:00:00,DELIVERED
WA00000952,A003054,2025-12-27 16:00:00,DELIVERED
WA00000953,A001238,2025-10-20 07:00:00,REPLIED
WA00000954,A003818,2025-09-11 14:00:00,DELIVERED
WA00000955,A002229,2026-01-21 09:00:00,SENT
WA00000956,A003467,2026-03-24 08:00:00,READ
WA00000957,A003791,2026-08-11 17:00:00,DELIVERED
WA00000958,A001873,2026-05-09 07:00:00,DELIVERED
WA00000959,A000251,2026-08-11 09:00:00,REPLIED
WA00000960,A003801,2026-08-11 11:00:00,DELIVERED
WA00000961,A002335,2026-05-16 09:00:00,FAILED
WA00000962,A000935,2025-12-04 18:00:00,SENT
WA00000963,A000410,2026-03-16 08:00:00,REPLIED
WA00000964,A002991,2025-10-26 22:00:00,REPLIED
WA00000965,A003488,2025-10-03 15:00:00,DELIVERED
WA00000966,A000305,2026-08-01 22:00:00,REPLIED
WA00000967,A003538,2026-04-05 16:00:00,REPLIED
WA00000968,A003033,2026-06-09 12:00:00,DELIVERED
WA00000969,A004011,2025-09-24 18:00:00,DELIVERED
WA00000970,A001387,2026-01-09 13:00:00,READ
WA00000971,A003765,2026-05-09 20:00:00,SENT
