complaint_id,account_id,complaint_timestamp,complaint_type,status
COMP0001620,A000328,2025-10-06,OTHER,CLOSED
COMP0001621,A001165,2025-11-04,WRONG_PERSON,RESOLVED
COMP0001622,A003818,2025-10-27,OTHER,RESOLVED
COMP0001623,A003056,2025-11-25,AGENT_BEHAVIOR,CLOSED
COMP0001624,A001399,2025-11-05,OTHER,RESOLVED
COMP0001625,A002141,2025-10-14,OTHER,CLOSED
COMP0001626,A003364,2025-09-24,OTHER,OPEN
COMP0001627,A001080,2025-11-16,WRONG_PERSON,RESOLVED
COMP0001628,A000180,2026-07-19,TOO_MANY_CALLS,RESOLVED
COMP0001629,A001712,2026-06-23,AGENT_BEHAVIOR,RESOLVED
COMP0001630,A002576,2026-02-22,TOO_MANY_CALLS,OPEN
COMP0001631,A002988,2025-10-15,WRONG_PERSON,CLOSED
COMP0001632,A000051,2026-05-11,OTHER,CLOSED
COMP0001633,A000240,2026-08-12,TOO_MANY_CALLS,OPEN
COMP0001634,A000402,2025-09-25,TOO_MANY_CALLS,CLOSED
COMP0001635,A003969,2026-02-02,AGENT_BEHAVIOR,RESOLVED
COMP0001636,A003902,2026-04-16,WRONG_PERSON,RESOLVED
COMP0001637,A003763,2025-11-15,OTHER,CLOSED
COMP0001638,A002047,2025-11-20,OTHER,CLOSED
COMP0001639,A002943,2026-01-25,WRONG_PERSON,RESOLVED
COMP0001640,A002100,2026-02-19,AGENT_BEHAVIOR,RESOLVED
COMP0001641,A001209,2025-09-16,TOO_MANY_CALLS,RESOLVED
COMP0001642,A001938,2025-10-20,WRONG_PERSON,OPEN
COMP0001643,A001120,2026-03-18,WRONG_PERSON,CLOSED
COMP0001644,A000877,2026-05-26,OTHER,RESOLVED
COMP0001645,A000974,2026-02-08,AGENT_BEHAVIOR,OPEN
COMP0001646,A004072,2025-10-11,OTHER,CLOSED
COMP0001647,A002293,2025-10-15,OTHER,CLOSED
COMP0001648,A002897,2025-10-23,TOO_MANY_CALLS,OPEN
COMP0001649,A001227,2025-09-25,OTHER,CLOSED
COMP0001650,A001223,2026-03-15,WRONG_PERSON,CLOSED
COMP0001651,A000447,2026-04-18,WRONG_PERSON,OPEN
COMP0001652,A001796,2026-05-13,TOO_MANY_CALLS,CLOSED
COMP0001653,A000212,2026-07-22,OTHER,CLOSED
COMP0001654,A001019,2026-03-24,OTHER,OPEN
COMP0001655,A001965,2026-05-14,TOO_MANY_CALLS,CLOSED
COMP0001656,A003403,2026-07-23,OTHER,OPEN
COMP0001657,A002242,2026-06-01,OTHER,CLOSED
COMP0001658,A002507,2025-12-03,OTHER,CLOSED
COMP0001659,A001582,2026-04-22,WRONG_PERSON,OPEN
COMP0001660,A001944,2026-08-04,OTHER,CLOSED
COMP0001661,A003810,2025-12-19,WRONG_PERSON,OPEN
COMP0001662,A003491,2026-03-16,OTHER,RESOLVED
COMP0001663,A000946,2026-08-14,TOO_MANY_CALLS,CLOSED
COMP0001664,A001053,2026-06-08,AGENT_BEHAVIOR,RESOLVED
COMP0001665,A003761,2026-01-10,TOO_MANY_CALLS,RESOLVED
COMP0001666,A001879,2026-04-03,TOO_MANY_CALLS,OPEN
COMP0001667,A000328,2025-10-01,OTHER,OPEN
COMP0001668,A000920,2026-08-10,AGENT_BEHAVIOR,CLOSED
COMP0001669,A001022,2026-08-22,AGENT_BEHAVIOR,CLOSED
COMP0001670,A001025,2026-03-04,AGENT_BEHAVIOR,OPEN
COMP0001671,A000458,2026-03-25,WRONG_PERSON,OPEN
COMP0001672,A000918,2026-06-06,WRONG_PERSON,CLOSED
COMP0001673,A000465,2025-12-04,AGENT_BEHAVIOR,CLOSED
COMP0001674,A003305,2026-03-12,WRONG_PERSON,CLOSED
COMP0001675,A002690,2026-06-09,OTHER,OPEN
COMP0001676,A001475,2026-07-07,OTHER,RESOLVED
COMP0001677,A001547,2026-04-14,AGENT_BEHAVIOR,CLOSED
COMP0001678,A002393,2026-07-20,WRONG_PERSON,CLOSED
COMP0001679,A000706,2026-01-17,TOO_MANY_CALLS,CLOSED
COMP0001680,A000846,2025-10-16,TOO_MANY_CALLS,RESOLVED
COMP0001681,A000914,2026-05-13,WRONG_PERSON,CLOSED
COMP0001682,A003473,2026-08-15,WRONG_PERSON,RESOLVED
COMP0001683,A001691,2026-06-23,OTHER,OPEN
COMP0001684,A000619,2026-08-20,AGENT_BEHAVIOR,OPEN
COMP0001685,A002818,2025-11-09,WRONG_PERSON,CLOSED
COMP0001686,A002522,2026-02-23,AGENT_BEHAVIOR,RESOLVED
COMP0001687,A000195,2025-12-20,WRONG_PERSON,CLOSED
COMP0001688,A000726,2026-06-17,AGENT_BEHAVIOR,RESOLVED
COMP0001689,A004168,2026-05-13,OTHER,OPEN
COMP0001690,A000962,2026-04-18,TOO_MANY_CALLS,OPEN
COMP0001691,A000990,2026-04-25,OTHER,CLOSED
COMP0001692,A003499,2026-07-15,OTHER,CLOSED
COMP0001693,A001392,2026-04-02,TOO_MANY_CALLS,CLOSED
COMP0001694,A002962,2025-09-20,AGENT_BEHAVIOR,RESOLVED
COMP0001695,A002096,2025-12-25,AGENT_BEHAVIOR,RESOLVED
COMP0001696,A003801,2026-02-19,TOO_MANY_CALLS,OPEN
COMP0001697,A001514,2026-05-14,AGENT_BEHAVIOR,RESOLVED
COMP0001698,A000148,2026-05-02,TOO_MANY_CALLS,RESOLVED
COMP0001699,A002116,2026-05-13,WRONG_PERSON,RESOLVED
COMP0001700,A003652,2026-03-10,OTHER,CLOSED
COMP0001701,A003257,2026-07-23,WRONG_PERSON,RESOLVED
COMP0001702,A000876,2026-01-04,WRONG_PERSON,RESOLVED
COMP0001703,A002080,2026-07-20,OTHER,CLOSED
COMP0001704,A003359,2026-05-14,AGENT_BEHAVIOR,CLOSED
COMP0001705,A001370,2025-10-19,OTHER,OPEN
COMP0001706,A001510,2025-12-03,OTHER,RESOLVED
COMP0001707,A002547,2025-11-01,WRONG_PERSON,CLOSED
COMP0001708,A004025,2026-03-24,TOO_MANY_CALLS,RESOLVED
COMP0001709,A002318,2026-04-19,TOO_MANY_CALLS,CLOSED
COMP0001710,A003407,2026-07-16,OTHER,OPEN
COMP0001711,A001360,2025-11-23,OTHER,RESOLVED
COMP0001712,A000245,2026-01-11,TOO_MANY_CALLS,OPEN
COMP0001713,A001827,2026-04-04,OTHER,OPEN
COMP0001714,A001972,2026-08-24,OTHER,OPEN
COMP0001715,A001780,2026-02-25,AGENT_BEHAVIOR,RESOLVED
COMP0001716,A002144,2025-09-23,TOO_MANY_CALLS,CLOSED
COMP0001717,A001001,2026-07-21,TOO_MANY_CALLS,OPEN
COMP0001718,A002822,2025-10-07,AGENT_BEHAVIOR,OPEN
COMP0001719,A001870,2026-03-01,TOO_MANY_CALLS,CLOSED
COMP0001720,A003421,2026-02-03,WRONG_PERSON,RESOLVED
COMP0001721,A003400,2026-04-27,WRONG_PERSON,RESOLVED
COMP0001722,A003297,2025-09-23,AGENT_BEHAVIOR,RESOLVED
COMP0001723,A001665,2026-05-21,AGENT_BEHAVIOR,CLOSED
COMP0001724,A002843,2025-12-03,TOO_MANY_CALLS,CLOSED
COMP0001725,A001109,2026-04-21,OTHER,OPEN
COMP0001726,A000284,2026-07-24,AGENT_BEHAVIOR,RESOLVED
COMP0001727,A002195,2025-12-18,WRONG_PERSON,RESOLVED
COMP0001728,A002509,2026-05-18,OTHER,RESOLVED
COMP0001729,A002833,2025-11-20,OTHER,RESOLVED
COMP0001730,A003813,2026-04-20,AGENT_BEHAVIOR,RESOLVED
COMP0001731,A000593,2026-05-27,TOO_MANY_CALLS,RESOLVED
COMP0001732,A001751,2025-12-09,AGENT_BEHAVIOR,CLOSED
COMP0001733,A002715,2026-07-14,WRONG_PERSON,OPEN
COMP0001734,A000914,2026-08-15,AGENT_BEHAVIOR,CLOSED
COMP0001735,A000366,2025-10-08,WRONG_PERSON,CLOSED
COMP0001736,A002838,2026-07-17,TOO_MANY_CALLS,RESOLVED
COMP0001737,A002828,2026-02-13,TOO_MANY_CALLS,OPEN
COMP0001738,A004021,2025-09-05,TOO_MANY_CALLS,RESOLVED
COMP0001739,A003749,2025-11-22,AGENT_BEHAVIOR,CLOSED
COMP0001740,A003270,2026-01-25,AGENT_BEHAVIOR,CLOSED
COMP0001741,A001053,2026-06-12,WRONG_PERSON,OPEN
COMP0001742,A000071,2026-03-22,TOO_MANY_CALLS,CLOSED
COMP0001743,A003626,2026-04-02,TOO_MANY_CALLS,CLOSED
COMP0001744,A001061,2025-09-10,TOO_MANY_CALLS,OPEN
COMP0001745,A001971,2026-03-01,OTHER,OPEN
COMP0001746,A003741,2026-05-23,TOO_MANY_CALLS,RESOLVED
COMP0001747,A003065,2025-10-23,TOO_MANY_CALLS,CLOSED
COMP0001748,A001222,2026-04-06,AGENT_BEHAVIOR,CLOSED
COMP0001749,A003343,2026-05-17,AGENT_BEHAVIOR,CLOSED
COMP0001750,A004133,2025-12-17,AGENT_BEHAVIOR,CLOSED
COMP0001751,A001327,2026-04-17,AGENT_BEHAVIOR,CLOSED
COMP0001752,A001867,2026-06-18,TOO_MANY_CALLS,OPEN
COMP0001753,A002564,2026-03-04,WRONG_PERSON,RESOLVED
COMP0001754,A003340,2026-08-10,OTHER,CLOSED
COMP0001755,A003673,2025-10-06,WRONG_PERSON,OPEN
COMP0001756,A002796,2026-05-27,WRONG_PERSON,RESOLVED
COMP0001757,A002440,2025-11-08,WRONG_PERSON,RESOLVED
COMP0001758,A000260,2026-04-22,OTHER,OPEN
COMP0001759,A001743,2026-01-23,OTHER,RESOLVED
COMP0001760,A003873,2026-07-18,WRONG_PERSON,CLOSED
COMP0001761,A000610,2026-01-01,WRONG_PERSON,OPEN
COMP0001762,A003504,2025-12-13,TOO_MANY_CALLS,RESOLVED
COMP0001763,A003445,2026-06-18,WRONG_PERSON,CLOSED
COMP0001764,A003441,2026-05-15,WRONG_PERSON,RESOLVED
COMP0001765,A002295,2026-07-10,TOO_MANY_CALLS,CLOSED
COMP0001766,A003494,2026-08-23,AGENT_BEHAVIOR,RESOLVED
COMP0001767,A003394,2026-05-21,OTHER,CLOSED
COMP0001768,A001529,2026-07-03,TOO_MANY_CALLS,CLOSED
COMP0001769,A000402,2026-08-20,AGENT_BEHAVIOR,CLOSED
COMP0001770,A003225,2025-12-23,WRONG_PERSON,OPEN
COMP0001771,A002021,2026-03-12,OTHER,OPEN
COMP0001772,A000315,2026-01-22,TOO_MANY_CALLS,OPEN
COMP0001773,A000101,2025-12-16,WRONG_PERSON,CLOSED
COMP0001774,A001421,2026-05-09,WRONG_PERSON,CLOSED
COMP0001775,A000270,2026-02-11,TOO_MANY_CALLS,CLOSED
COMP0001776,A003398,2025-11-18,TOO_MANY_CALLS,OPEN
COMP0001777,A000147,2026-03-16,OTHER,CLOSED
COMP0001778,A003306,2025-12-13,TOO_MANY_CALLS,OPEN
COMP0001779,A004125,2025-10-16,TOO_MANY_CALLS,CLOSED
COMP0001780,A003145,2025-09-16,WRONG_PERSON,RESOLVED
COMP0001781,A001550,2026-03-16,TOO_MANY_CALLS,OPEN
COMP0001782,A002608,2025-09-12,TOO_MANY_CALLS,RESOLVED
COMP0001783,A001792,2026-01-07,WRONG_PERSON,CLOSED
COMP0001784,A000550,2026-04-19,WRONG_PERSON,OPEN
COMP0001785,A001704,2025-09-07,OTHER,CLOSED
COMP0001786,A003217,2026-04-09,TOO_MANY_CALLS,CLOSED
COMP0001787,A003836,2026-01-15,TOO_MANY_CALLS,CLOSED
COMP0001788,A002535,2026-06-21,TOO_MANY_CALLS,OPEN
COMP0001789,A001176,2026-07-19,OTHER,CLOSED
COMP0001790,A001817,2025-09-21,AGENT_BEHAVIOR,CLOSED
COMP0001791,A001366,2026-02-27,WRONG_PERSON,OPEN
COMP0001792,A004025,2026-08-27,WRONG_PERSON,OPEN
COMP0001793,A003118,2025-12-05,WRONG_PERSON,CLOSED
COMP0001794,A002456,2026-05-07,OTHER,CLOSED
COMP0001795,A002058,2026-04-03,WRONG_PERSON,CLOSED
COMP0001796,A003291,2026-06-19,WRONG_PERSON,CLOSED
COMP0001797,A000241,2026-07-19,AGENT_BEHAVIOR,OPEN
COMP0001798,A002934,2026-04-17,OTHER,CLOSED
COMP0001799,A001152,2026-04-18,TOO_MANY_CALLS,OPEN
COMP0001800,A001365,2026-07-24,WRONG_PERSON,OPEN
