targeting_id,account_id,target_date,campaign_id,strategy,priority_band,propensity_score
T000000360,A003338,2025-09-07,C001,OLD_TARGETING,MEDIUM,0.309
T000000361,A003454,2025-09-18,C001,OLD_TARGETING,MEDIUM,0.496
T000000362,A003869,2025-09-27,C001,OLD_TARGETING,MEDIUM,0.12
T000000363,A000213,2025-09-04,C001,OLD_TARGETING,LOW,0.506
T000000364,A004025,2025-09-03,C001,OLD_TARGETING,HIGH,0.52
T000000365,A003340,2025-09-10,C001,OLD_TARGETING,HIGH,0.262
T000000366,A000694,2025-09-19,C001,OLD_TARGETING,MEDIUM,0.453
T000000367,A003053,2025-09-20,C001,OLD_TARGETING,MEDIUM,0.107
T000000368,A000598,2025-09-20,C001,OLD_TARGETING,MEDIUM,0.301
T000000369,A001831,2025-09-02,C001,OLD_TARGETING,HIGH,0.197
T000000370,A002887,2025-09-17,C001,OLD_TARGETING,MEDIUM,0.664
T000000371,A002673,2025-09-04,C001,OLD_TARGETING,HIGH,0.358
T000000372,A002773,2025-09-06,C001,OLD_TARGETING,MEDIUM,0.18
T000000373,A000395,2025-09-09,C001,OLD_TARGETING,LOW,0.293
T000000374,A000821,2025-09-13,C001,OLD_TARGETING,HIGH,0.278
T000000375,A001402,2025-09-11,C001,OLD_TARGETING,HIGH,0.232
T000000376,A000832,2025-09-07,C001,OLD_TARGETING,MEDIUM,0.805
T000000377,A003168,2025-09-16,C001,OLD_TARGETING,MEDIUM,0.743
T000000378,A000875,2025-09-26,C001,OLD_TARGETING,LOW,0.525
T000000379,A003773,2025-09-25,C001,OLD_TARGETING,MEDIUM,0.692
T000000380,A001367,2025-09-06,C001,OLD_TARGETING,LOW,0.938
T000000381,A000695,2025-09-07,C001,OLD_TARGETING,LOW,0.572
T000000382,A002298,2025-09-17,C001,OLD_TARGETING,HIGH,0.681
T000000383,A002526,2025-09-03,C001,OLD_TARGETING,MEDIUM,0.111
T000000384,A002327,2025-09-19,C001,OLD_TARGETING,HIGH,0.82
T000000385,A000601,2025-09-17,C001,OLD_TARGETING,MEDIUM,0.973
T000000386,A003369,2025-09-19,C001,OLD_TARGETING,LOW,0.492
T000000387,A000806,2025-09-27,C001,OLD_TARGETING,MEDIUM,0.567
T000000388,A003386,2025-09-09,C001,OLD_TARGETING,LOW,0.404
T000000389,A001432,2025-09-07,C001,OLD_TARGETING,LOW,0.726
T000000390,A000165,2025-09-23,C001,OLD_TARGETING,HIGH,0.192
T000000391,A000265,2025-09-21,C001,OLD_TARGETING,LOW,0.888
T000000392,A001997,2025-09-01,C001,OLD_TARGETING,LOW,0.634
T000000393,A000975,2025-09-08,C001,OLD_TARGETING,LOW,0.607
T000000394,A003482,2025-09-21,C001,OLD_TARGETING,MEDIUM,0.739
T000000395,A001655,2025-09-11,C001,OLD_TARGETING,MEDIUM,0.127
T000000396,A001951,2025-09-26,C001,OLD_TARGETING,MEDIUM,0.689
T000000397,A002161,2025-09-20,C001,OLD_TARGETING,HIGH,0.707
T000000398,A001366,2025-09-26,C001,OLD_TARGETING,LOW,0.352
T000000399,A000996,2025-09-09,C001,OLD_TARGETING,HIGH,0.147
T000000400,A003202,2025-09-14,C001,OLD_TARGETING,HIGH,0.832
T000000401,A001928,2025-09-03,C001,OLD_TARGETING,HIGH,0.588
T000000402,A002707,2025-09-05,C001,OLD_TARGETING,MEDIUM,0.363
T000000403,A003638,2025-09-04,C001,OLD_TARGETING,HIGH,0.135
T000000404,A003380,2025-09-27,C001,OLD_TARGETING,HIGH,0.394
T000000405,A002990,2025-09-03,C001,OLD_TARGETING,MEDIUM,0.518
T000000406,A004176,2025-09-10,C001,OLD_TARGETING,HIGH,0.987
T000000407,A002380,2025-09-24,C001,OLD_TARGETING,MEDIUM,0.701
T000000408,A002666,2025-09-23,C001,OLD_TARGETING,MEDIUM,0.151
T000000409,A003023,2025-09-15,C001,OLD_TARGETING,HIGH,0.959
T000000410,A001273,2025-09-09,C001,OLD_TARGETING,MEDIUM,0.468
T000000411,A002186,2025-09-02,C001,OLD_TARGETING,MEDIUM,0.32
T000000412,A001294,2025-09-10,C001,OLD_TARGETING,LOW,0.755
T000000413,A002598,2025-09-18,C001,OLD_TARGETING,HIGH,0.959
T000000414,A001104,2025-09-09,C001,OLD_TARGETING,HIGH,0.915
T000000415,A000229,2025-09-27,C001,OLD_TARGETING,MEDIUM,0.886
T000000416,A001128,2025-09-06,C001,OLD_TARGETING,MEDIUM,0.86
T000000417,A000201,2025-09-15,C001,OLD_TARGETING,MEDIUM,0.593
T000000418,A001881,2025-09-02,C001,OLD_TARGETING,MEDIUM,0.141
T000000419,A003132,2025-09-01,C001,OLD_TARGETING,MEDIUM,0.756
T000000420,A002600,2025-09-20,C001,OLD_TARGETING,LOW,0.795
T000000421,A001682,2025-09-10,C001,OLD_TARGETING,HIGH,0.753
T000000422,A000892,2025-09-18,C001,OLD_TARGETING,LOW,0.796
T000000423,A002265,2025-09-09,C001,OLD_TARGETING,MEDIUM,0.456
T000000424,A002557,2025-09-17,C001,OLD_TARGETING,MEDIUM,0.842
T000000425,A003326,2025-09-01,C001,OLD_TARGETING,LOW,0.943
T000000426,A001170,2025-09-12,C001,OLD_TARGETING,MEDIUM,0.939
T000000427,A001550,2025-09-08,C001,OLD_TARGETING,MEDIUM,0.827
T000000428,A000932,2025-09-04,C001,OLD_TARGETING,MEDIUM,0.401
T000000429,A000038,2025-09-24,C001,OLD_TARGETING,MEDIUM,0.76
T000000430,A003652,2025-09-19,C001,OLD_TARGETING,MEDIUM,0.128
T000000431,A000840,2025-09-19,C001,OLD_TARGETING,LOW,0.16
T000000432,A003348,2025-09-27,C001,OLD_TARGETING,MEDIUM,0.894
T000000433,A003387,2025-09-12,C001,OLD_TARGETING,LOW,0.108
T000000434,A003786,2025-09-17,C001,OLD_TARGETING,LOW,0.838
T000000435,A000240,2025-09-13,C001,OLD_TARGETING,MEDIUM,0.719
T000000436,A000174,2025-09-26,C001,OLD_TARGETING,MEDIUM,0.905
T000000437,A003286,2025-09-24,C001,OLD_TARGETING,HIGH,0.307
T000000438,A003097,2025-09-02,C001,OLD_TARGETING,HIGH,0.317
T000000439,A002361,2025-09-27,C001,OLD_TARGETING,HIGH,0.254
T000000440,A000676,2025-09-14,C001,OLD_TARGETING,MEDIUM,0.673
T000000441,A003452,2025-09-12,C001,OLD_TARGETING,LOW,0.74
T000000442,A003428,2025-09-06,C001,OLD_TARGETING,MEDIUM,0.118
T000000443,A001151,2025-09-22,C001,OLD_TARGETING,MEDIUM,0.22
T000000444,A001858,2025-09-25,C001,OLD_TARGETING,MEDIUM,0.159
T000000445,A000018,2025-09-10,C001,OLD_TARGETING,MEDIUM,0.92
T000000446,A003228,2025-09-14,C001,OLD_TARGETING,MEDIUM,0.726
T000000447,A000602,2025-09-24,C001,OLD_TARGETING,MEDIUM,0.89
T000000448,A003172,2025-09-06,C001,OLD_TARGETING,HIGH,0.977
T000000449,A000990,2025-09-11,C001,OLD_TARGETING,MEDIUM,0.477
T000000450,A001401,2025-09-18,C001,OLD_TARGETING,MEDIUM,0.378
T000000451,A001128,2025-09-07,C001,OLD_TARGETING,MEDIUM,0.94
T000000452,A003187,2025-09-11,C001,OLD_TARGETING,HIGH,0.966
T000000453,A000577,2025-09-21,C001,OLD_TARGETING,HIGH,0.579
T000000454,A003604,2025-09-01,C001,OLD_TARGETING,MEDIUM,0.162
T000000455,A002983,2025-09-10,C001,OLD_TARGETING,MEDIUM,0.523
T000000456,A000343,2025-09-12,C001,OLD_TARGETING,MEDIUM,0.342
T000000457,A003409,2025-09-04,C001,OLD_TARGETING,MEDIUM,0.845
T000000458,A003592,2025-09-15,C001,OLD_TARGETING,MEDIUM,0.257
T000000459,A003958,2025-09-21,C001,OLD_TARGETING,MEDIUM,0.138
T000000460,A001696,2025-09-25,C001,OLD_TARGETING,MEDIUM,0.204
T000000461,A001055,2025-09-04,C001,OLD_TARGETING,LOW,0.431
T000000462,A001442,2025-09-11,C001,OLD_TARGETING,LOW,0.175
T000000463,A000266,2025-09-04,C001,OLD_TARGETING,MEDIUM,0.393
T000000464,A001571,2025-09-02,C001,OLD_TARGETING,MEDIUM,0.614
T000000465,A002160,2025-09-05,C001,OLD_TARGETING,HIGH,0.596
T000000466,A000948,2025-09-23,C001,OLD_TARGETING,HIGH,0.442
T000000467,A003928,2025-09-27,C001,OLD_TARGETING,MEDIUM,0.677
T000000468,A000002,2025-09-09,C001,OLD_TARGETING,LOW,0.711
T000000469,A003238,2025-09-20,C001,OLD_TARGETING,MEDIUM,0.842
T000000470,A003420,2025-09-20,C001,OLD_TARGETING,MEDIUM,0.315
T000000471,A003372,2025-09-08,C001,OLD_TARGETING,MEDIUM,0.58
T000000472,A000674,2025-09-25,C001,OLD_TARGETING,MEDIUM,0.34
T000000473,A000722,2025-09-21,C001,OLD_TARGETING,LOW,0.289
T000000474,A002293,2025-09-13,C001,OLD_TARGETING,LOW,0.157
T000000475,A002375,2025-09-24,C001,OLD_TARGETING,MEDIUM,0.325
T000000476,A000880,2025-09-05,C001,OLD_TARGETING,LOW,0.967
T000000477,A001245,2025-09-14,C001,OLD_TARGETING,HIGH,0.232
T000000478,A001725,2025-09-12,C001,OLD_TARGETING,MEDIUM,0.339
T000000479,A000361,2025-09-25,C001,OLD_TARGETING,MEDIUM,0.548
T000000480,A002984,2025-09-02,C001,OLD_TARGETING,LOW,0.724
T000000481,A003654,2025-09-22,C001,OLD_TARGETING,HIGH,0.246
T000000482,A002985,2025-09-17,C001,OLD_TARGETING,HIGH,0.889
T000000483,A001677,2025-09-16,C001,OLD_TARGETING,MEDIUM,0.51
T000000484,A003181,2025-09-14,C001,OLD_TARGETING,HIGH,0.255
T000000485,A000656,2025-09-10,C001,OLD_TARGETING,MEDIUM,0.267
T000000486,A002947,2025-09-15,C001,OLD_TARGETING,HIGH,0.969
T000000487,A001918,2025-09-01,C001,OLD_TARGETING,MEDIUM,0.158
T000000488,A001671,2025-09-08,C001,OLD_TARGETING,HIGH,0.515
T000000489,A004191,2025-09-08,C001,OLD_TARGETING,MEDIUM,0.654
T000000490,A002837,2025-09-10,C001,OLD_TARGETING,MEDIUM,0.894
T000000491,A003554,2025-09-16,C001,OLD_TARGETING,HIGH,0.271
T000000492,A002370,2025-09-21,C001,OLD_TARGETING,HIGH,0.935
T000000493,A002576,2025-09-11,C001,OLD_TARGETING,MEDIUM,0.259
T000000494,A000915,2025-09-18,C001,OLD_TARGETING,MEDIUM,0.288
T000000495,A001876,2025-09-20,C001,OLD_TARGETING,LOW,0.775
T000000496,A002785,2025-09-16,C001,OLD_TARGETING,HIGH,0.332
T000000497,A001891,2025-09-24,C001,OLD_TARGETING,MEDIUM,0.386
T000000498,A001265,2025-09-07,C001,OLD_TARGETING,MEDIUM,0.902
T000000499,A002470,2025-09-25,C001,OLD_TARGETING,LOW,0.524
T000000500,A000219,2025-09-02,C001,OLD_TARGETING,LOW,0.577
T000000501,A003661,2025-09-04,C001,OLD_TARGETING,LOW,0.106
T000000502,A003285,2025-09-26,C001,OLD_TARGETING,MEDIUM,0.866
T000000503,A002990,2025-09-01,C001,OLD_TARGETING,MEDIUM,0.47
T000000504,A001650,2025-09-02,C001,OLD_TARGETING,LOW,0.832
T000000505,A001335,2025-09-06,C001,OLD_TARGETING,MEDIUM,0.1
T000000506,A002421,2025-09-19,C001,OLD_TARGETING,LOW,0.134
T000000507,A002149,2025-09-02,C001,OLD_TARGETING,MEDIUM,0.486
T000000508,A003029,2025-09-03,C001,OLD_TARGETING,HIGH,0.431
T000000509,A003209,2025-09-25,C001,OLD_TARGETING,HIGH,0.144
T000000510,A001083,2025-09-25,C001,OLD_TARGETING,LOW,0.106
T000000511,A003333,2025-09-10,C001,OLD_TARGETING,LOW,0.935
T000000512,A002542,2025-09-25,C001,OLD_TARGETING,LOW,0.297
T000000513,A003863,2025-09-27,C001,OLD_TARGETING,MEDIUM,0.984
T000000514,A000729,2025-09-24,C001,OLD_TARGETING,HIGH,0.375
T000000515,A000732,2025-09-27,C001,OLD_TARGETING,MEDIUM,0.535
T000000516,A001163,2025-09-10,C001,OLD_TARGETING,LOW,0.567
T000000517,A004191,2025-09-20,C001,OLD_TARGETING,HIGH,0.781
T000000518,A003210,2025-09-03,C001,OLD_TARGETING,MEDIUM,0.376
T000000519,A000011,2025-09-10,C001,OLD_TARGETING,HIGH,0.546
T000000520,A004133,2025-09-03,C001,OLD_TARGETING,MEDIUM,0.411
T000000521,A001960,2025-09-12,C001,OLD_TARGETING,LOW,0.21
T000000522,A000403,2025-09-21,C001,OLD_TARGETING,LOW,0.806
T000000523,A000546,2025-09-23,C001,OLD_TARGETING,MEDIUM,0.144
T000000524,A003001,2025-09-23,C001,OLD_TARGETING,LOW,0.274
T000000525,A001193,2025-09-26,C001,OLD_TARGETING,MEDIUM,0.238
T000000526,A003704,2025-09-07,C001,OLD_TARGETING,LOW,0.427
T000000527,A002915,2025-09-22,C001,OLD_TARGETING,MEDIUM,0.403
T000000528,A003975,2025-09-13,C001,OLD_TARGETING,MEDIUM,0.112
T000000529,A003854,2025-09-01,C001,OLD_TARGETING,MEDIUM,0.885
T000000530,A004031,2025-09-23,C001,OLD_TARGETING,HIGH,0.569
T000000531,A001517,2025-09-21,C001,OLD_TARGETING,LOW,0.202
T000000532,A001440,2025-09-07,C001,OLD_TARGETING,LOW,0.271
T000000533,A002385,2025-09-16,C001,OLD_TARGETING,HIGH,0.182
T000000534,A002199,2025-09-26,C001,OLD_TARGETING,MEDIUM,0.12
T000000535,A000052,2025-09-16,C001,OLD_TARGETING,MEDIUM,0.105
T000000536,A001867,2025-09-11,C001,OLD_TARGETING,LOW,0.449
T000000537,A002382,2025-09-03,C001,OLD_TARGETING,HIGH,0.259
T000000538,A003050,2025-09-20,C001,OLD_TARGETING,MEDIUM,0.948
T000000539,A003409,2025-09-17,C001,OLD_TARGETING,MEDIUM,0.817
T000000540,A003706,2025-09-21,C001,OLD_TARGETING,HIGH,0.346
T000000541,A000979,2025-09-08,C001,OLD_TARGETING,MEDIUM,0.102
T000000542,A001644,2025-09-05,C001,OLD_TARGETING,MEDIUM,0.232
T000000543,A001468,2025-09-06,C001,OLD_TARGETING,LOW,0.229
T000000544,A001268,2025-09-24,C001,OLD_TARGETING,LOW,0.945
T000000545,A000456,2025-09-01,C001,OLD_TARGETING,MEDIUM,0.33
T000000546,A000377,2025-09-15,C001,OLD_TARGETING,HIGH,0.963
T000000547,A002946,2025-09-21,C001,OLD_TARGETING,MEDIUM,0.85
T000000548,A003245,2025-09-16,C001,OLD_TARGETING,MEDIUM,0.617
T000000549,A002378,2025-09-07,C001,OLD_TARGETING,LOW,0.253
T000000550,A002085,2025-09-22,C001,OLD_TARGETING,MEDIUM,0.409
T000000551,A001703,2025-09-23,C001,OLD_TARGETING,MEDIUM,0.331
T000000552,A003537,2025-09-12,C001,OLD_TARGETING,HIGH,0.196
T000000553,A002853,2025-09-13,C001,OLD_TARGETING,MEDIUM,0.662
T000000554,A001000,2025-09-27,C001,OLD_TARGETING,MEDIUM,0.193
T000000555,A002828,2025-09-02,C001,OLD_TARGETING,MEDIUM,0.517
T000000556,A002470,2025-09-21,C001,OLD_TARGETING,LOW,0.537
T000000557,A003467,2025-09-23,C001,OLD_TARGETING,MEDIUM,0.232
T000000558,A003644,2025-09-04,C001,OLD_TARGETING,HIGH,0.787
T000000559,A003839,2025-09-25,C001,OLD_TARGETING,HIGH,0.184
T000000560,A003987,2025-09-27,C001,OLD_TARGETING,HIGH,0.228
T000000561,A003103,2025-09-15,C001,OLD_TARGETING,HIGH,0.349
T000000562,A003929,2025-09-18,C001,OLD_TARGETING,MEDIUM,0.153
T000000563,A003382,2025-09-27,C001,OLD_TARGETING,HIGH,0.42
T000000564,A000172,2025-09-21,C001,OLD_TARGETING,LOW,0.657
T000000565,A001420,2025-09-21,C001,OLD_TARGETING,LOW,0.607
T000000566,A000462,2025-09-07,C001,OLD_TARGETING,HIGH,0.443
T000000567,A001731,2025-09-10,C001,OLD_TARGETING,MEDIUM,0.414
T000000568,A001466,2025-09-20,C001,OLD_TARGETING,MEDIUM,0.668
T000000569,A002119,2025-09-14,C001,OLD_TARGETING,LOW,0.865
T000000570,A003215,2025-09-23,C001,OLD_TARGETING,LOW,0.294
T000000571,A001096,2025-09-23,C001,OLD_TARGETING,MEDIUM,0.118
T000000572,A000663,2025-09-12,C001,OLD_TARGETING,HIGH,0.65
T000000573,A000713,2025-09-01,C001,OLD_TARGETING,HIGH,0.142
T000000574,A003100,2025-09-05,C001,OLD_TARGETING,LOW,0.224
T000000575,A001451,2025-09-01,C001,OLD_TARGETING,LOW,0.397
T000000576,A000407,2025-09-01,C001,OLD_TARGETING,MEDIUM,0.242
T000000577,A003061,2025-09-11,C001,OLD_TARGETING,HIGH,0.737
T000000578,A000748,2025-09-16,C001,OLD_TARGETING,HIGH,0.803
T000000579,A002443,2025-09-13,C001,OLD_TARGETING,HIGH,0.124
T000000580,A002421,2025-09-14,C001,OLD_TARGETING,MEDIUM,0.534
T000000581,A001055,2025-09-05,C001,OLD_TARGETING,MEDIUM,0.244
T000000582,A004004,2025-09-24,C001,OLD_TARGETING,MEDIUM,0.396
T000000583,A002916,2025-09-08,C001,OLD_TARGETING,LOW,0.148
T000000584,A000455,2025-09-03,C001,OLD_TARGETING,HIGH,0.554
T000000585,A000796,2025-09-25,C001,OLD_TARGETING,MEDIUM,0.691
T000000586,A004139,2025-09-04,C001,OLD_TARGETING,HIGH,0.743
T000000587,A003482,2025-09-18,C001,OLD_TARGETING,HIGH,0.382
T000000588,A000041,2025-09-12,C001,OLD_TARGETING,MEDIUM,0.228
T000000589,A003690,2025-09-13,C001,OLD_TARGETING,LOW,0.612
T000000590,A002281,2025-09-22,C001,OLD_TARGETING,LOW,0.344
T000000591,A001969,2025-09-16,C001,OLD_TARGETING,HIGH,0.544
T000000592,A000584,2025-09-22,C001,OLD_TARGETING,HIGH,0.778
T000000593,A002210,2025-09-14,C001,OLD_TARGETING,MEDIUM,0.946
T000000594,A002213,2025-09-16,C001,OLD_TARGETING,MEDIUM,0.631
T000000595,A003127,2025-09-23,C001,OLD_TARGETING,LOW,0.319
T000000596,A001286,2025-09-20,C001,OLD_TARGETING,LOW,0.501
T000000597,A003189,2025-09-02,C001,OLD_TARGETING,MEDIUM,0.669
T000000598,A002815,2025-09-16,C001,OLD_TARGETING,LOW,0.388
T000000599,A001513,2025-09-19,C001,OLD_TARGETING,MEDIUM,0.413
T000000600,A000465,2025-09-10,C001,OLD_TARGETING,MEDIUM,0.901
T000000601,A002133,2025-09-04,C001,OLD_TARGETING,MEDIUM,0.792
T000000602,A001020,2025-09-17,C001,OLD_TARGETING,LOW,0.821
T000000603,A001361,2025-09-07,C001,OLD_TARGETING,LOW,0.527
T000000604,A002871,2025-09-12,C001,OLD_TARGETING,MEDIUM,0.703
T000000605,A001870,2025-09-09,C001,OLD_TARGETING,LOW,0.902
T000000606,A003597,2025-09-06,C001,OLD_TARGETING,LOW,0.734
T000000607,A002192,2025-09-01,C001,OLD_TARGETING,LOW,0.804
T000000608,A002955,2025-09-16,C001,OLD_TARGETING,MEDIUM,0.588
T000000609,A001275,2025-09-11,C001,OLD_TARGETING,MEDIUM,0.939
T000000610,A003633,2025-09-06,C001,OLD_TARGETING,MEDIUM,0.305
T000000611,A003557,2025-09-14,C001,OLD_TARGETING,LOW,0.208
T000000612,A002140,2025-09-27,C001,OLD_TARGETING,HIGH,0.77
T000000613,A004028,2025-09-27,C001,OLD_TARGETING,MEDIUM,0.212
T000000614,A002967,2025-09-05,C001,OLD_TARGETING,MEDIUM,0.867
T000000615,A003201,2025-09-23,C001,OLD_TARGETING,HIGH,0.729
T000000616,A000473,2025-09-06,C001,OLD_TARGETING,LOW,0.695
T000000617,A001536,2025-09-02,C001,OLD_TARGETING,MEDIUM,0.906
T000000618,A003724,2025-09-04,C001,OLD_TARGETING,HIGH,0.55
T000000619,A001940,2025-09-09,C001,OLD_TARGETING,MEDIUM,0.618
T000000620,A000564,2025-09-06,C001,OLD_TARGETING,HIGH,0.281
T000000621,A000655,2025-09-25,C001,OLD_TARGETING,LOW,0.458
T000000622,A002878,2025-09-02,C001,OLD_TARGETING,MEDIUM,0.185
T000000623,A002746,2025-09-02,C001,OLD_TARGETING,MEDIUM,0.869
T000000624,A000477,2025-09-19,C001,OLD_TARGETING,MEDIUM,0.892
T000000625,A000944,2025-09-12,C001,OLD_TARGETING,MEDIUM,0.934
T000000626,A002028,2025-09-15,C001,OLD_TARGETING,MEDIUM,0.425
T000000627,A002702,2025-09-04,C001,OLD_TARGETING,HIGH,0.298
T000000628,A000614,2025-09-08,C001,OLD_TARGETING,MEDIUM,0.696
T000000629,A000628,2025-09-04,C001,OLD_TARGETING,HIGH,0.497
T000000630,A002390,2025-09-06,C001,OLD_TARGETING,MEDIUM,0.712
T000000631,A003699,2025-09-05,C001,OLD_TARGETING,LOW,0.953
T000000632,A000414,2025-09-09,C001,OLD_TARGETING,MEDIUM,0.754
T000000633,A000109,2025-09-01,C001,OLD_TARGETING,MEDIUM,0.865
T000000634,A000493,2025-09-04,C001,OLD_TARGETING,MEDIUM,0.613
T000000635,A003947,2025-09-11,C001,OLD_TARGETING,LOW,0.867
T000000636,A001138,2025-09-07,C001,OLD_TARGETING,LOW,0.357
T000000637,A001842,2025-09-12,C001,OLD_TARGETING,MEDIUM,0.406
T000000638,A001069,2025-09-04,C001,OLD_TARGETING,HIGH,0.615
T000000639,A002878,2025-09-23,C001,OLD_TARGETING,MEDIUM,0.44
T000000640,A001635,2025-09-03,C001,OLD_TARGETING,MEDIUM,0.643
T000000641,A000708,2025-09-22,C001,OLD_TARGETING,LOW,0.217
T000000642,A004184,2025-09-09,C001,OLD_TARGETING,MEDIUM,0.293
T000000643,A002101,2025-09-15,C001,OLD_TARGETING,MEDIUM,0.469
T000000644,A003596,2025-09-14,C001,OLD_TARGETING,MEDIUM,0.873
T000000645,A002502,2025-09-01,C001,OLD_TARGETING,MEDIUM,0.795
T000000646,A002125,2025-09-11,C001,OLD_TARGETING,HIGH,0.549
T000000647,A000645,2025-09-22,C001,OLD_TARGETING,MEDIUM,0.474
T000000648,A000788,2025-09-19,C001,OLD_TARGETING,MEDIUM,0.962
T000000649,A001925,2025-09-23,C001,OLD_TARGETING,MEDIUM,0.514
T000000650,A003341,2025-09-05,C001,OLD_TARGETING,MEDIUM,0.81
T000000651,A000608,2025-09-15,C001,OLD_TARGETING,LOW,0.982
T000000652,A002337,2025-09-06,C001,OLD_TARGETING,MEDIUM,0.326
T000000653,A001796,2025-09-15,C001,OLD_TARGETING,MEDIUM,0.741
T000000654,A003065,2025-09-21,C001,OLD_TARGETING,HIGH,0.976
T000000655,A000302,2025-09-22,C001,OLD_TARGETING,MEDIUM,0.935
T000000656,A000133,2025-09-07,C001,OLD_TARGETING,HIGH,0.223
T000000657,A000524,2025-09-08,C001,OLD_TARGETING,LOW,0.371
T000000658,A004069,2025-09-26,C001,OLD_TARGETING,HIGH,0.744
T000000659,A001685,2025-09-16,C001,OLD_TARGETING,HIGH,0.6
T000000660,A001866,2025-09-17,C001,OLD_TARGETING,MEDIUM,0.973
T000000661,A001461,2025-09-27,C001,OLD_TARGETING,LOW,0.8
T000000662,A001078,2025-09-27,C001,OLD_TARGETING,MEDIUM,0.76
T000000663,A001525,2025-09-26,C001,OLD_TARGETING,HIGH,0.475
T000000664,A000773,2025-09-09,C001,OLD_TARGETING,LOW,0.878
T000000665,A002875,2025-09-22,C001,OLD_TARGETING,LOW,0.967
T000000666,A002083,2025-09-24,C001,OLD_TARGETING,MEDIUM,0.109
T000000667,A002046,2025-09-06,C001,OLD_TARGETING,MEDIUM,0.241
T000000668,A003271,2025-09-09,C001,OLD_TARGETING,LOW,0.397
T000000669,A002392,2025-09-12,C001,OLD_TARGETING,LOW,0.531
T000000670,A002468,2025-09-26,C001,OLD_TARGETING,MEDIUM,0.932
T000000671,A000559,2025-09-07,C001,OLD_TARGETING,MEDIUM,0.683
T000000672,A004061,2025-09-15,C001,OLD_TARGETING,MEDIUM,0.328
T000000673,A000705,2025-09-21,C001,OLD_TARGETING,LOW,0.737
T000000674,A002121,2025-09-02,C001,OLD_TARGETING,MEDIUM,0.354
T000000675,A004001,2025-09-22,C001,OLD_TARGETING,MEDIUM,0.299
T000000676,A000899,2025-09-26,C001,OLD_TARGETING,MEDIUM,0.781
T000000677,A002749,2025-09-21,C001,OLD_TARGETING,LOW,0.964
T000000678,A000531,2025-09-16,C001,OLD_TARGETING,LOW,0.575
T000000679,A001567,2025-09-23,C001,OLD_TARGETING,MEDIUM,0.74
T000000680,A003183,2025-09-10,C001,OLD_TARGETING,MEDIUM,0.897
T000000681,A000496,2025-09-03,C001,OLD_TARGETING,MEDIUM,0.967
T000000682,A003803,2025-09-23,C001,OLD_TARGETING,MEDIUM,0.635
T000000683,A001702,2025-09-01,C001,OLD_TARGETING,MEDIUM,0.319
T000000684,A001891,2025-09-02,C001,OLD_TARGETING,MEDIUM,0.151
T000000685,A003620,2025-09-08,C001,OLD_TARGETING,MEDIUM,0.288
T000000686,A003701,2025-09-20,C001,OLD_TARGETING,MEDIUM,0.957
T000000687,A002983,2025-09-12,C001,OLD_TARGETING,HIGH,0.335
T000000688,A004028,2025-09-10,C001,OLD_TARGETING,MEDIUM,0.38
T000000689,A002106,2025-09-01,C001,OLD_TARGETING,HIGH,0.338
T000000690,A002930,2025-09-08,C001,OLD_TARGETING,LOW,0.898
T000000691,A002516,2025-09-12,C001,OLD_TARGETING,MEDIUM,0.935
T000000692,A001762,2025-09-01,C001,OLD_TARGETING,LOW,0.371
T000000693,A000998,2025-09-15,C001,OLD_TARGETING,MEDIUM,0.611
T000000694,A003799,2025-09-27,C001,OLD_TARGETING,LOW,0.694
T000000695,A003744,2025-09-10,C001,OLD_TARGETING,LOW,0.912
T000000696,A003604,2025-09-13,C001,OLD_TARGETING,LOW,0.387
T000000697,A001133,2025-09-26,C001,OLD_TARGETING,MEDIUM,0.557
T000000698,A004065,2025-09-27,C001,OLD_TARGETING,MEDIUM,0.473
T000000699,A000003,2025-09-03,C001,OLD_TARGETING,LOW,0.588
T000000700,A001359,2025-09-03,C001,OLD_TARGETING,HIGH,0.316
T000000701,A003408,2025-09-04,C001,OLD_TARGETING,HIGH,0.178
T000000702,A004149,2025-09-09,C001,OLD_TARGETING,MEDIUM,0.495
T000000703,A004070,2025-09-02,C001,OLD_TARGETING,MEDIUM,0.859
T000000704,A001000,2025-09-24,C001,OLD_TARGETING,LOW,0.274
T000000705,A002148,2025-09-04,C001,OLD_TARGETING,MEDIUM,0.398
T000000706,A003020,2025-09-20,C001,OLD_TARGETING,MEDIUM,0.216
T000000707,A001199,2025-09-01,C001,OLD_TARGETING,MEDIUM,0.976
T000000708,A002443,2025-09-07,C001,OLD_TARGETING,MEDIUM,0.954
T000000709,A002126,2025-09-16,C001,OLD_TARGETING,LOW,0.398
T000000710,A001627,2025-09-01,C001,OLD_TARGETING,HIGH,0.57
T000000711,A002179,2025-09-09,C001,OLD_TARGETING,MEDIUM,0.516
T000000712,A002353,2025-09-22,C001,OLD_TARGETING,MEDIUM,0.189
T000000713,A000732,2025-09-10,C001,OLD_TARGETING,MEDIUM,0.9
T000000714,A001326,2025-09-20,C001,OLD_TARGETING,MEDIUM,0.101
T000000715,A002608,2025-09-12,C001,OLD_TARGETING,MEDIUM,0.298
T000000716,A001763,2025-09-25,C001,OLD_TARGETING,MEDIUM,0.445
T000000717,A003957,2025-09-27,C001,OLD_TARGETING,LOW,0.461
T000000718,A000895,2025-09-19,C001,OLD_TARGETING,MEDIUM,0.162
T000000719,A000394,2025-09-02,C001,OLD_TARGETING,LOW,0.406
