history_id,account_id,status_timestamp,status
H00002424,A002058,2025-05-25,ACTIVE
H00002425,A002059,2025-08-03,ACTIVE
H00002426,A002059,2026-12-06,CLOSED
H00002427,A002060,2025-07-23,ACTIVE
H00002428,A002061,2025-10-23,ACTIVE
H00002429,A002062,2025-11-30,ACTIVE
H00002430,A002063,2024-04-26,ACTIVE
H00002431,A002064,2025-11-08,ACTIVE
H00002432,A002065,2026-02-15,ACTIVE
H00002433,A002066,2025-01-28,ACTIVE
H00002434,A002067,2025-08-24,ACTIVE
H00002435,A002068,2024-04-23,ACTIVE
H00002436,A002069,2025-12-18,ACTIVE
H00002437,A002070,2025-09-15,ACTIVE
H00002438,A002071,2026-02-03,ACTIVE
H00002439,A002072,2026-03-05,ACTIVE
H00002440,A002073,2024-12-27,ACTIVE
H00002441,A002074,2025-08-24,ACTIVE
H00002442,A002075,2024-06-19,ACTIVE
H00002443,A002076,2025-04-15,ACTIVE
H00002444,A002077,2025-10-06,ACTIVE
H00002445,A002078,2025-02-07,ACTIVE
H00002446,A002078,2025-10-23,WRITTEN_OFF
H00002447,A002079,2026-03-14,ACTIVE
H00002448,A002080,2024-05-09,ACTIVE
H00002449,A002081,2024-07-17,ACTIVE
H00002450,A002082,2024-09-26,ACTIVE
H00002451,A002082,2025-09-03,CLOSED
H00002452,A002083,2025-04-22,ACTIVE
H00002453,A002084,2025-09-09,ACTIVE
H00002454,A002085,2024-05-24,ACTIVE
H00002455,A002086,2026-05-04,ACTIVE
H00002456,A002086,2027-02-12,CLOSED
H00002457,A002087,2025-04-05,ACTIVE
H00002458,A002088,2024-07-15,ACTIVE
H00002459,A002088,2024-11-20,WRITTEN_OFF
H00002460,A002089,2026-02-06,ACTIVE
H00002461,A002090,2025-05-31,ACTIVE
H00002462,A002091,2024-01-01,ACTIVE
H00002463,A002092,2025-02-15,ACTIVE
H00002464,A002093,2026-04-06,ACTIVE
H00002465,A002094,2024-07-21,ACTIVE
H00002466,A002094,2025-02-06,CLOSED
H00002467,A002095,2024-10-03,ACTIVE
H00002468,A002095,2025-04-06,CLOSED
H00002469,A002096,2024-01-18,ACTIVE
H00002470,A002097,2026-03-24,ACTIVE
H00002471,A002098,2025-08-19,ACTIVE
H00002472,A002099,2024-01-03,ACTIVE
H00002473,A002100,2024-05-17,ACTIVE
H00002474,A002101,2026-03-11,ACTIVE
H00002475,A002102,2024-03-28,ACTIVE
H00002476,A002103,2025-05-24,ACTIVE
H00002477,A002104,2025-01-14,ACTIVE
H00002478,A002105,2025-04-25,ACTIVE
H00002479,A002106,2025-05-03,ACTIVE
H00002480,A002107,2024-01-30,ACTIVE
H00002481,A002108,2025-05-20,ACTIVE
H00002482,A002109,2025-11-07,ACTIVE
H00002483,A002109,2027-03-22,CLOSED
H00002484,A002110,2024-03-09,ACTIVE
H00002485,A002110,2024-10-25,WRITTEN_OFF
H00002486,A002111,2025-05-31,ACTIVE
H00002487,A002112,2024-11-02,ACTIVE
H00002488,A002113,2024-12-24,ACTIVE
H00002489,A002114,2025-06-07,ACTIVE
H00002490,A002114,2026-04-02,CLOSED
H00002491,A002115,2026-04-18,ACTIVE
H00002492,A002116,2026-02-27,ACTIVE
H00002493,A002117,2025-01-13,ACTIVE
H00002494,A002118,2025-01-07,ACTIVE
H00002495,A002119,2026-05-16,ACTIVE
H00002496,A002120,2026-03-17,ACTIVE
H00002497,A002121,2025-08-15,ACTIVE
H00002498,A002121,2026-01-08,CLOSED
H00002499,A002122,2026-05-28,ACTIVE
H00002500,A002123,2026-04-16,ACTIVE
H00002501,A002123,2026-10-28,WRITTEN_OFF
H00002502,A002124,2024-02-21,ACTIVE
H00002503,A002124,2024-10-02,WRITTEN_OFF
H00002504,A002125,2024-07-12,ACTIVE
H00002505,A002126,2026-01-24,ACTIVE
H00002506,A002127,2026-02-21,ACTIVE
H00002507,A002128,2024-02-01,ACTIVE
H00002508,A002129,2025-09-04,ACTIVE
H00002509,A002129,2026-11-02,CLOSED
H00002510,A002130,2026-05-13,ACTIVE
H00002511,A002131,2025-06-21,ACTIVE
H00002512,A002132,2025-12-30,ACTIVE
H00002513,A002133,2024-08-12,ACTIVE
H00002514,A002134,2024-06-30,ACTIVE
H00002515,A002135,2024-12-01,ACTIVE
H00002516,A002136,2026-01-19,ACTIVE
H00002517,A002137,2025-09-15,ACTIVE
H00002518,A002138,2025-02-25,ACTIVE
H00002519,A002139,2025-11-21,ACTIVE
H00002520,A002140,2025-11-02,ACTIVE
H00002521,A002141,2024-06-27,ACTIVE
H00002522,A002141,2025-04-09,CLOSED
H00002523,A002142,2025-11-30,ACTIVE
H00002524,A002143,2026-01-29,ACTIVE
H00002525,A002144,2025-06-11,ACTIVE
H00002526,A002145,2024-08-24,ACTIVE
H00002527,A002146,2025-01-09,ACTIVE
H00002528,A002146,2025-04-12,CLOSED
H00002529,A002147,2026-01-19,ACTIVE
H00002530,A002148,2026-02-06,ACTIVE
H00002531,A002149,2024-09-18,ACTIVE
H00002532,A002150,2024-12-16,ACTIVE
H00002533,A002151,2024-05-12,ACTIVE
H00002534,A002152,2025-11-20,ACTIVE
H00002535,A002152,2027-01-21,CLOSED
H00002536,A002153,2024-06-06,ACTIVE
H00002537,A002154,2025-09-14,ACTIVE
H00002538,A002155,2024-11-14,ACTIVE
H00002539,A002156,2024-10-20,ACTIVE
H00002540,A002156,2025-09-15,CLOSED
H00002541,A002157,2024-07-28,ACTIVE
H00002542,A002157,2025-05-06,WRITTEN_OFF
H00002543,A002158,2024-08-21,ACTIVE
H00002544,A002159,2024-04-03,ACTIVE
H00002545,A002160,2024-10-29,ACTIVE
H00002546,A002160,2025-08-04,CLOSED
H00002547,A002161,2025-04-29,ACTIVE
H00002548,A002162,2025-12-18,ACTIVE
H00002549,A002163,2025-06-15,ACTIVE
H00002550,A002164,2024-04-08,ACTIVE
H00002551,A002165,2025-09-26,ACTIVE
H00002552,A002166,2024-12-07,ACTIVE
H00002553,A002166,2026-04-20,CLOSED
H00002554,A002167,2024-02-05,ACTIVE
H00002555,A002168,2025-10-09,ACTIVE
H00002556,A002169,2024-01-09,ACTIVE
H00002557,A002170,2024-07-14,ACTIVE
H00002558,A002170,2024-11-07,CLOSED
H00002559,A002171,2025-01-13,ACTIVE
H00002560,A002171,2025-09-04,CLOSED
H00002561,A002172,2025-04-24,ACTIVE
H00002562,A002173,2025-09-27,ACTIVE
H00002563,A002174,2025-10-05,ACTIVE
H00002564,A002175,2025-11-06,ACTIVE
H00002565,A002176,2024-05-17,ACTIVE
H00002566,A002177,2024-01-16,ACTIVE
H00002567,A002177,2025-01-31,CLOSED
H00002568,A002178,2024-02-14,ACTIVE
H00002569,A002178,2025-03-25,CLOSED
H00002570,A002179,2025-12-01,ACTIVE
H00002571,A002180,2024-01-25,ACTIVE
H00002572,A002181,2025-11-03,ACTIVE
H00002573,A002182,2024-10-14,ACTIVE
H00002574,A002183,2024-11-09,ACTIVE
H00002575,A002184,2026-02-24,ACTIVE
H00002576,A002185,2025-04-03,ACTIVE
H00002577,A002186,2024-03-17,ACTIVE
H00002578,A002187,2026-01-19,ACTIVE
H00002579,A002188,2024-04-04,ACTIVE
H00002580,A002189,2025-06-01,ACTIVE
H00002581,A002190,2024-02-21,ACTIVE
H00002582,A002191,2026-01-10,ACTIVE
H00002583,A002192,2024-02-20,ACTIVE
H00002584,A002193,2024-02-17,ACTIVE
H00002585,A002194,2025-01-03,ACTIVE
H00002586,A002195,2024-06-30,ACTIVE
H00002587,A002196,2024-10-06,ACTIVE
H00002588,A002197,2026-04-28,ACTIVE
H00002589,A002198,2024-05-11,ACTIVE
H00002590,A002199,2024-02-07,ACTIVE
H00002591,A002199,2024-08-14,CLOSED
H00002592,A002200,2024-06-22,ACTIVE
H00002593,A002201,2024-05-31,ACTIVE
H00002594,A002202,2026-05-11,ACTIVE
H00002595,A002203,2024-05-13,ACTIVE
H00002596,A002204,2024-02-21,ACTIVE
H00002597,A002205,2025-06-23,ACTIVE
H00002598,A002206,2024-03-05,ACTIVE
H00002599,A002207,2024-10-03,ACTIVE
H00002600,A002207,2025-01-02,CLOSED
H00002601,A002208,2026-01-16,ACTIVE
H00002602,A002209,2025-06-06,ACTIVE
H00002603,A002210,2024-07-13,ACTIVE
H00002604,A002210,2025-02-17,WRITTEN_OFF
H00002605,A002211,2026-03-14,ACTIVE
H00002606,A002212,2026-04-21,ACTIVE
H00002607,A002213,2025-07-20,ACTIVE
H00002608,A002214,2025-07-12,ACTIVE
H00002609,A002215,2025-12-12,ACTIVE
H00002610,A002216,2025-03-07,ACTIVE
H00002611,A002217,2024-08-21,ACTIVE
H00002612,A002217,2026-01-03,CLOSED
H00002613,A002218,2025-03-10,ACTIVE
H00002614,A002219,2024-02-01,ACTIVE
H00002615,A002220,2024-10-16,ACTIVE
H00002616,A002221,2025-01-16,ACTIVE
H00002617,A002222,2025-05-11,ACTIVE
H00002618,A002223,2025-01-24,ACTIVE
H00002619,A002224,2025-04-11,ACTIVE
H00002620,A002225,2025-09-15,ACTIVE
H00002621,A002225,2027-02-21,WRITTEN_OFF
H00002622,A002226,2024-10-07,ACTIVE
H00002623,A002227,2024-11-04,ACTIVE
H00002624,A002228,2024-01-20,ACTIVE
H00002625,A002228,2024-06-29,CLOSED
H00002626,A002229,2026-03-18,ACTIVE
H00002627,A002230,2024-12-27,ACTIVE
H00002628,A002231,2024-11-25,ACTIVE
H00002629,A002232,2025-05-27,ACTIVE
H00002630,A002232,2026-11-29,WRITTEN_OFF
H00002631,A002233,2024-06-30,ACTIVE
H00002632,A002234,2024-02-11,ACTIVE
H00002633,A002234,2025-05-06,WRITTEN_OFF
H00002634,A002235,2026-02-07,ACTIVE
H00002635,A002236,2025-12-21,ACTIVE
H00002636,A002237,2024-09-07,ACTIVE
H00002637,A002238,2024-04-25,ACTIVE
H00002638,A002239,2024-12-14,ACTIVE
H00002639,A002240,2024-08-19,ACTIVE
H00002640,A002241,2025-09-01,ACTIVE
H00002641,A002242,2026-02-05,ACTIVE
H00002642,A002242,2026-05-24,WRITTEN_OFF
H00002643,A002243,2024-01-30,ACTIVE
H00002644,A002244,2025-04-25,ACTIVE
H00002645,A002245,2025-03-12,ACTIVE
H00002646,A002246,2025-10-10,ACTIVE
H00002647,A002247,2024-10-30,ACTIVE
H00002648,A002248,2025-03-13,ACTIVE
H00002649,A002249,2025-07-08,ACTIVE
H00002650,A002250,2025-10-19,ACTIVE
H00002651,A002251,2025-11-14,ACTIVE
H00002652,A002252,2025-10-14,ACTIVE
H00002653,A002253,2025-12-16,ACTIVE
H00002654,A002254,2025-04-29,ACTIVE
H00002655,A002255,2025-09-16,ACTIVE
H00002656,A002255,2026-12-21,CLOSED
H00002657,A002256,2024-09-18,ACTIVE
H00002658,A002257,2025-02-24,ACTIVE
H00002659,A002258,2026-02-12,ACTIVE
H00002660,A002259,2024-10-05,ACTIVE
H00002661,A002260,2025-08-19,ACTIVE
H00002662,A002260,2027-02-05,CLOSED
H00002663,A002261,2025-11-24,ACTIVE
H00002664,A002261,2026-08-11,WRITTEN_OFF
H00002665,A002262,2024-01-22,ACTIVE
H00002666,A002263,2025-10-26,ACTIVE
H00002667,A002264,2025-06-16,ACTIVE
H00002668,A002264,2025-10-07,CLOSED
H00002669,A002265,2025-09-12,ACTIVE
H00002670,A002266,2025-11-02,ACTIVE
H00002671,A002267,2024-05-05,ACTIVE
H00002672,A002268,2024-06-22,ACTIVE
H00002673,A002269,2024-10-06,ACTIVE
H00002674,A002270,2024-10-25,ACTIVE
H00002675,A002271,2024-06-23,ACTIVE
H00002676,A002272,2024-06-12,ACTIVE
H00002677,A002273,2024-05-08,ACTIVE
H00002678,A002274,2024-09-15,ACTIVE
H00002679,A002275,2024-02-06,ACTIVE
H00002680,A002276,2025-05-23,ACTIVE
H00002681,A002277,2024-11-23,ACTIVE
H00002682,A002278,2024-09-26,ACTIVE
H00002683,A002279,2025-11-03,ACTIVE
H00002684,A002279,2026-10-26,CLOSED
H00002685,A002280,2025-03-02,ACTIVE
H00002686,A002280,2025-10-10,WRITTEN_OFF
H00002687,A002281,2026-01-18,ACTIVE
H00002688,A002281,2027-01-22,WRITTEN_OFF
H00002689,A002282,2024-06-14,ACTIVE
H00002690,A002282,2024-10-21,CLOSED
H00002691,A002283,2025-01-28,ACTIVE
H00002692,A002284,2025-08-27,ACTIVE
H00002693,A002285,2024-06-30,ACTIVE
H00002694,A002286,2026-05-04,ACTIVE
H00002695,A002287,2024-02-06,ACTIVE
H00002696,A002287,2025-09-13,CLOSED
H00002697,A002288,2025-05-29,ACTIVE
H00002698,A002288,2025-10-29,CLOSED
H00002699,A002289,2024-01-08,ACTIVE
H00002700,A002290,2026-05-23,ACTIVE
H00002701,A002291,2024-06-05,ACTIVE
H00002702,A002292,2024-12-15,ACTIVE
H00002703,A002293,2025-03-31,ACTIVE
H00002704,A002293,2026-09-28,CLOSED
H00002705,A002294,2025-08-12,ACTIVE
H00002706,A002295,2026-05-16,ACTIVE
H00002707,A002296,2025-07-23,ACTIVE
H00002708,A002297,2024-12-20,ACTIVE
H00002709,A002298,2025-06-12,ACTIVE
H00002710,A002299,2025-12-05,ACTIVE
H00002711,A002300,2025-04-14,ACTIVE
H00002712,A002300,2026-06-07,CLOSED
H00002713,A002301,2025-07-11,ACTIVE
H00002714,A002301,2026-12-07,CLOSED
H00002715,A002302,2025-02-02,ACTIVE
H00002716,A002302,2026-08-22,CLOSED
H00002717,A002303,2024-06-09,ACTIVE
H00002718,A002304,2026-03-03,ACTIVE
H00002719,A002304,2027-07-20,CLOSED
H00002720,A002305,2024-02-24,ACTIVE
H00002721,A002306,2025-12-28,ACTIVE
H00002722,A002307,2025-04-17,ACTIVE
H00002723,A002308,2026-04-02,ACTIVE
H00002724,A002309,2026-01-25,ACTIVE
H00002725,A002309,2027-01-05,CLOSED
H00002726,A002310,2026-03-30,ACTIVE
H00002727,A002311,2024-10-22,ACTIVE
H00002728,A002312,2025-04-30,ACTIVE
H00002729,A002313,2025-06-26,ACTIVE
H00002730,A002314,2026-02-22,ACTIVE
H00002731,A002315,2025-10-11,ACTIVE
H00002732,A002316,2025-03-16,ACTIVE
H00002733,A002317,2026-02-23,ACTIVE
H00002734,A002318,2025-05-03,ACTIVE
H00002735,A002319,2026-01-12,ACTIVE
H00002736,A002320,2024-03-02,ACTIVE
H00002737,A002321,2025-03-14,ACTIVE
H00002738,A002322,2025-11-11,ACTIVE
H00002739,A002322,2027-06-27,CLOSED
H00002740,A002323,2024-04-24,ACTIVE
H00002741,A002324,2025-08-21,ACTIVE
H00002742,A002325,2025-05-25,ACTIVE
H00002743,A002326,2025-08-16,ACTIVE
H00002744,A002326,2026-01-04,CLOSED
H00002745,A002327,2024-03-07,ACTIVE
H00002746,A002328,2026-05-11,ACTIVE
H00002747,A002328,2027-12-18,CLOSED
H00002748,A002329,2025-11-27,ACTIVE
H00002749,A002330,2025-03-07,ACTIVE
H00002750,A002331,2026-04-19,ACTIVE
H00002751,A002331,2027-03-30,CLOSED
H00002752,A002332,2024-11-18,ACTIVE
H00002753,A002333,2026-02-11,ACTIVE
H00002754,A002334,2024-08-30,ACTIVE
H00002755,A002335,2024-08-10,ACTIVE
H00002756,A002336,2025-11-13,ACTIVE
H00002757,A002337,2025-11-10,ACTIVE
H00002758,A002338,2025-07-13,ACTIVE
H00002759,A002339,2024-07-22,ACTIVE
H00002760,A002340,2026-05-02,ACTIVE
H00002761,A002341,2024-07-27,ACTIVE
H00002762,A002342,2024-11-27,ACTIVE
H00002763,A002343,2026-02-14,ACTIVE
H00002764,A002344,2026-05-06,ACTIVE
H00002765,A002345,2026-04-05,ACTIVE
H00002766,A002346,2025-10-07,ACTIVE
H00002767,A002347,2024-02-28,ACTIVE
H00002768,A002348,2024-08-29,ACTIVE
H00002769,A002349,2024-01-29,ACTIVE
H00002770,A002350,2025-10-17,ACTIVE
H00002771,A002351,2026-03-15,ACTIVE
H00002772,A002352,2024-11-25,ACTIVE
H00002773,A002353,2024-03-31,ACTIVE
H00002774,A002354,2026-05-28,ACTIVE
H00002775,A002354,2027-07-03,CLOSED
H00002776,A002355,2026-02-17,ACTIVE
H00002777,A002355,2026-09-22,WRITTEN_OFF
H00002778,A002356,2026-05-22,ACTIVE
H00002779,A002357,2025-07-19,ACTIVE
H00002780,A002358,2025-07-02,ACTIVE
H00002781,A002358,2027-01-18,CLOSED
H00002782,A002359,2025-08-27,ACTIVE
H00002783,A002360,2026-01-12,ACTIVE
H00002784,A002361,2026-03-10,ACTIVE
H00002785,A002361,2027-01-08,CLOSED
H00002786,A002362,2024-11-24,ACTIVE
H00002787,A002363,2026-01-24,ACTIVE
H00002788,A002364,2025-01-31,ACTIVE
H00002789,A002365,2025-12-01,ACTIVE
H00002790,A002366,2025-10-28,ACTIVE
H00002791,A002367,2024-01-17,ACTIVE
H00002792,A002367,2025-03-09,CLOSED
H00002793,A002368,2026-04-19,ACTIVE
H00002794,A002369,2024-10-29,ACTIVE
H00002795,A002370,2025-09-13,ACTIVE
H00002796,A002371,2025-05-17,ACTIVE
H00002797,A002372,2025-06-25,ACTIVE
H00002798,A002373,2025-12-28,ACTIVE
H00002799,A002373,2026-12-28,WRITTEN_OFF
H00002800,A002374,2024-03-20,ACTIVE
H00002801,A002375,2025-11-05,ACTIVE
H00002802,A002375,2026-07-28,CLOSED
H00002803,A002376,2024-01-10,ACTIVE
H00002804,A002377,2024-08-24,ACTIVE
H00002805,A002378,2024-05-03,ACTIVE
H00002806,A002379,2024-01-03,ACTIVE
H00002807,A002380,2026-03-06,ACTIVE
H00002808,A002381,2024-11-07,ACTIVE
H00002809,A002382,2025-10-11,ACTIVE
H00002810,A002383,2026-02-16,ACTIVE
H00002811,A002384,2024-03-11,ACTIVE
H00002812,A002385,2026-05-30,ACTIVE
H00002813,A002386,2026-05-24,ACTIVE
H00002814,A002387,2025-11-23,ACTIVE
H00002815,A002388,2025-02-18,ACTIVE
H00002816,A002389,2026-04-28,ACTIVE
H00002817,A002390,2024-11-25,ACTIVE
H00002818,A002391,2024-10-05,ACTIVE
H00002819,A002391,2025-07-20,WRITTEN_OFF
H00002820,A002392,2025-04-12,ACTIVE
H00002821,A002393,2026-04-14,ACTIVE
H00002822,A002394,2025-09-23,ACTIVE
H00002823,A002395,2025-06-11,ACTIVE
H00002824,A002396,2025-01-19,ACTIVE
H00002825,A002397,2024-06-07,ACTIVE
H00002826,A002398,2024-02-09,ACTIVE
H00002827,A002399,2025-03-31,ACTIVE
H00002828,A002400,2025-11-01,ACTIVE
H00002829,A002401,2024-09-30,ACTIVE
H00002830,A002401,2026-03-09,CLOSED
H00002831,A002402,2024-12-15,ACTIVE
H00002832,A002403,2024-07-08,ACTIVE
H00002833,A002404,2024-07-18,ACTIVE
H00002834,A002404,2025-08-15,CLOSED
H00002835,A002405,2025-05-29,ACTIVE
H00002836,A002406,2026-03-19,ACTIVE
H00002837,A002407,2024-07-13,ACTIVE
H00002838,A002408,2024-01-25,ACTIVE
H00002839,A002409,2024-08-09,ACTIVE
H00002840,A002410,2025-03-15,ACTIVE
H00002841,A002411,2024-10-05,ACTIVE
H00002842,A002411,2025-04-17,WRITTEN_OFF
H00002843,A002412,2025-02-27,ACTIVE
H00002844,A002413,2024-11-08,ACTIVE
H00002845,A002414,2025-04-05,ACTIVE
H00002846,A002415,2024-12-09,ACTIVE
H00002847,A002416,2025-08-04,ACTIVE
H00002848,A002417,2024-05-19,ACTIVE
H00002849,A002418,2025-02-10,ACTIVE
H00002850,A002419,2025-08-07,ACTIVE
H00002851,A002420,2024-01-06,ACTIVE
H00002852,A002420,2024-09-16,WRITTEN_OFF
H00002853,A002421,2025-02-25,ACTIVE
H00002854,A002422,2025-05-30,ACTIVE
H00002855,A002422,2026-04-21,CLOSED
H00002856,A002423,2025-08-19,ACTIVE
H00002857,A002424,2025-08-24,ACTIVE
H00002858,A002425,2025-08-29,ACTIVE
H00002859,A002426,2024-04-02,ACTIVE
H00002860,A002427,2025-01-21,ACTIVE
H00002861,A002427,2025-07-04,CLOSED
H00002862,A002428,2024-01-02,ACTIVE
H00002863,A002429,2024-09-16,ACTIVE
H00002864,A002429,2025-06-02,CLOSED
H00002865,A002430,2025-12-06,ACTIVE
H00002866,A002431,2025-09-08,ACTIVE
H00002867,A002432,2026-04-09,ACTIVE
H00002868,A002433,2024-04-16,ACTIVE
H00002869,A002434,2026-04-08,ACTIVE
H00002870,A002435,2024-07-06,ACTIVE
H00002871,A002436,2025-02-13,ACTIVE
H00002872,A002437,2026-05-24,ACTIVE
H00002873,A002437,2026-12-10,CLOSED
H00002874,A002438,2024-10-09,ACTIVE
H00002875,A002438,2025-07-31,CLOSED
H00002876,A002439,2024-05-19,ACTIVE
H00002877,A002439,2024-10-22,CLOSED
H00002878,A002440,2025-02-15,ACTIVE
H00002879,A002441,2024-11-08,ACTIVE
H00002880,A002442,2026-04-17,ACTIVE
H00002881,A002443,2025-11-16,ACTIVE
H00002882,A002443,2027-06-23,CLOSED
H00002883,A002444,2024-09-21,ACTIVE
H00002884,A002445,2025-10-18,ACTIVE
H00002885,A002446,2025-03-15,ACTIVE
H00002886,A002447,2024-01-09,ACTIVE
H00002887,A002448,2024-02-08,ACTIVE
H00002888,A002449,2024-01-22,ACTIVE
H00002889,A002450,2025-05-05,ACTIVE
H00002890,A002450,2026-05-18,CLOSED
H00002891,A002451,2024-02-17,ACTIVE
H00002892,A002452,2025-09-30,ACTIVE
H00002893,A002453,2025-01-15,ACTIVE
H00002894,A002453,2026-06-09,CLOSED
H00002895,A002454,2024-04-02,ACTIVE
H00002896,A002455,2026-01-24,ACTIVE
H00002897,A002456,2025-06-01,ACTIVE
H00002898,A002457,2025-06-14,ACTIVE
H00002899,A002458,2025-10-01,ACTIVE
H00002900,A002459,2024-02-25,ACTIVE
H00002901,A002460,2025-07-12,ACTIVE
H00002902,A002461,2025-08-08,ACTIVE
H00002903,A002462,2026-01-07,ACTIVE
H00002904,A002463,2025-05-02,ACTIVE
H00002905,A002463,2026-01-27,WRITTEN_OFF
H00002906,A002464,2025-12-19,ACTIVE
H00002907,A002465,2024-05-16,ACTIVE
H00002908,A002466,2024-01-11,ACTIVE
H00002909,A002467,2024-08-24,ACTIVE
H00002910,A002468,2025-02-27,ACTIVE
H00002911,A002469,2025-10-09,ACTIVE
H00002912,A002470,2026-03-26,ACTIVE
H00002913,A002471,2025-04-27,ACTIVE
H00002914,A002472,2024-01-11,ACTIVE
H00002915,A002473,2025-03-02,ACTIVE
H00002916,A002474,2025-02-24,ACTIVE
H00002917,A002475,2024-10-08,ACTIVE
H00002918,A002475,2025-09-26,WRITTEN_OFF
H00002919,A002476,2026-02-12,ACTIVE
H00002920,A002477,2025-05-23,ACTIVE
H00002921,A002478,2024-03-06,ACTIVE
H00002922,A002479,2025-01-22,ACTIVE
H00002923,A002480,2025-11-26,ACTIVE
H00002924,A002481,2024-09-03,ACTIVE
H00002925,A002482,2026-04-23,ACTIVE
H00002926,A002483,2025-09-23,ACTIVE
H00002927,A002484,2024-03-23,ACTIVE
H00002928,A002485,2024-06-11,ACTIVE
H00002929,A002486,2024-08-15,ACTIVE
H00002930,A002486,2025-07-28,WRITTEN_OFF
H00002931,A002487,2024-07-07,ACTIVE
H00002932,A002487,2025-05-19,CLOSED
H00002933,A002488,2025-04-18,ACTIVE
H00002934,A002488,2026-11-28,CLOSED
H00002935,A002489,2026-04-11,ACTIVE
H00002936,A002490,2025-11-28,ACTIVE
H00002937,A002491,2026-02-03,ACTIVE
H00002938,A002491,2026-06-03,CLOSED
H00002939,A002492,2025-10-21,ACTIVE
H00002940,A002493,2026-02-04,ACTIVE
H00002941,A002494,2025-09-30,ACTIVE
H00002942,A002495,2025-09-16,ACTIVE
H00002943,A002495,2027-01-22,CLOSED
H00002944,A002496,2026-04-15,ACTIVE
H00002945,A002497,2025-09-07,ACTIVE
H00002946,A002498,2024-03-15,ACTIVE
H00002947,A002499,2024-11-18,ACTIVE
H00002948,A002500,2025-07-12,ACTIVE
H00002949,A002501,2024-09-25,ACTIVE
H00002950,A002501,2025-01-09,CLOSED
H00002951,A002502,2025-12-29,ACTIVE
H00002952,A002503,2026-04-12,ACTIVE
H00002953,A002504,2024-07-24,ACTIVE
H00002954,A002505,2024-05-10,ACTIVE
H00002955,A002506,2025-08-14,ACTIVE
H00002956,A002507,2026-03-24,ACTIVE
H00002957,A002508,2024-07-30,ACTIVE
H00002958,A002509,2024-07-03,ACTIVE
H00002959,A002509,2025-09-21,WRITTEN_OFF
H00002960,A002510,2024-01-19,ACTIVE
H00002961,A002511,2024-09-30,ACTIVE
H00002962,A002512,2024-01-26,ACTIVE
H00002963,A002513,2024-02-01,ACTIVE
H00002964,A002514,2025-08-19,ACTIVE
H00002965,A002514,2027-02-01,CLOSED
H00002966,A002515,2024-04-09,ACTIVE
H00002967,A002515,2024-10-07,WRITTEN_OFF
H00002968,A002516,2024-10-22,ACTIVE
H00002969,A002517,2024-12-06,ACTIVE
H00002970,A002518,2024-01-28,ACTIVE
H00002971,A002519,2025-10-16,ACTIVE
H00002972,A002520,2025-12-10,ACTIVE
H00002973,A002521,2024-08-19,ACTIVE
H00002974,A002522,2024-04-27,ACTIVE
H00002975,A002522,2025-04-13,CLOSED
H00002976,A002523,2026-02-12,ACTIVE
H00002977,A002524,2025-05-21,ACTIVE
H00002978,A002525,2026-03-18,ACTIVE
H00002979,A002526,2025-04-12,ACTIVE
H00002980,A002527,2025-02-12,ACTIVE
H00002981,A002528,2024-05-28,ACTIVE
H00002982,A002529,2025-08-08,ACTIVE
H00002983,A002530,2024-06-24,ACTIVE
H00002984,A002530,2025-08-08,CLOSED
H00002985,A002531,2025-07-03,ACTIVE
H00002986,A002532,2026-05-26,ACTIVE
H00002987,A002533,2025-03-31,ACTIVE
H00002988,A002534,2025-08-11,ACTIVE
H00002989,A002535,2025-01-31,ACTIVE
H00002990,A002536,2025-05-17,ACTIVE
H00002991,A002537,2024-03-18,ACTIVE
H00002992,A002538,2025-11-25,ACTIVE
H00002993,A002539,2025-06-23,ACTIVE
H00002994,A002540,2024-07-01,ACTIVE
H00002995,A002540,2026-01-26,CLOSED
H00002996,A002541,2026-03-29,ACTIVE
H00002997,A002542,2024-03-08,ACTIVE
H00002998,A002543,2025-11-12,ACTIVE
H00002999,A002544,2024-04-17,ACTIVE
H00003000,A002544,2024-08-30,WRITTEN_OFF
H00003001,A002545,2025-02-03,ACTIVE
H00003002,A002546,2024-11-10,ACTIVE
H00003003,A002547,2024-03-13,ACTIVE
H00003004,A002548,2024-01-08,ACTIVE
H00003005,A002549,2025-03-26,ACTIVE
H00003006,A002550,2024-11-06,ACTIVE
H00003007,A002551,2025-12-20,ACTIVE
H00003008,A002552,2024-10-02,ACTIVE
H00003009,A002552,2025-02-04,WRITTEN_OFF
H00003010,A002553,2024-09-12,ACTIVE
H00003011,A002554,2024-03-17,ACTIVE
H00003012,A002555,2025-04-06,ACTIVE
H00003013,A002556,2026-03-10,ACTIVE
H00003014,A002556,2027-02-13,CLOSED
H00003015,A002557,2024-11-29,ACTIVE
H00003016,A002558,2025-02-06,ACTIVE
H00003017,A002559,2026-01-25,ACTIVE
H00003018,A002560,2025-09-16,ACTIVE
H00003019,A002561,2025-02-18,ACTIVE
H00003020,A002562,2024-08-16,ACTIVE
H00003021,A002563,2024-11-17,ACTIVE
H00003022,A002564,2026-05-02,ACTIVE
H00003023,A002564,2027-07-03,CLOSED
H00003024,A002565,2025-02-05,ACTIVE
H00003025,A002566,2024-05-02,ACTIVE
H00003026,A002567,2024-01-19,ACTIVE
H00003027,A002568,2024-06-30,ACTIVE
H00003028,A002569,2025-09-22,ACTIVE
H00003029,A002570,2024-05-29,ACTIVE
