sms_id,account_id,event_timestamp,event_type
SMS00000461,A000240,2026-05-21 13:00:00,DELIVERED
SMS00000462,A001458,2025-10-13 20:00:00,SENT
SMS00000463,A001416,2026-04-08 11:00:00,FAILED
SMS00000464,A003146,2026-06-11 15:00:00,DELIVERED
SMS00000465,A004071,2025-12-27 13:00:00,DELIVERED
SMS00000466,A001532,2026-05-24 19:00:00,DELIVERED
SMS00000467,A002321,2026-02-18 21:00:00,DELIVERED
SMS00000468,A003514,2026-06-24 11:00:00,DELIVERED
SMS00000469,A004104,2026-06-06 12:00:00,DELIVERED
SMS00000470,A003507,2026-08-06 22:00:00,DELIVERED
SMS00000471,A002557,2026-06-04 20:00:00,DELIVERED
SMS00000472,A001632,2026-08-06 07:00:00,SENT
SMS00000473,A003474,2026-03-22 08:00:00,SENT
SMS00000474,A003018,2025-11-11 16:00:00,DELIVERED
SMS00000475,A002669,2026-08-04 17:00:00,DELIVERED
SMS00000476,A003681,2025-09-10 10:00:00,SENT
SMS00000477,A003052,2026-02-11 13:00:00,SENT
SMS00000478,A001602,2026-05-16 20:00:00,FAILED
SMS00000479,A002276,2026-05-05 22:00:00,DELIVERED
SMS00000480,A000138,2026-01-01 19:00:00,DELIVERED
SMS00000481,A003351,2026-07-09 19:00:00,DELIVERED
SMS00000482,A002730,2026-02-05 12:00:00,DELIVERED
SMS00000483,A001691,2025-10-04 15:00:00,DELIVERED
SMS00000484,A001508,2026-04-14 16:00:00,DELIVERED
SMS00000485,A001302,2025-12-18 08:00:00,DELIVERED
SMS00000486,A004028,2025-11-21 14:00:00,DELIVERED
SMS00000487,A002916,2025-10-25 20:00:00,SENT
SMS00000488,A000693,2026-08-22 19:00:00,DELIVERED
SMS00000489,A003458,2026-03-14 10:00:00,DELIVERED
SMS00000490,A002310,2026-04-26 09:00:00,DELIVERED
SMS00000491,A000861,2026-05-07 10:00:00,DELIVERED
SMS00000492,A003354,2025-11-04 17:00:00,DELIVERED
SMS00000493,A001685,2025-11-12 10:00:00,SENT
SMS00000494,A001195,2025-09-17 10:00:00,DELIVERED
SMS00000495,A000788,2026-08-10 16:00:00,DELIVERED
SMS00000496,A003948,2026-01-15 10:00:00,SENT
SMS00000497,A003853,2026-06-06 17:00:00,SENT
SMS00000498,A001550,2026-07-10 22:00:00,DELIVERED
SMS00000499,A002862,2026-08-03 13:00:00,DELIVERED
SMS00000500,A003108,2026-08-25 12:00:00,DELIVERED
SMS00000501,A000363,2025-11-27 21:00:00,DELIVERED
SMS00000502,A000817,2026-08-22 20:00:00,DELIVERED
SMS00000503,A002359,2025-09-18 15:00:00,DELIVERED
SMS00000504,A001286,2026-08-21 18:00:00,DELIVERED
SMS00000505,A000936,2025-11-11 19:00:00,DELIVERED
SMS00000506,A003775,2026-07-13 19:00:00,DELIVERED
SMS00000507,A000651,2025-09-04 13:00:00,DELIVERED
SMS00000508,A000061,2026-01-22 19:00:00,DELIVERED
SMS00000509,A003962,2025-09-20 16:00:00,DELIVERED
SMS00000510,A003493,2026-08-04 17:00:00,DELIVERED
SMS00000511,A001984,2026-06-27 17:00:00,DELIVERED
SMS00000512,A003367,2025-11-06 22:00:00,DELIVERED
SMS00000513,A003212,2026-05-05 20:00:00,SENT
SMS00000514,A004050,2026-02-19 08:00:00,SENT
SMS00000515,A001789,2025-09-14 09:00:00,FAILED
SMS00000516,A000539,2025-10-25 17:00:00,FAILED
SMS00000517,A003677,2026-04-13 14:00:00,DELIVERED
SMS00000518,A002340,2026-05-11 09:00:00,DELIVERED
SMS00000519,A001319,2026-08-24 19:00:00,DELIVERED
SMS00000520,A001212,2026-05-01 10:00:00,DELIVERED
SMS00000521,A000752,2025-11-10 18:00:00,DELIVERED
SMS00000522,A001910,2026-06-17 08:00:00,SENT
SMS00000523,A001857,2026-07-17 18:00:00,DELIVERED
SMS00000524,A003277,2026-02-23 09:00:00,FAILED
SMS00000525,A002070,2025-09-05 18:00:00,DELIVERED
SMS00000526,A003700,2026-02-27 20:00:00,DELIVERED
SMS00000527,A001711,2025-11-03 22:00:00,SENT
SMS00000528,A001654,2026-02-06 22:00:00,DELIVERED
SMS00000529,A002446,2025-12-25 08:00:00,DELIVERED
SMS00000530,A002504,2026-08-09 08:00:00,DELIVERED
SMS00000531,A001290,2025-12-21 16:00:00,DELIVERED
SMS00000532,A000588,2025-12-10 17:00:00,FAILED
SMS00000533,A003461,2026-07-24 15:00:00,DELIVERED
SMS00000534,A002028,2025-12-13 15:00:00,DELIVERED
SMS00000535,A003722,2026-04-12 18:00:00,DELIVERED
SMS00000536,A004081,2025-11-20 22:00:00,DELIVERED
SMS00000537,A000097,2026-06-13 13:00:00,DELIVERED
SMS00000538,A003031,2026-08-11 19:00:00,SENT
SMS00000539,A001958,2025-10-15 07:00:00,DELIVERED
SMS00000540,A000011,2025-10-11 07:00:00,DELIVERED
SMS00000541,A001526,2026-04-13 13:00:00,DELIVERED
SMS00000542,A000355,2026-08-03 07:00:00,DELIVERED
SMS00000543,A003590,2025-11-01 11:00:00,DELIVERED
SMS00000544,A004128,2026-05-17 21:00:00,DELIVERED
SMS00000545,A001089,2026-02-07 14:00:00,FAILED
SMS00000546,A003013,2026-06-23 09:00:00,SENT
SMS00000547,A003895,2026-01-25 21:00:00,SENT
SMS00000548,A004046,2026-01-16 20:00:00,DELIVERED
SMS00000549,A004191,2025-12-23 10:00:00,DELIVERED
SMS00000550,A003986,2026-04-13 16:00:00,DELIVERED
SMS00000551,A001521,2025-11-01 15:00:00,DELIVERED
SMS00000552,A003142,2025-10-27 16:00:00,DELIVERED
SMS00000553,A001080,2026-08-17 09:00:00,DELIVERED
SMS00000554,A003497,2026-03-10 20:00:00,DELIVERED
SMS00000555,A002477,2026-02-03 18:00:00,DELIVERED
SMS00000556,A001634,2026-05-22 09:00:00,SENT
SMS00000557,A001496,2026-01-06 22:00:00,SENT
SMS00000558,A000552,2025-10-22 12:00:00,DELIVERED
SMS00000559,A002819,2026-03-01 17:00:00,DELIVERED
SMS00000560,A002582,2026-06-20 15:00:00,SENT
SMS00000561,A000573,2025-10-16 08:00:00,SENT
SMS00000562,A000088,2026-08-07 12:00:00,DELIVERED
SMS00000563,A001001,2025-10-15 21:00:00,DELIVERED
SMS00000564,A003160,2026-08-08 16:00:00,DELIVERED
SMS00000565,A002850,2025-12-21 15:00:00,DELIVERED
SMS00000566,A000426,2026-03-22 07:00:00,DELIVERED
SMS00000567,A004184,2025-09-20 16:00:00,DELIVERED
SMS00000568,A000439,2025-12-24 10:00:00,DELIVERED
SMS00000569,A001093,2026-06-01 18:00:00,DELIVERED
SMS00000570,A001893,2026-08-17 20:00:00,DELIVERED
SMS00000571,A003577,2026-06-25 10:00:00,SENT
SMS00000572,A004023,2026-05-23 17:00:00,DELIVERED
SMS00000573,A002090,2025-09-18 15:00:00,DELIVERED
SMS00000574,A000283,2025-10-05 21:00:00,DELIVERED
SMS00000575,A002949,2026-05-20 19:00:00,DELIVERED
SMS00000576,A002180,2026-05-14 07:00:00,DELIVERED
SMS00000577,A001654,2025-11-05 20:00:00,DELIVERED
SMS00000578,A000262,2025-09-21 15:00:00,DELIVERED
SMS00000579,A001946,2026-03-10 21:00:00,DELIVERED
SMS00000580,A001725,2026-05-21 12:00:00,DELIVERED
SMS00000581,A002087,2026-04-27 12:00:00,DELIVERED
SMS00000582,A001447,2026-07-12 11:00:00,SENT
SMS00000583,A002016,2026-02-19 16:00:00,SENT
SMS00000584,A001400,2026-08-23 15:00:00,SENT
SMS00000585,A003301,2025-12-26 14:00:00,DELIVERED
SMS00000586,A002924,2026-08-26 07:00:00,DELIVERED
SMS00000587,A003052,2026-05-22 12:00:00,DELIVERED
SMS00000588,A002887,2026-06-24 10:00:00,DELIVERED
SMS00000589,A004197,2026-01-02 20:00:00,DELIVERED
SMS00000590,A002118,2026-07-01 11:00:00,DELIVERED
SMS00000591,A000540,2025-10-01 21:00:00,DELIVERED
SMS00000592,A003768,2026-03-20 15:00:00,DELIVERED
SMS00000593,A003769,2026-06-06 21:00:00,DELIVERED
SMS00000594,A003016,2026-04-27 08:00:00,DELIVERED
SMS00000595,A001942,2026-03-04 17:00:00,DELIVERED
SMS00000596,A002974,2025-09-04 07:00:00,DELIVERED
SMS00000597,A001234,2026-08-09 18:00:00,SENT
SMS00000598,A000679,2026-07-24 11:00:00,DELIVERED
SMS00000599,A002848,2025-09-10 09:00:00,SENT
SMS00000600,A001175,2026-08-18 15:00:00,SENT
SMS00000601,A000839,2025-12-23 18:00:00,DELIVERED
SMS00000602,A000972,2026-06-16 12:00:00,DELIVERED
SMS00000603,A001170,2026-08-21 18:00:00,DELIVERED
SMS00000604,A000406,2026-05-10 19:00:00,FAILED
SMS00000605,A003614,2026-07-03 08:00:00,DELIVERED
SMS00000606,A003280,2025-12-27 08:00:00,DELIVERED
SMS00000607,A000781,2026-06-01 17:00:00,DELIVERED
SMS00000608,A002111,2026-02-25 14:00:00,DELIVERED
SMS00000609,A001280,2025-12-15 09:00:00,FAILED
SMS00000610,A003416,2025-09-16 21:00:00,DELIVERED
SMS00000611,A001663,2026-05-18 08:00:00,DELIVERED
SMS00000612,A000973,2026-04-21 12:00:00,FAILED
SMS00000613,A001857,2026-07-20 12:00:00,FAILED
SMS00000614,A004181,2026-08-13 22:00:00,DELIVERED
SMS00000615,A003380,2026-03-27 15:00:00,DELIVERED
SMS00000616,A001877,2025-10-18 07:00:00,DELIVERED
SMS00000617,A001562,2026-06-20 20:00:00,FAILED
SMS00000618,A002703,2026-06-16 21:00:00,DELIVERED
SMS00000619,A001309,2026-02-04 20:00:00,DELIVERED
SMS00000620,A003738,2026-07-15 15:00:00,DELIVERED
SMS00000621,A002949,2025-11-13 08:00:00,DELIVERED
SMS00000622,A002588,2025-12-09 20:00:00,DELIVERED
SMS00000623,A003463,2026-06-11 08:00:00,DELIVERED
SMS00000624,A003751,2026-07-16 09:00:00,DELIVERED
SMS00000625,A001105,2026-01-01 20:00:00,DELIVERED
SMS00000626,A002657,2026-08-09 21:00:00,DELIVERED
SMS00000627,A003382,2025-09-16 13:00:00,DELIVERED
SMS00000628,A000846,2025-10-04 11:00:00,DELIVERED
SMS00000629,A002254,2026-04-10 19:00:00,FAILED
SMS00000630,A003356,2026-08-24 09:00:00,DELIVERED
SMS00000631,A000165,2025-09-27 14:00:00,DELIVERED
SMS00000632,A000845,2026-08-09 22:00:00,DELIVERED
SMS00000633,A003605,2026-01-27 09:00:00,DELIVERED
SMS00000634,A003787,2025-12-12 09:00:00,DELIVERED
SMS00000635,A003413,2025-11-15 12:00:00,FAILED
SMS00000636,A000117,2026-08-06 19:00:00,DELIVERED
SMS00000637,A001080,2026-08-10 07:00:00,DELIVERED
SMS00000638,A002901,2026-06-15 11:00:00,SENT
SMS00000639,A001161,2025-09-05 17:00:00,SENT
SMS00000640,A001932,2026-06-27 20:00:00,DELIVERED
SMS00000641,A002892,2025-09-26 09:00:00,SENT
SMS00000642,A001520,2025-10-22 20:00:00,DELIVERED
SMS00000643,A003760,2025-09-15 19:00:00,DELIVERED
SMS00000644,A000368,2025-10-11 21:00:00,FAILED
SMS00000645,A001966,2026-02-16 07:00:00,FAILED
SMS00000646,A001132,2026-07-03 13:00:00,DELIVERED
SMS00000647,A002795,2025-09-11 11:00:00,DELIVERED
SMS00000648,A001254,2026-07-11 16:00:00,DELIVERED
SMS00000649,A001589,2026-07-25 20:00:00,DELIVERED
SMS00000650,A001072,2025-11-09 18:00:00,DELIVERED
SMS00000651,A003451,2026-01-05 08:00:00,SENT
SMS00000652,A000556,2026-03-17 10:00:00,SENT
SMS00000653,A003198,2026-08-18 20:00:00,DELIVERED
SMS00000654,A000449,2026-01-16 08:00:00,DELIVERED
SMS00000655,A003935,2026-05-27 19:00:00,DELIVERED
SMS00000656,A002298,2026-02-01 12:00:00,DELIVERED
SMS00000657,A001144,2026-01-03 11:00:00,DELIVERED
SMS00000658,A000181,2026-03-12 11:00:00,SENT
SMS00000659,A002353,2026-08-14 19:00:00,SENT
SMS00000660,A003808,2026-05-16 13:00:00,DELIVERED
SMS00000661,A001369,2025-09-05 10:00:00,DELIVERED
SMS00000662,A001960,2026-01-24 14:00:00,DELIVERED
SMS00000663,A001078,2025-12-19 09:00:00,DELIVERED
SMS00000664,A000983,2026-02-15 18:00:00,DELIVERED
SMS00000665,A001375,2026-01-07 15:00:00,FAILED
SMS00000666,A000495,2026-02-07 09:00:00,DELIVERED
SMS00000667,A000954,2026-06-15 22:00:00,SENT
SMS00000668,A002948,2026-01-13 14:00:00,SENT
SMS00000669,A002589,2026-04-07 21:00:00,DELIVERED
SMS00000670,A001976,2026-07-01 20:00:00,SENT
SMS00000671,A000954,2026-01-07 19:00:00,DELIVERED
SMS00000672,A000115,2025-12-27 13:00:00,SENT
SMS00000673,A001425,2026-07-23 19:00:00,DELIVERED
SMS00000674,A000934,2026-08-17 20:00:00,DELIVERED
SMS00000675,A002874,2025-09-22 22:00:00,SENT
SMS00000676,A000178,2026-04-11 12:00:00,FAILED
SMS00000677,A003039,2025-09-01 11:00:00,DELIVERED
SMS00000678,A001060,2026-05-08 16:00:00,DELIVERED
SMS00000679,A000455,2025-09-15 20:00:00,DELIVERED
SMS00000680,A004164,2025-10-14 08:00:00,DELIVERED
SMS00000681,A003500,2026-08-26 21:00:00,SENT
SMS00000682,A003292,2026-03-17 09:00:00,FAILED
SMS00000683,A001381,2026-01-14 15:00:00,DELIVERED
SMS00000684,A001208,2025-11-06 20:00:00,FAILED
SMS00000685,A001082,2025-09-02 15:00:00,SENT
SMS00000686,A002072,2025-12-19 17:00:00,DELIVERED
SMS00000687,A002114,2025-12-11 09:00:00,FAILED
SMS00000688,A001587,2025-09-18 08:00:00,DELIVERED
SMS00000689,A001395,2025-09-12 11:00:00,DELIVERED
SMS00000690,A002499,2025-12-05 07:00:00,DELIVERED
SMS00000691,A001438,2026-07-24 12:00:00,SENT
SMS00000692,A000940,2025-12-07 19:00:00,DELIVERED
SMS00000693,A002159,2026-06-18 11:00:00,SENT
SMS00000694,A001857,2026-05-12 14:00:00,SENT
SMS00000695,A000335,2025-11-22 17:00:00,DELIVERED
SMS00000696,A002560,2026-08-02 22:00:00,DELIVERED
SMS00000697,A001589,2025-10-08 21:00:00,FAILED
SMS00000698,A003487,2025-09-19 18:00:00,DELIVERED
SMS00000699,A003397,2026-08-06 15:00:00,DELIVERED
SMS00000700,A004194,2026-04-22 17:00:00,DELIVERED
SMS00000701,A003610,2026-01-07 10:00:00,DELIVERED
SMS00000702,A000857,2026-01-06 19:00:00,SENT
SMS00000703,A003981,2026-03-14 22:00:00,DELIVERED
SMS00000704,A001185,2026-06-22 10:00:00,DELIVERED
SMS00000705,A000303,2025-12-17 10:00:00,DELIVERED
SMS00000706,A002110,2026-01-25 22:00:00,SENT
SMS00000707,A001713,2025-11-08 11:00:00,DELIVERED
SMS00000708,A001896,2026-05-03 18:00:00,DELIVERED
SMS00000709,A001383,2025-09-13 16:00:00,DELIVERED
SMS00000710,A003278,2026-04-18 16:00:00,SENT
SMS00000711,A001746,2026-04-17 07:00:00,DELIVERED
SMS00000712,A001050,2026-05-25 08:00:00,DELIVERED
SMS00000713,A002165,2026-06-20 20:00:00,FAILED
SMS00000714,A002002,2025-11-19 22:00:00,DELIVERED
SMS00000715,A000650,2026-05-25 17:00:00,SENT
SMS00000716,A001683,2026-01-24 14:00:00,SENT
SMS00000717,A002671,2026-02-05 13:00:00,SENT
SMS00000718,A002472,2026-05-23 12:00:00,FAILED
SMS00000719,A002242,2026-02-12 14:00:00,DELIVERED
SMS00000720,A001200,2025-10-22 22:00:00,DELIVERED
SMS00000721,A003090,2026-05-27 12:00:00,DELIVERED
SMS00000722,A003135,2026-07-22 15:00:00,DELIVERED
SMS00000723,A001672,2026-03-12 12:00:00,DELIVERED
SMS00000724,A001284,2026-05-27 12:00:00,FAILED
SMS00000725,A003209,2026-05-21 10:00:00,DELIVERED
SMS00000726,A002848,2025-10-11 15:00:00,DELIVERED
SMS00000727,A001307,2026-03-27 14:00:00,SENT
SMS00000728,A000445,2025-11-08 18:00:00,DELIVERED
SMS00000729,A000243,2026-07-05 12:00:00,SENT
SMS00000730,A003157,2026-02-05 10:00:00,DELIVERED
SMS00000731,A002814,2025-12-10 21:00:00,DELIVERED
SMS00000732,A001128,2025-11-09 17:00:00,DELIVERED
SMS00000733,A000307,2025-11-13 14:00:00,DELIVERED
SMS00000734,A001496,2026-03-07 08:00:00,DELIVERED
SMS00000735,A001497,2026-06-14 14:00:00,DELIVERED
SMS00000736,A000262,2025-09-04 16:00:00,DELIVERED
SMS00000737,A002270,2025-11-17 14:00:00,DELIVERED
SMS00000738,A003136,2025-11-20 20:00:00,SENT
SMS00000739,A002140,2025-10-15 21:00:00,DELIVERED
SMS00000740,A002876,2026-01-04 22:00:00,FAILED
SMS00000741,A000721,2025-09-02 16:00:00,SENT
SMS00000742,A002740,2026-07-01 17:00:00,DELIVERED
SMS00000743,A004154,2026-02-27 21:00:00,DELIVERED
SMS00000744,A003272,2025-10-25 18:00:00,DELIVERED
SMS00000745,A001737,2026-07-26 11:00:00,DELIVERED
SMS00000746,A002610,2026-04-11 21:00:00,DELIVERED
SMS00000747,A000032,2025-11-08 13:00:00,DELIVERED
SMS00000748,A001250,2025-10-22 22:00:00,FAILED
SMS00000749,A003110,2026-01-22 08:00:00,SENT
SMS00000750,A001314,2025-12-12 17:00:00,DELIVERED
SMS00000751,A001705,2025-09-22 11:00:00,FAILED
SMS00000752,A002523,2025-11-25 15:00:00,SENT
SMS00000753,A003565,2026-04-11 11:00:00,DELIVERED
SMS00000754,A000557,2026-03-26 11:00:00,DELIVERED
SMS00000755,A001992,2026-08-07 09:00:00,DELIVERED
SMS00000756,A003253,2026-06-14 15:00:00,DELIVERED
SMS00000757,A003776,2026-05-03 15:00:00,DELIVERED
SMS00000758,A001164,2026-03-16 18:00:00,SENT
SMS00000759,A000456,2026-08-26 17:00:00,DELIVERED
SMS00000760,A001211,2025-10-23 22:00:00,DELIVERED
SMS00000761,A000505,2025-09-10 11:00:00,DELIVERED
SMS00000762,A001021,2026-02-23 16:00:00,DELIVERED
SMS00000763,A004052,2026-06-09 11:00:00,DELIVERED
SMS00000764,A002151,2026-08-08 17:00:00,DELIVERED
SMS00000765,A001701,2025-11-04 09:00:00,DELIVERED
SMS00000766,A001367,2025-10-01 07:00:00,SENT
SMS00000767,A000003,2026-08-09 16:00:00,DELIVERED
SMS00000768,A001777,2026-02-25 19:00:00,FAILED
SMS00000769,A000440,2026-03-25 07:00:00,DELIVERED
SMS00000770,A002150,2026-08-17 18:00:00,FAILED
SMS00000771,A003153,2025-12-01 18:00:00,DELIVERED
SMS00000772,A001918,2025-09-19 20:00:00,DELIVERED
SMS00000773,A000315,2025-12-16 07:00:00,SENT
SMS00000774,A003134,2025-11-02 12:00:00,DELIVERED
SMS00000775,A003294,2026-06-12 21:00:00,SENT
SMS00000776,A003380,2025-10-18 19:00:00,DELIVERED
SMS00000777,A002430,2026-02-07 20:00:00,DELIVERED
SMS00000778,A003489,2026-08-05 15:00:00,FAILED
SMS00000779,A000521,2026-02-23 20:00:00,DELIVERED
SMS00000780,A001018,2025-12-05 09:00:00,DELIVERED
SMS00000781,A003480,2026-04-04 22:00:00,SENT
SMS00000782,A001639,2025-12-04 15:00:00,SENT
SMS00000783,A002559,2025-09-25 07:00:00,DELIVERED
SMS00000784,A003405,2025-10-02 22:00:00,DELIVERED
SMS00000785,A002309,2026-05-16 13:00:00,DELIVERED
SMS00000786,A002743,2025-09-10 16:00:00,SENT
SMS00000787,A003413,2026-02-24 10:00:00,SENT
SMS00000788,A001335,2025-10-09 16:00:00,DELIVERED
SMS00000789,A003180,2025-10-23 17:00:00,DELIVERED
SMS00000790,A002295,2025-11-22 14:00:00,DELIVERED
SMS00000791,A000754,2026-05-09 12:00:00,DELIVERED
SMS00000792,A002847,2025-12-02 22:00:00,DELIVERED
SMS00000793,A000682,2026-03-24 20:00:00,SENT
SMS00000794,A001527,2026-02-16 17:00:00,DELIVERED
SMS00000795,A002016,2025-09-08 13:00:00,SENT
SMS00000796,A000927,2025-11-03 19:00:00,DELIVERED
SMS00000797,A000574,2025-12-15 19:00:00,DELIVERED
SMS00000798,A000315,2026-07-17 11:00:00,DELIVERED
SMS00000799,A002363,2026-07-16 12:00:00,DELIVERED
SMS00000800,A000835,2025-10-26 12:00:00,DELIVERED
SMS00000801,A001638,2025-09-16 10:00:00,DELIVERED
SMS00000802,A002202,2026-04-08 08:00:00,DELIVERED
SMS00000803,A003320,2026-02-08 19:00:00,SENT
SMS00000804,A001260,2026-02-10 12:00:00,DELIVERED
SMS00000805,A000336,2026-01-06 19:00:00,DELIVERED
SMS00000806,A000379,2025-09-20 20:00:00,DELIVERED
SMS00000807,A001434,2025-12-21 16:00:00,DELIVERED
SMS00000808,A004002,2026-05-07 19:00:00,DELIVERED
SMS00000809,A000333,2026-05-26 19:00:00,DELIVERED
SMS00000810,A000924,2025-11-04 12:00:00,DELIVERED
SMS00000811,A001959,2026-05-18 15:00:00,SENT
SMS00000812,A003006,2025-09-17 22:00:00,DELIVERED
SMS00000813,A000356,2025-10-07 21:00:00,DELIVERED
SMS00000814,A000057,2026-05-04 15:00:00,DELIVERED
SMS00000815,A001193,2026-07-26 14:00:00,SENT
SMS00000816,A002022,2026-06-19 18:00:00,SENT
SMS00000817,A002148,2025-12-03 17:00:00,DELIVERED
SMS00000818,A003010,2026-02-17 08:00:00,DELIVERED
SMS00000819,A002814,2026-01-06 16:00:00,DELIVERED
SMS00000820,A002575,2025-12-11 13:00:00,DELIVERED
SMS00000821,A002342,2026-01-25 15:00:00,DELIVERED
SMS00000822,A002368,2025-12-02 10:00:00,DELIVERED
SMS00000823,A003261,2025-12-26 20:00:00,SENT
SMS00000824,A000572,2026-08-26 21:00:00,DELIVERED
SMS00000825,A000824,2025-09-17 21:00:00,DELIVERED
SMS00000826,A000261,2026-07-02 17:00:00,FAILED
SMS00000827,A002943,2026-02-13 17:00:00,DELIVERED
SMS00000828,A003060,2026-03-22 12:00:00,DELIVERED
SMS00000829,A001146,2025-10-06 21:00:00,DELIVERED
SMS00000830,A002596,2026-01-19 08:00:00,DELIVERED
SMS00000831,A003749,2025-12-03 15:00:00,DELIVERED
SMS00000832,A001989,2025-09-20 22:00:00,DELIVERED
SMS00000833,A003086,2025-11-17 18:00:00,DELIVERED
SMS00000834,A000226,2025-09-22 18:00:00,DELIVERED
SMS00000835,A001288,2026-02-25 12:00:00,DELIVERED
SMS00000836,A001300,2026-01-18 22:00:00,SENT
SMS00000837,A000136,2026-04-18 08:00:00,DELIVERED
SMS00000838,A002237,2026-02-08 09:00:00,FAILED
SMS00000839,A001843,2025-11-01 18:00:00,DELIVERED
SMS00000840,A002229,2026-02-10 11:00:00,DELIVERED
SMS00000841,A003066,2026-07-20 22:00:00,DELIVERED
SMS00000842,A000186,2026-01-26 16:00:00,SENT
SMS00000843,A000547,2025-12-04 07:00:00,DELIVERED
SMS00000844,A002231,2026-08-03 08:00:00,DELIVERED
SMS00000845,A000264,2025-09-06 19:00:00,DELIVERED
SMS00000846,A003796,2025-11-18 12:00:00,DELIVERED
SMS00000847,A001019,2026-01-14 18:00:00,DELIVERED
SMS00000848,A001338,2025-10-27 11:00:00,SENT
SMS00000849,A003918,2026-03-23 15:00:00,DELIVERED
SMS00000850,A002658,2025-11-05 08:00:00,DELIVERED
SMS00000851,A000734,2026-04-07 20:00:00,DELIVERED
SMS00000852,A002208,2026-04-17 14:00:00,SENT
SMS00000853,A004146,2025-10-13 07:00:00,DELIVERED
SMS00000854,A002561,2026-06-09 13:00:00,SENT
SMS00000855,A000166,2026-08-16 13:00:00,DELIVERED
SMS00000856,A001189,2025-09-09 14:00:00,DELIVERED
SMS00000857,A003507,2026-07-19 22:00:00,FAILED
SMS00000858,A000477,2026-06-23 22:00:00,DELIVERED
SMS00000859,A003159,2026-06-25 14:00:00,DELIVERED
SMS00000860,A002829,2026-04-17 21:00:00,DELIVERED
SMS00000861,A000984,2026-03-19 14:00:00,DELIVERED
SMS00000862,A001359,2025-10-01 14:00:00,FAILED
SMS00000863,A001904,2025-12-09 07:00:00,SENT
SMS00000864,A003000,2025-09-27 21:00:00,SENT
SMS00000865,A003686,2026-05-21 16:00:00,DELIVERED
SMS00000866,A001964,2026-03-06 19:00:00,FAILED
SMS00000867,A004084,2026-04-04 10:00:00,DELIVERED
SMS00000868,A003210,2026-04-16 13:00:00,SENT
SMS00000869,A000347,2026-05-23 17:00:00,DELIVERED
SMS00000870,A000018,2025-12-08 09:00:00,SENT
SMS00000871,A004136,2026-04-15 19:00:00,DELIVERED
SMS00000872,A003845,2026-02-23 15:00:00,DELIVERED
SMS00000873,A002713,2026-04-21 14:00:00,DELIVERED
SMS00000874,A003581,2026-07-26 10:00:00,SENT
SMS00000875,A002429,2026-07-03 12:00:00,DELIVERED
SMS00000876,A003177,2025-12-13 10:00:00,DELIVERED
SMS00000877,A000779,2025-09-15 08:00:00,SENT
SMS00000878,A001974,2026-05-20 21:00:00,FAILED
SMS00000879,A002218,2026-06-05 21:00:00,DELIVERED
SMS00000880,A003057,2026-07-25 18:00:00,FAILED
SMS00000881,A003080,2025-12-13 16:00:00,DELIVERED
SMS00000882,A001302,2025-10-14 15:00:00,SENT
SMS00000883,A000154,2026-04-22 19:00:00,DELIVERED
SMS00000884,A004029,2026-06-27 08:00:00,DELIVERED
SMS00000885,A002745,2025-09-12 11:00:00,DELIVERED
SMS00000886,A000719,2026-01-10 16:00:00,DELIVERED
SMS00000887,A002706,2025-10-20 15:00:00,SENT
SMS00000888,A003070,2025-11-21 13:00:00,DELIVERED
SMS00000889,A003687,2026-08-01 09:00:00,FAILED
SMS00000890,A003936,2026-05-07 20:00:00,SENT
SMS00000891,A001678,2026-02-19 19:00:00,DELIVERED
SMS00000892,A004198,2026-03-07 15:00:00,DELIVERED
SMS00000893,A001122,2025-09-16 16:00:00,DELIVERED
SMS00000894,A000369,2026-03-14 22:00:00,DELIVERED
SMS00000895,A003375,2026-08-11 16:00:00,DELIVERED
SMS00000896,A000798,2026-02-02 21:00:00,DELIVERED
SMS00000897,A002647,2025-12-24 08:00:00,DELIVERED
SMS00000898,A003972,2025-11-24 10:00:00,FAILED
SMS00000899,A003153,2025-10-09 08:00:00,DELIVERED
SMS00000900,A002626,2025-12-24 13:00:00,FAILED
SMS00000901,A000284,2026-03-14 15:00:00,DELIVERED
SMS00000902,A003368,2026-08-21 14:00:00,DELIVERED
SMS00000903,A002486,2025-11-02 22:00:00,FAILED
SMS00000904,A002046,2025-10-14 17:00:00,DELIVERED
SMS00000905,A001136,2025-11-15 19:00:00,DELIVERED
SMS00000906,A000203,2026-05-22 13:00:00,DELIVERED
SMS00000907,A002790,2026-08-22 12:00:00,DELIVERED
SMS00000908,A002203,2026-08-06 07:00:00,DELIVERED
SMS00000909,A002571,2025-11-19 10:00:00,FAILED
SMS00000910,A000485,2026-06-02 15:00:00,SENT
SMS00000911,A001415,2025-10-27 17:00:00,DELIVERED
SMS00000912,A001292,2026-03-26 13:00:00,DELIVERED
SMS00000913,A003229,2026-07-14 21:00:00,SENT
SMS00000914,A003059,2026-08-08 14:00:00,DELIVERED
SMS00000915,A002037,2026-04-20 20:00:00,DELIVERED
SMS00000916,A000684,2025-12-08 20:00:00,DELIVERED
SMS00000917,A002637,2025-11-16 16:00:00,DELIVERED
SMS00000918,A000954,2026-07-08 18:00:00,DELIVERED
SMS00000919,A001756,2026-03-08 19:00:00,DELIVERED
SMS00000920,A004020,2026-01-09 10:00:00,SENT
SMS00000921,A002178,2026-01-09 20:00:00,DELIVERED
SMS00000922,A000856,2026-03-06 21:00:00,DELIVERED
