ptp_id,account_id,ptp_created_at,promised_due_date,promised_amount,ptp_status,source_channel
PTP00000267,A000188,2026-07-10 16:00:00,2026-07-13 16:00:00,9691.95,BROKEN,Field
PTP00000268,A002493,2026-06-13 10:00:00,2026-06-27 10:00:00,9764.42,KEPT,Field
PTP00000269,A003608,2026-03-23 12:00:00,2026-03-30 12:00:00,13175.8,BROKEN,WhatsApp
PTP00000270,A002466,2026-07-10 16:00:00,2026-07-11 16:00:00,4149.91,KEPT,Human
PTP00000271,A002674,2025-09-23 19:00:00,2025-10-07 19:00:00,9517.39,KEPT,WhatsApp
PTP00000272,A001477,2026-07-16 19:00:00,2026-07-30 19:00:00,2097.6,KEPT,Human
PTP00000273,A002225,2026-07-24 16:00:00,2026-08-07 16:00:00,2340.63,BROKEN,AI Voice
PTP00000274,A000113,2025-11-12 09:00:00,2025-11-19 09:00:00,13785.5,KEPT,Field
PTP00000275,A004006,2025-11-27 13:00:00,2025-12-04 13:00:00,8707.43,BROKEN,AI Voice
PTP00000276,A000839,2026-08-04 17:00:00,2026-08-07 17:00:00,9824.52,KEPT,WhatsApp
PTP00000277,A003051,2026-01-04 11:00:00,2026-01-11 11:00:00,14794.55,KEPT,AI Voice
PTP00000278,A001995,2025-11-03 12:00:00,2025-11-06 12:00:00,9609.43,KEPT,Field
PTP00000279,A003967,2026-03-24 16:00:00,2026-03-25 16:00:00,13440.54,PENDING,Field
PTP00000280,A001763,2026-02-01 08:00:00,2026-02-15 08:00:00,2662.09,BROKEN,WhatsApp
PTP00000281,A003233,2026-06-21 11:00:00,2026-06-22 11:00:00,6684.65,PENDING,Human
PTP00000282,A002094,2026-02-25 18:00:00,2026-03-11 18:00:00,7380.55,PENDING,AI Voice
PTP00000283,A002463,2026-04-05 17:00:00,2026-04-12 17:00:00,4877.94,KEPT,Field
PTP00000284,A001073,2026-05-20 18:00:00,2026-05-21 18:00:00,13761.59,BROKEN,WhatsApp
PTP00000285,A000707,2025-12-01 18:00:00,2025-12-15 18:00:00,8120.28,PENDING,Human
PTP00000286,A000894,2026-02-12 14:00:00,2026-02-19 14:00:00,6624.79,KEPT,WhatsApp
PTP00000287,A002954,2026-07-03 14:00:00,2026-07-06 14:00:00,12173.28,KEPT,WhatsApp
PTP00000288,A003294,2025-12-18 18:00:00,2025-12-21 18:00:00,10565.14,KEPT,WhatsApp
PTP00000289,A003444,2026-07-21 13:00:00,2026-07-24 13:00:00,3089.85,KEPT,Field
PTP00000290,A002723,2026-03-04 18:00:00,2026-03-11 18:00:00,2135.32,KEPT,AI Voice
PTP00000291,A002518,2026-07-12 10:00:00,2026-07-15 10:00:00,10247.94,KEPT,WhatsApp
PTP00000292,A003041,2025-10-16 18:00:00,2025-10-23 18:00:00,2766.4,KEPT,Field
PTP00000293,A003021,2025-12-01 12:00:00,2025-12-04 12:00:00,13538.51,BROKEN,Human
PTP00000294,A001001,2025-09-01 10:00:00,2025-09-08 10:00:00,2336.26,BROKEN,Human
PTP00000295,A002260,2026-06-27 17:00:00,2026-06-28 17:00:00,3057.07,KEPT,Human
PTP00000296,A003464,2026-03-09 09:00:00,2026-03-16 09:00:00,4905.99,KEPT,AI Voice
PTP00000297,A002226,2025-10-06 10:00:00,2025-10-20 10:00:00,5346.13,PENDING,Field
PTP00000298,A001087,2026-05-26 18:00:00,2026-06-09 18:00:00,2812.72,BROKEN,WhatsApp
PTP00000299,A003732,2026-08-01 08:00:00,2026-08-08 08:00:00,7453.39,KEPT,Field
PTP00000300,A001972,2026-04-04 10:00:00,2026-04-05 10:00:00,4877.62,PENDING,AI Voice
PTP00000301,A003437,2026-03-23 17:00:00,2026-03-30 17:00:00,8600.53,BROKEN,Field
PTP00000302,A002070,2026-03-05 19:00:00,2026-03-08 19:00:00,3696.17,KEPT,AI Voice
PTP00000303,A004145,2025-12-08 19:00:00,2025-12-15 19:00:00,2441.56,KEPT,WhatsApp
PTP00000304,A003373,2026-01-14 18:00:00,2026-01-28 18:00:00,5758.63,KEPT,AI Voice
PTP00000305,A000110,2026-06-25 16:00:00,2026-07-02 16:00:00,14034.48,KEPT,Field
PTP00000306,A004067,2026-05-15 16:00:00,2026-05-29 16:00:00,7430.97,KEPT,WhatsApp
PTP00000307,A003401,2026-06-19 12:00:00,2026-06-22 12:00:00,6814.71,PENDING,Human
PTP00000308,A002220,2026-08-03 16:00:00,2026-08-10 16:00:00,9010.01,BROKEN,WhatsApp
PTP00000309,A003403,2026-08-17 13:00:00,2026-08-18 13:00:00,11049.42,BROKEN,Human
PTP00000310,A003347,2025-12-13 15:00:00,2025-12-27 15:00:00,7042.14,KEPT,AI Voice
PTP00000311,A001364,2026-08-10 18:00:00,2026-08-17 18:00:00,4167.7,BROKEN,Human
PTP00000312,A000772,2025-11-13 09:00:00,2025-11-27 09:00:00,8811.37,BROKEN,AI Voice
PTP00000313,A003272,2026-06-23 15:00:00,2026-06-30 15:00:00,6824.77,PENDING,AI Voice
PTP00000314,A002925,2025-10-20 11:00:00,2025-11-03 11:00:00,2137.7,BROKEN,WhatsApp
PTP00000315,A003580,2026-06-13 11:00:00,2026-06-27 11:00:00,5896.57,BROKEN,AI Voice
PTP00000316,A001002,2026-03-13 17:00:00,2026-03-16 17:00:00,2715.24,BROKEN,WhatsApp
PTP00000317,A002579,2025-09-08 10:00:00,2025-09-09 10:00:00,2905.59,BROKEN,Field
PTP00000318,A001930,2026-01-23 18:00:00,2026-01-30 18:00:00,4241.71,BROKEN,Field
PTP00000319,A002319,2026-02-18 15:00:00,2026-02-21 15:00:00,3122.15,PENDING,WhatsApp
PTP00000320,A002426,2026-07-18 13:00:00,2026-07-25 13:00:00,9662.04,PENDING,Human
PTP00000321,A003231,2026-07-22 09:00:00,2026-07-25 09:00:00,12064.89,BROKEN,WhatsApp
PTP00000322,A003333,2026-01-15 17:00:00,2026-01-29 17:00:00,12344.88,KEPT,AI Voice
PTP00000323,A001761,2025-11-08 18:00:00,2025-11-09 18:00:00,3623.82,KEPT,Field
PTP00000324,A003582,2026-02-09 18:00:00,2026-02-16 18:00:00,11203.24,BROKEN,AI Voice
PTP00000325,A000863,2025-12-25 17:00:00,2026-01-08 17:00:00,5341.36,KEPT,WhatsApp
PTP00000326,A000480,2026-05-12 16:00:00,2026-05-13 16:00:00,4646.07,KEPT,Human
PTP00000327,A002837,2025-11-09 18:00:00,2025-11-16 18:00:00,9385.22,BROKEN,WhatsApp
PTP00000328,A001205,2026-08-11 17:00:00,2026-08-12 17:00:00,6056.2,BROKEN,Field
PTP00000329,A001586,2026-01-11 16:00:00,2026-01-18 16:00:00,6978.98,BROKEN,AI Voice
PTP00000330,A003022,2026-04-24 17:00:00,2026-05-01 17:00:00,6770.97,KEPT,WhatsApp
PTP00000331,A000737,2026-07-15 08:00:00,2026-07-16 08:00:00,14928.39,PENDING,AI Voice
PTP00000332,A003038,2025-09-26 11:00:00,2025-10-10 11:00:00,11136.86,BROKEN,AI Voice
PTP00000333,A001080,2025-11-18 10:00:00,2025-11-19 10:00:00,7928.35,KEPT,WhatsApp
PTP00000334,A000862,2025-12-16 16:00:00,2025-12-23 16:00:00,12128.63,BROKEN,WhatsApp
PTP00000335,A000169,2026-07-11 10:00:00,2026-07-18 10:00:00,4423.13,BROKEN,WhatsApp
PTP00000336,A003872,2025-10-02 15:00:00,2025-10-16 15:00:00,11863.69,KEPT,Human
PTP00000337,A001347,2026-04-24 09:00:00,2026-05-01 09:00:00,2114.06,KEPT,AI Voice
PTP00000338,A001121,2026-07-22 17:00:00,2026-07-23 17:00:00,3968.89,KEPT,WhatsApp
PTP00000339,A002570,2026-08-07 20:00:00,2026-08-10 20:00:00,10990.88,BROKEN,AI Voice
PTP00000340,A002736,2025-09-15 19:00:00,2025-09-22 19:00:00,2382.03,PENDING,Field
PTP00000341,A003441,2026-05-12 15:00:00,2026-05-19 15:00:00,3687.87,PENDING,WhatsApp
PTP00000342,A003915,2026-06-13 18:00:00,2026-06-27 18:00:00,11069.57,KEPT,Field
PTP00000343,A001564,2026-02-20 09:00:00,2026-02-21 09:00:00,11060.2,PENDING,AI Voice
PTP00000344,A002416,2026-06-18 08:00:00,2026-06-25 08:00:00,5931.81,KEPT,Field
PTP00000345,A001937,2025-10-15 20:00:00,2025-10-18 20:00:00,6808.33,BROKEN,AI Voice
PTP00000346,A001675,2025-12-11 09:00:00,2025-12-12 09:00:00,4557.98,BROKEN,Field
PTP00000347,A002006,2025-09-24 13:00:00,2025-09-27 13:00:00,6313.79,PENDING,Field
PTP00000348,A001701,2026-04-26 11:00:00,2026-05-10 11:00:00,3572.96,KEPT,Human
PTP00000349,A001970,2025-12-02 15:00:00,2025-12-09 15:00:00,4065.69,BROKEN,AI Voice
PTP00000350,A000385,2025-11-11 16:00:00,2025-11-12 16:00:00,4448.02,KEPT,Human
PTP00000351,A001365,2026-03-23 12:00:00,2026-03-26 12:00:00,9429.39,BROKEN,Field
PTP00000352,A000899,2026-08-12 14:00:00,2026-08-13 14:00:00,11275.9,BROKEN,WhatsApp
PTP00000353,A001016,2025-11-22 19:00:00,2025-12-06 19:00:00,3401.24,BROKEN,WhatsApp
PTP00000354,A001299,2026-07-18 18:00:00,2026-07-25 18:00:00,2007.88,BROKEN,Field
PTP00000355,A001502,2026-07-10 18:00:00,2026-07-13 18:00:00,10498.98,KEPT,AI Voice
PTP00000356,A001894,2026-04-04 09:00:00,2026-04-11 09:00:00,2383.43,BROKEN,Human
PTP00000357,A001930,2026-02-11 18:00:00,2026-02-18 18:00:00,14585.01,KEPT,Field
PTP00000358,A000461,2026-07-06 18:00:00,2026-07-13 18:00:00,14181.25,KEPT,AI Voice
PTP00000359,A003208,2026-08-14 20:00:00,2026-08-28 20:00:00,10628.25,PENDING,WhatsApp
PTP00000360,A003760,2026-03-06 20:00:00,2026-03-07 20:00:00,9914.98,BROKEN,Human
PTP00000361,A002555,2025-12-05 16:00:00,2025-12-12 16:00:00,8351.12,BROKEN,AI Voice
PTP00000362,A001502,2026-04-24 14:00:00,2026-05-01 14:00:00,2139.71,KEPT,Human
PTP00000363,A003717,2025-11-05 13:00:00,2025-11-12 13:00:00,8630.72,BROKEN,AI Voice
PTP00000364,A003263,2026-08-25 17:00:00,2026-08-26 17:00:00,14055.95,KEPT,Human
PTP00000365,A000150,2026-03-24 14:00:00,2026-03-27 14:00:00,2370.28,KEPT,Field
PTP00000366,A004113,2026-03-10 09:00:00,2026-03-24 09:00:00,2161.19,KEPT,Human
PTP00000367,A000796,2026-06-03 18:00:00,2026-06-06 18:00:00,4904.43,PENDING,Human
PTP00000368,A003632,2026-06-25 08:00:00,2026-06-28 08:00:00,2932.74,KEPT,WhatsApp
PTP00000369,A001250,2026-07-24 16:00:00,2026-07-31 16:00:00,10156.11,BROKEN,Human
PTP00000370,A002607,2026-06-21 15:00:00,2026-07-05 15:00:00,5297.05,PENDING,Human
PTP00000371,A003405,2025-10-12 15:00:00,2025-10-15 15:00:00,8216.52,BROKEN,Field
PTP00000372,A000344,2026-07-05 20:00:00,2026-07-08 20:00:00,11205.04,KEPT,WhatsApp
PTP00000373,A001877,2026-03-17 11:00:00,2026-03-24 11:00:00,3642.17,PENDING,Field
PTP00000374,A002681,2025-09-08 17:00:00,2025-09-15 17:00:00,6779.74,PENDING,AI Voice
PTP00000375,A003752,2026-07-03 10:00:00,2026-07-17 10:00:00,5216.23,KEPT,AI Voice
PTP00000376,A002939,2026-08-11 10:00:00,2026-08-25 10:00:00,8840.34,PENDING,WhatsApp
PTP00000377,A004140,2026-04-08 18:00:00,2026-04-09 18:00:00,2683.91,KEPT,Field
PTP00000378,A001265,2026-01-27 20:00:00,2026-01-30 20:00:00,5215.09,PENDING,Human
PTP00000379,A001425,2026-03-10 09:00:00,2026-03-13 09:00:00,6407.05,PENDING,WhatsApp
PTP00000380,A000994,2026-07-10 12:00:00,2026-07-13 12:00:00,13612.3,BROKEN,WhatsApp
PTP00000381,A000119,2026-06-19 20:00:00,2026-06-26 20:00:00,9277.3,KEPT,WhatsApp
PTP00000382,A002021,2026-03-26 08:00:00,2026-04-02 08:00:00,4509.21,BROKEN,Field
PTP00000383,A002320,2026-05-18 10:00:00,2026-05-25 10:00:00,6341.82,KEPT,Field
PTP00000384,A000237,2026-02-13 19:00:00,2026-02-14 19:00:00,3972.88,KEPT,WhatsApp
PTP00000385,A003799,2025-12-13 10:00:00,2025-12-14 10:00:00,2966.15,PENDING,AI Voice
PTP00000386,A002807,2026-03-15 13:00:00,2026-03-18 13:00:00,7733.1,BROKEN,Field
PTP00000387,A002113,2026-07-18 15:00:00,2026-07-19 15:00:00,9390.11,PENDING,Field
PTP00000388,A004040,2025-12-14 17:00:00,2025-12-15 17:00:00,2488.2,KEPT,AI Voice
PTP00000389,A000360,2025-10-11 14:00:00,2025-10-14 14:00:00,3762.06,BROKEN,AI Voice
PTP00000390,A000773,2026-06-26 18:00:00,2026-07-03 18:00:00,2297.52,PENDING,AI Voice
PTP00000391,A003702,2025-11-26 15:00:00,2025-11-29 15:00:00,5574.81,KEPT,Field
PTP00000392,A002300,2026-01-04 08:00:00,2026-01-07 08:00:00,9762.16,BROKEN,AI Voice
PTP00000393,A000668,2026-01-01 14:00:00,2026-01-02 14:00:00,10442.67,KEPT,Human
PTP00000394,A000805,2026-02-12 17:00:00,2026-02-26 17:00:00,11903.79,KEPT,Field
PTP00000395,A000147,2026-04-22 12:00:00,2026-04-23 12:00:00,8428.5,KEPT,WhatsApp
PTP00000396,A002881,2026-01-17 09:00:00,2026-01-18 09:00:00,10158.46,PENDING,WhatsApp
PTP00000397,A000315,2026-08-06 14:00:00,2026-08-20 14:00:00,9816.75,KEPT,Field
PTP00000398,A000452,2026-06-20 10:00:00,2026-06-27 10:00:00,13028.53,BROKEN,AI Voice
PTP00000399,A000652,2025-12-23 13:00:00,2025-12-24 13:00:00,14257.91,KEPT,AI Voice
PTP00000400,A001420,2026-05-03 14:00:00,2026-05-06 14:00:00,10857.55,BROKEN,Field
PTP00000401,A001870,2026-06-03 14:00:00,2026-06-10 14:00:00,4333.64,BROKEN,Human
PTP00000402,A000864,2025-11-13 12:00:00,2025-11-14 12:00:00,2152.64,KEPT,Human
PTP00000403,A003684,2026-06-06 08:00:00,2026-06-20 08:00:00,3017.85,KEPT,AI Voice
PTP00000404,A000491,2025-11-26 12:00:00,2025-12-10 12:00:00,8555.26,BROKEN,WhatsApp
PTP00000405,A001173,2026-04-23 20:00:00,2026-04-24 20:00:00,4170.08,BROKEN,Field
PTP00000406,A000731,2026-05-27 15:00:00,2026-06-10 15:00:00,4696.2,BROKEN,AI Voice
PTP00000407,A003406,2026-07-09 09:00:00,2026-07-10 09:00:00,3993.0,KEPT,Human
PTP00000408,A003726,2026-01-03 08:00:00,2026-01-04 08:00:00,2094.27,KEPT,Human
PTP00000409,A003485,2026-04-04 16:00:00,2026-04-18 16:00:00,13471.02,BROKEN,Field
PTP00000410,A003918,2026-01-19 20:00:00,2026-01-22 20:00:00,4396.42,KEPT,AI Voice
PTP00000411,A003192,2026-06-10 17:00:00,2026-06-13 17:00:00,12785.7,PENDING,AI Voice
PTP00000412,A000597,2025-12-25 19:00:00,2026-01-08 19:00:00,10336.15,KEPT,Human
PTP00000413,A000523,2026-05-23 17:00:00,2026-05-24 17:00:00,7105.87,KEPT,WhatsApp
PTP00000414,A002976,2026-01-27 16:00:00,2026-01-30 16:00:00,5397.07,PENDING,Field
PTP00000415,A003595,2026-02-07 14:00:00,2026-02-14 14:00:00,9824.71,PENDING,AI Voice
PTP00000416,A000878,2025-11-02 17:00:00,2025-11-09 17:00:00,9514.81,KEPT,WhatsApp
PTP00000417,A003639,2026-03-19 10:00:00,2026-03-20 10:00:00,2358.07,BROKEN,Field
PTP00000418,A000188,2025-12-09 14:00:00,2025-12-10 14:00:00,13702.15,KEPT,Human
PTP00000419,A001199,2025-11-15 18:00:00,2025-11-29 18:00:00,10557.92,PENDING,AI Voice
PTP00000420,A000385,2026-05-16 13:00:00,2026-05-19 13:00:00,14865.25,BROKEN,AI Voice
PTP00000421,A000387,2026-04-15 17:00:00,2026-04-18 17:00:00,12150.73,BROKEN,Field
PTP00000422,A001328,2026-04-13 13:00:00,2026-04-14 13:00:00,13841.11,KEPT,Human
PTP00000423,A000529,2025-12-02 10:00:00,2025-12-16 10:00:00,9300.34,BROKEN,WhatsApp
PTP00000424,A001138,2025-10-13 10:00:00,2025-10-20 10:00:00,4257.93,KEPT,AI Voice
PTP00000425,A001523,2026-01-20 18:00:00,2026-01-27 18:00:00,14219.31,PENDING,AI Voice
PTP00000426,A003968,2026-05-24 16:00:00,2026-05-31 16:00:00,10853.97,PENDING,Human
PTP00000427,A003421,2026-07-15 17:00:00,2026-07-22 17:00:00,7457.68,KEPT,Human
PTP00000428,A002842,2025-09-14 10:00:00,2025-09-28 10:00:00,3597.34,KEPT,Human
PTP00000429,A000399,2026-02-20 10:00:00,2026-03-06 10:00:00,9507.08,PENDING,Field
PTP00000430,A002847,2026-08-15 15:00:00,2026-08-29 15:00:00,2436.43,BROKEN,Field
PTP00000431,A001375,2026-04-16 17:00:00,2026-04-17 17:00:00,9573.42,KEPT,AI Voice
PTP00000432,A001638,2025-10-24 11:00:00,2025-10-27 11:00:00,4780.66,KEPT,WhatsApp
PTP00000433,A002766,2026-04-01 18:00:00,2026-04-15 18:00:00,8502.84,KEPT,WhatsApp
PTP00000434,A002910,2026-02-19 20:00:00,2026-02-22 20:00:00,3936.1,BROKEN,WhatsApp
PTP00000435,A001367,2026-01-19 09:00:00,2026-01-22 09:00:00,6963.02,KEPT,Human
PTP00000436,A002511,2026-05-26 18:00:00,2026-05-27 18:00:00,3186.81,BROKEN,WhatsApp
PTP00000437,A001378,2026-06-08 14:00:00,2026-06-15 14:00:00,9822.19,KEPT,WhatsApp
PTP00000438,A002836,2026-01-24 17:00:00,2026-02-07 17:00:00,13909.24,KEPT,Field
PTP00000439,A003603,2026-01-27 20:00:00,2026-02-03 20:00:00,13438.52,KEPT,Field
PTP00000440,A001581,2026-04-23 16:00:00,2026-05-07 16:00:00,7402.08,BROKEN,Human
PTP00000441,A000787,2026-02-22 13:00:00,2026-03-08 13:00:00,11207.06,BROKEN,WhatsApp
PTP00000442,A002060,2025-09-26 15:00:00,2025-10-03 15:00:00,4526.79,KEPT,Field
PTP00000443,A000439,2026-07-27 17:00:00,2026-07-28 17:00:00,6325.69,PENDING,Human
PTP00000444,A003924,2025-12-04 18:00:00,2025-12-11 18:00:00,4161.03,BROKEN,WhatsApp
PTP00000445,A001166,2026-03-24 14:00:00,2026-03-31 14:00:00,5665.26,PENDING,AI Voice
PTP00000446,A003010,2026-08-13 12:00:00,2026-08-27 12:00:00,2843.53,KEPT,Human
PTP00000447,A003716,2026-08-23 12:00:00,2026-08-24 12:00:00,4640.61,KEPT,WhatsApp
PTP00000448,A000130,2026-07-19 18:00:00,2026-07-26 18:00:00,3623.71,KEPT,Human
PTP00000449,A001701,2026-05-11 15:00:00,2026-05-25 15:00:00,4864.6,PENDING,Human
PTP00000450,A004049,2026-08-15 15:00:00,2026-08-16 15:00:00,7527.11,BROKEN,Human
PTP00000451,A003553,2026-08-12 20:00:00,2026-08-15 20:00:00,3438.67,KEPT,AI Voice
PTP00000452,A002581,2025-09-10 20:00:00,2025-09-11 20:00:00,6934.41,KEPT,WhatsApp
PTP00000453,A003618,2026-04-18 19:00:00,2026-04-25 19:00:00,12113.9,PENDING,Field
PTP00000454,A004083,2026-02-07 11:00:00,2026-02-14 11:00:00,7918.8,BROKEN,AI Voice
PTP00000455,A003045,2026-05-12 16:00:00,2026-05-19 16:00:00,14073.33,KEPT,Human
PTP00000456,A000498,2026-01-24 10:00:00,2026-01-31 10:00:00,5198.0,KEPT,Field
PTP00000457,A000849,2025-09-24 14:00:00,2025-10-08 14:00:00,5599.19,KEPT,Human
PTP00000458,A004004,2025-09-06 08:00:00,2025-09-20 08:00:00,9574.45,PENDING,Human
PTP00000459,A000174,2026-01-16 13:00:00,2026-01-17 13:00:00,13128.33,KEPT,Field
PTP00000460,A002982,2026-07-02 15:00:00,2026-07-03 15:00:00,6292.7,KEPT,Field
PTP00000461,A000197,2026-01-16 09:00:00,2026-01-23 09:00:00,6655.29,PENDING,AI Voice
PTP00000462,A000965,2026-08-10 15:00:00,2026-08-17 15:00:00,4462.04,KEPT,WhatsApp
PTP00000463,A000031,2026-07-06 17:00:00,2026-07-09 17:00:00,3313.75,BROKEN,Field
PTP00000464,A002106,2025-12-03 08:00:00,2025-12-04 08:00:00,8304.88,KEPT,WhatsApp
PTP00000465,A001853,2026-01-15 15:00:00,2026-01-29 15:00:00,7190.4,BROKEN,WhatsApp
PTP00000466,A002423,2026-05-09 16:00:00,2026-05-12 16:00:00,8068.58,BROKEN,WhatsApp
PTP00000467,A000418,2026-08-26 18:00:00,2026-09-09 18:00:00,5299.04,BROKEN,Field
PTP00000468,A000817,2026-03-07 17:00:00,2026-03-10 17:00:00,13706.41,PENDING,WhatsApp
PTP00000469,A002473,2026-06-25 15:00:00,2026-06-28 15:00:00,8719.77,BROKEN,Field
PTP00000470,A003222,2026-02-19 12:00:00,2026-02-22 12:00:00,5652.84,BROKEN,Field
PTP00000471,A002231,2025-11-04 11:00:00,2025-11-11 11:00:00,14593.38,BROKEN,AI Voice
PTP00000472,A004156,2026-03-18 12:00:00,2026-03-21 12:00:00,11358.12,KEPT,AI Voice
PTP00000473,A001209,2026-01-08 14:00:00,2026-01-22 14:00:00,10905.76,BROKEN,AI Voice
PTP00000474,A000482,2026-08-25 14:00:00,2026-08-28 14:00:00,13206.77,PENDING,Human
PTP00000475,A001956,2026-02-04 17:00:00,2026-02-18 17:00:00,10043.3,KEPT,AI Voice
PTP00000476,A001673,2026-04-04 19:00:00,2026-04-05 19:00:00,6875.93,BROKEN,AI Voice
PTP00000477,A003261,2025-09-25 16:00:00,2025-09-26 16:00:00,7571.32,KEPT,AI Voice
PTP00000478,A002615,2025-09-27 19:00:00,2025-10-11 19:00:00,11892.65,BROKEN,AI Voice
PTP00000479,A000916,2026-03-16 13:00:00,2026-03-19 13:00:00,7777.21,KEPT,Field
PTP00000480,A002753,2026-05-12 10:00:00,2026-05-15 10:00:00,6953.83,BROKEN,Field
PTP00000481,A001098,2025-09-06 12:00:00,2025-09-13 12:00:00,3776.62,PENDING,WhatsApp
PTP00000482,A002477,2026-05-12 11:00:00,2026-05-15 11:00:00,14643.8,KEPT,Human
PTP00000483,A001413,2026-03-09 20:00:00,2026-03-10 20:00:00,12490.93,KEPT,Field
PTP00000484,A001855,2026-02-25 10:00:00,2026-02-28 10:00:00,10062.85,KEPT,Field
PTP00000485,A002453,2026-01-12 09:00:00,2026-01-13 09:00:00,12464.32,PENDING,AI Voice
PTP00000486,A000943,2025-12-06 19:00:00,2025-12-20 19:00:00,9018.56,PENDING,Human
PTP00000487,A000687,2026-05-14 14:00:00,2026-05-17 14:00:00,14616.03,KEPT,Human
PTP00000488,A003698,2025-11-06 14:00:00,2025-11-13 14:00:00,6537.78,BROKEN,Human
PTP00000489,A000400,2026-08-09 17:00:00,2026-08-12 17:00:00,7416.42,KEPT,Field
PTP00000490,A000506,2025-09-07 15:00:00,2025-09-14 15:00:00,14656.38,PENDING,Field
PTP00000491,A002879,2025-09-22 20:00:00,2025-09-25 20:00:00,6893.24,KEPT,AI Voice
PTP00000492,A001233,2025-11-25 13:00:00,2025-11-28 13:00:00,3554.09,KEPT,WhatsApp
PTP00000493,A000583,2026-02-06 18:00:00,2026-02-09 18:00:00,7318.21,BROKEN,Human
PTP00000494,A003931,2025-09-20 14:00:00,2025-09-21 14:00:00,2890.5,BROKEN,Field
PTP00000495,A000967,2026-04-01 09:00:00,2026-04-08 09:00:00,6224.07,PENDING,AI Voice
PTP00000496,A002430,2026-02-01 09:00:00,2026-02-02 09:00:00,6461.78,PENDING,AI Voice
PTP00000497,A001100,2026-07-27 18:00:00,2026-07-30 18:00:00,5450.68,KEPT,WhatsApp
PTP00000498,A000411,2025-10-07 08:00:00,2025-10-08 08:00:00,6132.43,BROKEN,Field
PTP00000499,A001896,2026-07-11 11:00:00,2026-07-18 11:00:00,6935.01,BROKEN,AI Voice
PTP00000500,A000454,2025-12-03 08:00:00,2025-12-06 08:00:00,3251.98,BROKEN,AI Voice
PTP00000501,A002618,2026-04-20 13:00:00,2026-04-27 13:00:00,14713.97,KEPT,AI Voice
PTP00000502,A002709,2025-12-20 09:00:00,2025-12-27 09:00:00,5951.2,KEPT,Field
PTP00000503,A000693,2026-01-25 17:00:00,2026-01-28 17:00:00,3118.1,KEPT,AI Voice
PTP00000504,A001944,2025-09-17 11:00:00,2025-09-20 11:00:00,4307.47,BROKEN,AI Voice
PTP00000505,A000853,2025-09-06 14:00:00,2025-09-13 14:00:00,10328.19,KEPT,AI Voice
PTP00000506,A003381,2026-07-17 20:00:00,2026-07-20 20:00:00,5128.6,KEPT,AI Voice
PTP00000507,A000643,2026-02-18 11:00:00,2026-02-19 11:00:00,4320.24,PENDING,Human
PTP00000508,A001193,2026-05-08 14:00:00,2026-05-15 14:00:00,9161.59,KEPT,WhatsApp
PTP00000509,A003097,2025-09-23 17:00:00,2025-09-24 17:00:00,9072.56,KEPT,Human
PTP00000510,A001135,2025-09-07 11:00:00,2025-09-21 11:00:00,13655.82,BROKEN,WhatsApp
PTP00000511,A000221,2025-11-16 14:00:00,2025-11-19 14:00:00,2588.56,KEPT,WhatsApp
PTP00000512,A003353,2026-04-22 17:00:00,2026-04-23 17:00:00,8020.37,KEPT,AI Voice
PTP00000513,A003603,2026-03-11 19:00:00,2026-03-25 19:00:00,6224.36,PENDING,AI Voice
PTP00000514,A001376,2026-05-18 18:00:00,2026-05-21 18:00:00,5526.87,BROKEN,AI Voice
PTP00000515,A002317,2025-11-01 17:00:00,2025-11-02 17:00:00,5624.68,KEPT,Human
PTP00000516,A001167,2025-09-19 10:00:00,2025-09-26 10:00:00,4591.44,KEPT,WhatsApp
PTP00000517,A001614,2026-08-24 15:00:00,2026-08-25 15:00:00,2367.43,BROKEN,Field
PTP00000518,A000677,2026-07-16 09:00:00,2026-07-19 09:00:00,4505.49,PENDING,Field
PTP00000519,A001477,2026-05-20 16:00:00,2026-05-27 16:00:00,3362.57,KEPT,WhatsApp
PTP00000520,A002768,2026-03-02 20:00:00,2026-03-03 20:00:00,8561.44,BROKEN,Field
PTP00000521,A004091,2025-12-19 08:00:00,2025-12-26 08:00:00,14954.7,KEPT,Human
PTP00000522,A001832,2026-04-20 11:00:00,2026-04-23 11:00:00,7893.66,PENDING,Field
PTP00000523,A000699,2026-01-22 12:00:00,2026-01-29 12:00:00,10668.17,BROKEN,Field
PTP00000524,A001005,2026-01-16 19:00:00,2026-01-17 19:00:00,2095.0,KEPT,AI Voice
PTP00000525,A001097,2026-06-05 16:00:00,2026-06-19 16:00:00,4823.86,PENDING,AI Voice
PTP00000526,A004032,2025-10-24 18:00:00,2025-11-07 18:00:00,5398.78,KEPT,Field
PTP00000527,A002165,2025-10-12 13:00:00,2025-10-26 13:00:00,11930.11,PENDING,Field
PTP00000528,A003119,2025-11-12 12:00:00,2025-11-19 12:00:00,13882.6,BROKEN,AI Voice
PTP00000529,A001081,2025-12-02 11:00:00,2025-12-16 11:00:00,5372.83,BROKEN,WhatsApp
PTP00000530,A001585,2026-08-03 11:00:00,2026-08-04 11:00:00,13289.41,KEPT,Field
PTP00000531,A001107,2026-07-01 15:00:00,2026-07-08 15:00:00,8718.09,KEPT,Human
PTP00000532,A000428,2026-08-23 12:00:00,2026-08-30 12:00:00,8324.46,BROKEN,AI Voice
PTP00000533,A003851,2025-10-09 11:00:00,2025-10-12 11:00:00,8493.85,KEPT,Human
