account_id,borrower_id,client,dpd,outstanding_amount,account_open_date,status
A000409,B00335,Client_A,90,38121.0,2025-05-07,WRITTEN_OFF
A000410,B00082,Client_A,90,13306.0,2024-11-06,ACTIVE
A000411,B01837,Client_B,45,18889.0,2025-01-02,WRITTEN_OFF
A000412,B02972,Client_A,60,14260.0,2025-08-11,ACTIVE
A000413,B02929,Client_C,75,45615.0,2024-05-05,ACTIVE
A000414,B01928,Client_C,180,5286.0,2024-07-24,ACTIVE
A000415,B00311,Client_A,150,78124.0,2024-11-28,ACTIVE
A000416,B01522,Client_B,150,23783.0,2024-08-18,CLOSED
A000417,B01273,Client_D,30,25363.0,2026-01-01,ACTIVE
A000418,B00823,Client_A,60,30655.0,2025-07-19,ACTIVE
A000419,B02069,Client_D,45,17796.0,2024-03-20,ACTIVE
A000420,B02860,Client_A,60,41215.0,2024-05-14,CLOSED
A000421,B01163,Client_A,30,7529.0,2025-07-06,CLOSED
A000422,B01713,Client_C,90,15725.0,2026-04-24,ACTIVE
A000423,B00491,Client_B,75,10440.0,2024-10-30,ACTIVE
A000424,B02433,Client_A,45,57784.0,2025-04-28,ACTIVE
A000425,B00156,Client_D,15,12338.0,2024-03-25,ACTIVE
A000426,B02655,Client_B,60,41681.0,2024-09-17,ACTIVE
A000427,B02315,Client_A,30,34890.0,2025-03-18,ACTIVE
A000428,B01389,Client_C,60,15462.0,2024-02-05,ACTIVE
A000429,B01999,Client_A,90,11734.0,2026-03-03,ACTIVE
A000430,B02629,Client_D,60,94294.0,2025-10-08,ACTIVE
A000431,B00631,Client_B,15,59597.0,2025-01-07,CLOSED
A000432,B02655,Client_C,60,25753.0,2025-07-31,ACTIVE
A000433,B00961,Client_A,45,40157.0,2025-07-05,ACTIVE
A000434,B02288,Client_A,150,47067.0,2024-05-23,ACTIVE
A000435,B02767,Client_D,45,8181.0,2024-01-30,ACTIVE
A000436,B01067,Client_A,15,27500.0,2025-11-25,ACTIVE
A000437,B02844,Client_D,150,29801.0,2025-12-16,ACTIVE
A000438,B02395,Client_A,90,22503.0,2024-03-26,ACTIVE
A000439,B01464,Client_D,45,17123.0,2024-04-03,ACTIVE
A000440,B00794,Client_D,150,41839.0,2025-01-09,ACTIVE
A000441,B01550,Client_C,30,37291.0,2025-11-11,ACTIVE
A000442,B01355,Client_A,30,48618.0,2024-09-18,ACTIVE
A000443,B02950,Client_A,120,17488.0,2024-07-21,ACTIVE
A000444,B01859,Client_C,15,13149.0,2025-03-10,ACTIVE
A000445,B01470,Client_D,90,19147.0,2025-10-27,ACTIVE
A000446,B02951,Client_A,90,18706.0,2025-12-12,ACTIVE
A000447,B01111,Client_D,75,9705.0,2025-06-20,ACTIVE
A000448,B01405,Client_C,60,30762.0,2025-03-12,ACTIVE
A000449,B01608,Client_C,30,8827.0,2024-04-20,ACTIVE
A000450,B01612,Client_B,75,39742.0,2024-11-30,ACTIVE
A000451,B01657,Client_B,180,48939.0,2025-01-19,ACTIVE
A000452,B00125,Client_B,60,17799.0,2025-07-23,ACTIVE
A000453,B01190,Client_C,30,36098.0,2025-10-03,ACTIVE
A000454,B01961,Client_D,75,61459.0,2025-10-08,ACTIVE
A000455,B00868,Client_C,120,26093.0,2024-03-24,ACTIVE
A000456,B01126,Client_D,30,13783.0,2026-04-13,ACTIVE
A000457,B02031,Client_C,45,8929.0,2026-03-21,ACTIVE
A000458,B02283,Client_C,45,16972.0,2025-10-04,WRITTEN_OFF
A000459,B02667,Client_A,45,31550.0,2025-08-06,ACTIVE
A000460,B01763,Client_B,60,26294.0,2024-05-17,ACTIVE
A000461,B01975,Client_D,120,27404.0,2024-10-31,ACTIVE
A000462,B00995,Client_A,60,45666.0,2024-08-26,ACTIVE
A000463,B01327,Client_C,150,18861.0,2024-01-16,ACTIVE
A000464,B01092,Client_A,90,21584.0,2025-03-06,ACTIVE
A000465,B02666,Client_A,150,16777.0,2025-07-25,ACTIVE
A000466,B01263,Client_A,90,19459.0,2025-11-02,ACTIVE
A000467,B02964,Client_C,75,10626.0,2024-01-04,ACTIVE
A000468,B01237,Client_B,150,20427.0,2025-03-18,WRITTEN_OFF
A000469,B01167,Client_C,120,11733.0,2024-11-05,ACTIVE
A000470,B00105,Client_D,30,81036.0,2025-01-29,ACTIVE
A000471,B02647,Client_B,75,63612.0,2025-02-26,CLOSED
A000472,B01596,Client_D,90,18900.0,2025-03-13,ACTIVE
A000473,B00565,Client_C,75,103149.0,2024-06-19,ACTIVE
A000474,B00123,Client_C,30,49820.0,2025-07-25,ACTIVE
A000475,B02308,Client_A,30,39779.0,2026-05-27,ACTIVE
A000476,B00159,Client_D,60,54658.0,2025-03-04,ACTIVE
A000477,B02999,Client_B,150,33018.0,2024-03-01,ACTIVE
A000478,B00075,Client_A,45,19319.0,2025-06-07,ACTIVE
A000479,B00899,Client_B,75,10304.0,2024-05-02,ACTIVE
A000480,B00945,Client_C,90,21849.0,2025-08-04,CLOSED
A000481,B00694,Client_C,30,34439.0,2025-07-31,ACTIVE
A000482,B00015,Client_B,75,17182.0,2024-05-21,ACTIVE
A000483,B00279,Client_B,75,11721.0,2024-12-29,ACTIVE
A000484,B01509,Client_C,15,20801.0,2024-04-26,ACTIVE
A000485,B02964,Client_A,60,127386.0,2024-08-12,ACTIVE
A000486,B01288,Client_B,45,37984.0,2024-03-28,ACTIVE
A000487,B01409,Client_A,45,16205.0,2025-02-20,ACTIVE
A000488,B00454,Client_A,45,25966.0,2025-07-25,ACTIVE
A000489,B01311,Client_D,60,38027.0,2024-07-21,ACTIVE
A000490,B02403,Client_C,30,4978.0,2025-10-31,ACTIVE
A000491,B00627,Client_C,15,10490.0,2025-04-18,ACTIVE
A000492,B01146,Client_C,60,21636.0,2024-06-09,ACTIVE
A000493,B01737,Client_D,75,8120.0,2024-03-29,WRITTEN_OFF
A000494,B02971,Client_D,75,14805.0,2025-10-09,ACTIVE
A000495,B01400,Client_A,90,16322.0,2024-09-12,ACTIVE
A000496,B01227,Client_A,90,35446.0,2026-01-09,ACTIVE
A000497,B00829,Client_B,30,15887.0,2024-05-05,ACTIVE
A000498,B01523,Client_D,120,20573.0,2026-01-04,ACTIVE
A000499,B02494,Client_A,60,21643.0,2024-10-17,ACTIVE
A000500,B02242,Client_A,150,17316.0,2026-03-04,ACTIVE
A000501,B01859,Client_C,120,21967.0,2024-03-08,ACTIVE
A000502,B02014,Client_D,90,37304.0,2024-09-26,CLOSED
A000503,B02911,Client_A,90,24075.0,2024-10-10,ACTIVE
A000504,B00998,Client_B,90,35959.0,2024-08-06,ACTIVE
A000505,B01181,Client_A,45,17439.0,2024-03-24,ACTIVE
A000506,B00171,Client_A,120,25894.0,2024-01-26,CLOSED
A000507,B02125,Client_B,45,8958.0,2024-03-24,ACTIVE
A000508,B00466,Client_A,60,5382.0,2026-01-19,ACTIVE
A000509,B01033,Client_B,90,18024.0,2025-04-02,ACTIVE
A000510,B00124,Client_B,75,9897.0,2026-01-25,ACTIVE
A000511,B00945,Client_A,15,59367.0,2026-04-07,ACTIVE
A000512,B01767,Client_A,60,30899.0,2026-05-19,ACTIVE
A000513,B01989,Client_A,30,6705.0,2024-01-17,ACTIVE
A000514,B01697,Client_C,60,43269.0,2024-12-15,ACTIVE
A000515,B00788,Client_B,75,93476.0,2024-12-10,ACTIVE
A000516,B01282,Client_D,15,37285.0,2025-02-04,ACTIVE
A000517,B02728,Client_C,60,29469.0,2024-04-21,ACTIVE
A000518,B02619,Client_B,60,60660.0,2025-03-31,ACTIVE
A000519,B00706,Client_B,90,16203.0,2024-06-23,ACTIVE
A000520,B01884,Client_B,30,56245.0,2025-04-26,ACTIVE
A000521,B00488,Client_B,45,9462.0,2024-04-24,ACTIVE
A000522,B01174,Client_D,30,22266.0,2024-05-30,CLOSED
A000523,B02026,Client_C,75,7317.0,2024-02-02,ACTIVE
A000524,B00640,Client_B,45,41096.0,2025-11-30,ACTIVE
A000525,B01144,Client_D,60,33559.0,2024-09-09,ACTIVE
A000526,B01240,Client_C,60,28585.0,2024-02-15,ACTIVE
A000527,B00053,Client_C,180,20195.0,2024-03-10,ACTIVE
A000528,B02781,Client_B,45,23078.0,2024-08-21,ACTIVE
A000529,B01516,Client_B,75,10391.0,2024-02-29,ACTIVE
A000530,B00562,Client_B,75,3907.0,2026-01-26,ACTIVE
A000531,B02079,Client_A,150,9412.0,2026-04-24,ACTIVE
A000532,B02152,Client_B,75,24297.0,2024-12-19,CLOSED
A000533,B00019,Client_B,75,45017.0,2025-05-27,ACTIVE
A000534,B00429,Client_A,75,10274.0,2026-03-27,ACTIVE
A000535,B02588,Client_C,15,17502.0,2026-05-28,ACTIVE
A000536,B02181,Client_A,60,25386.0,2025-12-09,ACTIVE
A000537,B01282,Client_B,15,36552.0,2024-10-21,CLOSED
A000538,B00621,Client_D,60,18267.0,2024-02-20,ACTIVE
A000539,B01233,Client_B,150,35502.0,2024-12-18,ACTIVE
A000540,B00107,Client_C,90,17994.0,2024-10-01,ACTIVE
A000541,B01860,Client_A,60,21899.0,2026-02-11,ACTIVE
A000542,B02907,Client_B,30,22681.0,2025-03-09,ACTIVE
A000543,B01495,Client_C,150,33490.0,2025-02-22,ACTIVE
A000544,B02536,Client_A,75,48247.0,2025-09-01,CLOSED
A000545,B01432,Client_C,45,139461.0,2024-05-04,ACTIVE
A000546,B00142,Client_C,180,18718.0,2024-09-11,ACTIVE
A000547,B01626,Client_A,45,29165.0,2024-11-16,ACTIVE
A000548,B01061,Client_A,45,25971.0,2025-10-11,ACTIVE
A000549,B01614,Client_C,45,36104.0,2024-07-16,ACTIVE
A000550,B00407,Client_C,90,14901.0,2025-09-04,ACTIVE
A000551,B01128,Client_B,30,25167.0,2025-11-11,ACTIVE
A000552,B02294,Client_A,90,19038.0,2024-04-13,ACTIVE
A000553,B01964,Client_B,45,31315.0,2024-08-04,CLOSED
A000554,B02128,Client_D,30,28829.0,2026-05-10,ACTIVE
A000555,B01221,Client_B,30,27980.0,2025-05-30,CLOSED
A000556,B02542,Client_D,180,100250.0,2024-03-10,ACTIVE
A000557,B00765,Client_B,30,18995.0,2025-08-17,CLOSED
A000558,B02497,Client_C,75,31889.0,2024-02-10,ACTIVE
A000559,B02943,Client_A,30,24070.0,2024-01-15,ACTIVE
A000560,B01216,Client_C,60,12097.0,2025-11-06,ACTIVE
A000561,B01573,Client_A,45,12827.0,2025-04-30,ACTIVE
A000562,B02605,Client_B,120,57317.0,2024-02-08,ACTIVE
A000563,B01091,Client_D,90,30247.0,2025-12-03,ACTIVE
A000564,B00836,Client_A,30,63538.0,2024-04-05,ACTIVE
A000565,B00944,Client_B,15,13767.0,2024-04-25,ACTIVE
A000566,B01331,Client_B,60,22675.0,2025-03-10,ACTIVE
A000567,B02715,Client_A,60,35273.0,2024-09-23,ACTIVE
A000568,B01706,Client_D,75,39882.0,2025-06-30,WRITTEN_OFF
A000569,B01386,Client_C,75,46384.0,2025-05-31,ACTIVE
A000570,B00732,Client_A,15,7151.0,2026-03-24,WRITTEN_OFF
A000571,B01983,Client_B,60,20945.0,2025-03-16,WRITTEN_OFF
A000572,B00864,Client_D,30,17568.0,2025-02-06,ACTIVE
A000573,B00843,Client_A,45,7072.0,2024-05-16,ACTIVE
A000574,B00272,Client_A,75,27170.0,2024-06-27,ACTIVE
A000575,B02810,Client_B,180,18578.0,2026-01-20,ACTIVE
A000576,B02863,Client_A,45,28631.0,2026-05-28,ACTIVE
A000577,B01642,Client_A,60,9165.0,2026-03-21,ACTIVE
A000578,B02247,Client_D,15,18785.0,2024-06-26,ACTIVE
A000579,B02053,Client_C,60,53344.0,2025-09-11,ACTIVE
A000580,B01083,Client_D,45,61698.0,2024-05-12,ACTIVE
A000581,B01918,Client_B,45,17549.0,2026-03-29,ACTIVE
A000582,B00452,Client_A,90,6764.0,2024-01-14,ACTIVE
A000583,B00519,Client_B,30,24560.0,2024-11-20,ACTIVE
A000584,B00781,Client_A,30,9183.0,2025-09-23,ACTIVE
A000585,B01554,Client_A,60,40179.0,2024-11-19,ACTIVE
A000586,B00269,Client_D,15,16867.0,2024-05-13,ACTIVE
A000587,B01704,Client_B,90,14248.0,2026-05-27,ACTIVE
A000588,B01215,Client_B,60,22827.0,2026-05-17,ACTIVE
A000589,B00366,Client_B,180,125901.0,2024-07-09,CLOSED
A000590,B00815,Client_B,120,14857.0,2024-07-06,ACTIVE
A000591,B01757,Client_B,60,57466.0,2025-02-15,ACTIVE
A000592,B02049,Client_C,75,17806.0,2025-01-20,ACTIVE
A000593,B00775,Client_A,120,7187.0,2025-05-18,ACTIVE
A000594,B00194,Client_B,75,9777.0,2026-03-13,ACTIVE
A000595,B01091,Client_C,75,25065.0,2024-11-22,CLOSED
A000596,B01626,Client_A,120,26386.0,2025-01-06,CLOSED
A000597,B01144,Client_A,15,28855.0,2024-05-21,CLOSED
A000598,B00543,Client_D,90,11106.0,2024-02-14,ACTIVE
A000599,B00938,Client_C,30,10848.0,2024-07-26,ACTIVE
A000600,B02551,Client_C,60,30519.0,2024-05-06,CLOSED
A000601,B02788,Client_A,30,10331.0,2025-05-24,ACTIVE
A000602,B02191,Client_A,75,17192.0,2025-07-09,CLOSED
A000603,B02596,Client_B,30,12476.0,2025-08-21,ACTIVE
A000604,B01696,Client_A,75,36667.0,2025-08-12,ACTIVE
A000605,B00054,Client_B,30,16057.0,2024-08-11,ACTIVE
A000606,B02270,Client_C,45,13752.0,2026-04-08,CLOSED
A000607,B01849,Client_B,45,18606.0,2026-01-05,ACTIVE
A000608,B00743,Client_B,45,31681.0,2025-11-06,WRITTEN_OFF
A000609,B02451,Client_A,75,11333.0,2024-11-05,ACTIVE
A000610,B00123,Client_A,75,8896.0,2025-07-01,ACTIVE
A000611,B01238,Client_A,120,11149.0,2024-01-11,ACTIVE
A000612,B00393,Client_B,60,18602.0,2024-09-27,ACTIVE
A000613,B00045,Client_A,30,29874.0,2024-06-08,ACTIVE
A000614,B01859,Client_D,180,10466.0,2025-05-10,ACTIVE
A000615,B01586,Client_A,45,17300.0,2025-11-05,ACTIVE
A000616,B02774,Client_A,45,12188.0,2024-03-22,ACTIVE
A000617,B02519,Client_C,30,27635.0,2024-05-10,ACTIVE
A000618,B01116,Client_B,75,17651.0,2024-03-07,ACTIVE
A000619,B00471,Client_B,120,42696.0,2024-12-09,ACTIVE
A000620,B02476,Client_A,45,38225.0,2024-07-29,CLOSED
A000621,B02421,Client_D,60,18711.0,2025-11-23,ACTIVE
A000622,B02740,Client_A,180,54254.0,2024-09-10,ACTIVE
A000623,B00165,Client_A,45,21633.0,2024-02-14,ACTIVE
A000624,B01103,Client_C,150,27327.0,2025-06-11,ACTIVE
A000625,B02258,Client_D,75,22656.0,2025-05-11,ACTIVE
A000626,B02049,Client_A,75,17642.0,2025-07-23,ACTIVE
A000627,B01916,Client_B,45,30037.0,2024-01-22,ACTIVE
A000628,B00173,Client_D,150,17740.0,2024-06-19,ACTIVE
A000629,B02642,Client_A,90,17375.0,2026-05-10,ACTIVE
A000630,B00549,Client_B,75,19544.0,2025-09-30,ACTIVE
A000631,B02801,Client_A,90,24473.0,2025-05-18,ACTIVE
A000632,B02813,Client_C,30,4768.0,2025-12-10,ACTIVE
A000633,B02261,Client_B,30,9387.0,2024-09-12,ACTIVE
A000634,B01471,Client_B,75,14848.0,2025-06-16,ACTIVE
A000635,B02125,Client_B,120,33603.0,2026-04-30,ACTIVE
A000636,B02682,Client_A,60,8430.0,2025-05-23,ACTIVE
A000637,B01225,Client_B,90,11829.0,2025-06-20,ACTIVE
A000638,B01809,Client_D,180,48854.0,2025-02-21,ACTIVE
A000639,B00780,Client_C,75,54575.0,2025-09-22,ACTIVE
A000640,B00732,Client_A,75,15275.0,2026-04-05,CLOSED
A000641,B00454,Client_A,180,16611.0,2024-12-16,CLOSED
A000642,B01198,Client_D,30,34329.0,2026-04-21,ACTIVE
A000643,B01119,Client_C,150,32169.0,2024-08-28,ACTIVE
A000644,B00734,Client_D,75,32146.0,2024-01-11,ACTIVE
A000645,B02317,Client_C,45,33256.0,2024-04-13,CLOSED
A000646,B02754,Client_D,90,11845.0,2025-04-18,ACTIVE
A000647,B00230,Client_A,75,15463.0,2025-06-14,ACTIVE
A000648,B00311,Client_B,120,11222.0,2024-09-10,ACTIVE
A000649,B00144,Client_A,45,39518.0,2025-03-18,ACTIVE
A000650,B01078,Client_C,75,18682.0,2024-11-26,ACTIVE
A000651,B02234,Client_C,90,9097.0,2024-09-16,CLOSED
A000652,B01924,Client_A,45,28584.0,2025-07-31,ACTIVE
A000653,B00618,Client_A,45,36383.0,2024-02-25,CLOSED
A000654,B01424,Client_A,90,29689.0,2024-07-06,CLOSED
A000655,B00526,Client_A,30,14178.0,2024-04-20,ACTIVE
A000656,B02387,Client_B,90,35111.0,2024-04-10,ACTIVE
A000657,B01265,Client_A,45,39601.0,2025-12-30,CLOSED
A000658,B01573,Client_D,75,17879.0,2024-09-09,CLOSED
A000659,B00025,Client_C,30,22841.0,2025-04-12,CLOSED
A000660,B00712,Client_A,45,13621.0,2026-03-08,ACTIVE
A000661,B01417,Client_B,90,44173.0,2024-05-31,ACTIVE
A000662,B00294,Client_B,60,58814.0,2025-11-18,ACTIVE
A000663,B00454,Client_A,120,11621.0,2026-01-30,ACTIVE
A000664,B01403,Client_B,60,23558.0,2024-07-05,ACTIVE
A000665,B01232,Client_B,60,33531.0,2026-05-07,ACTIVE
A000666,B01317,Client_A,30,14926.0,2024-09-16,ACTIVE
A000667,B00245,Client_B,120,14542.0,2024-07-30,ACTIVE
A000668,B00860,Client_B,90,20713.0,2024-01-22,CLOSED
A000669,B02481,Client_D,75,27749.0,2024-03-12,ACTIVE
A000670,B02216,Client_D,150,74744.0,2024-03-21,ACTIVE
A000671,B01620,Client_D,90,38572.0,2024-08-20,ACTIVE
A000672,B02367,Client_B,75,31045.0,2025-09-09,ACTIVE
A000673,B02147,Client_B,150,14916.0,2025-08-16,ACTIVE
A000674,B01433,Client_B,60,73829.0,2024-05-06,ACTIVE
A000675,B01044,Client_A,150,13670.0,2025-09-01,ACTIVE
A000676,B02308,Client_A,30,11546.0,2026-05-07,ACTIVE
A000677,B00626,Client_D,15,24016.0,2026-03-02,ACTIVE
A000678,B01366,Client_A,75,63339.0,2025-08-15,ACTIVE
A000679,B00778,Client_A,30,12517.0,2024-09-18,ACTIVE
A000680,B01040,Client_A,180,22086.0,2026-05-23,ACTIVE
A000681,B00094,Client_C,150,25838.0,2024-08-07,ACTIVE
A000682,B02076,Client_B,60,18095.0,2025-03-22,ACTIVE
A000683,B01327,Client_D,15,12039.0,2025-04-06,ACTIVE
A000684,B00147,Client_D,180,24324.0,2024-12-24,ACTIVE
A000685,B01854,Client_B,60,37172.0,2026-01-13,ACTIVE
A000686,B02911,Client_B,60,5946.0,2024-03-04,ACTIVE
A000687,B00392,Client_A,45,38645.0,2026-04-22,CLOSED
A000688,B02611,Client_C,45,23407.0,2024-02-22,ACTIVE
A000689,B00039,Client_C,45,15664.0,2025-09-06,WRITTEN_OFF
A000690,B02804,Client_A,45,20929.0,2025-12-07,ACTIVE
A000691,B02647,Client_C,90,22628.0,2026-02-26,ACTIVE
A000692,B02140,Client_A,60,43492.0,2025-11-30,CLOSED
A000693,B00935,Client_A,90,21758.0,2024-11-04,ACTIVE
A000694,B02112,Client_A,90,15547.0,2024-09-29,ACTIVE
A000695,B00071,Client_B,120,24116.0,2024-07-28,ACTIVE
A000696,B02340,Client_A,30,10890.0,2024-08-12,ACTIVE
A000697,B02498,Client_A,150,13399.0,2025-06-07,ACTIVE
A000698,B00764,Client_B,120,40836.0,2025-02-13,ACTIVE
A000699,B01801,Client_B,45,27054.0,2025-01-25,ACTIVE
A000700,B02921,Client_C,30,89654.0,2025-01-13,ACTIVE
A000701,B01729,Client_A,150,18581.0,2025-09-09,ACTIVE
A000702,B02518,Client_A,75,16388.0,2026-03-31,ACTIVE
A000703,B02144,Client_B,60,32518.0,2025-06-09,CLOSED
A000704,B01965,Client_A,150,29040.0,2024-03-13,ACTIVE
A000705,B01558,Client_B,60,19175.0,2025-11-12,ACTIVE
A000706,B01325,Client_B,120,28582.0,2026-04-22,WRITTEN_OFF
A000707,B02264,Client_C,150,57259.0,2024-01-07,CLOSED
A000708,B00281,Client_C,90,23654.0,2026-02-13,ACTIVE
A000709,B01442,Client_A,30,12681.0,2025-08-14,ACTIVE
A000710,B02200,Client_A,150,18336.0,2024-02-13,ACTIVE
A000711,B00079,Client_D,45,67403.0,2025-06-25,ACTIVE
A000712,B02051,Client_C,45,41545.0,2024-07-26,ACTIVE
A000713,B02837,Client_D,75,35435.0,2025-10-31,ACTIVE
A000714,B00629,Client_B,60,20182.0,2025-09-11,CLOSED
A000715,B02092,Client_A,90,12224.0,2024-06-24,ACTIVE
A000716,B01387,Client_A,180,6419.0,2025-02-10,ACTIVE
A000717,B00569,Client_D,180,6412.0,2024-08-18,CLOSED
A000718,B00571,Client_D,60,48011.0,2024-07-30,ACTIVE
A000719,B01224,Client_C,75,13521.0,2024-09-21,ACTIVE
A000720,B00245,Client_C,120,22376.0,2024-07-09,ACTIVE
A000721,B00348,Client_A,75,75692.0,2024-01-02,ACTIVE
A000722,B02115,Client_B,120,22847.0,2024-12-22,ACTIVE
A000723,B02681,Client_A,60,24718.0,2024-11-16,ACTIVE
A000724,B02578,Client_B,90,36488.0,2024-01-29,ACTIVE
A000725,B00959,Client_A,15,17331.0,2026-04-07,ACTIVE
A000726,B00430,Client_C,180,36402.0,2025-09-30,ACTIVE
A000727,B01130,Client_A,45,10309.0,2024-02-11,ACTIVE
A000728,B01879,Client_C,60,59076.0,2025-01-11,ACTIVE
A000729,B02986,Client_B,90,10896.0,2024-03-30,ACTIVE
A000730,B01096,Client_D,45,18803.0,2024-02-10,ACTIVE
A000731,B02956,Client_A,15,36022.0,2025-08-30,ACTIVE
A000732,B01781,Client_B,30,9573.0,2024-04-02,ACTIVE
A000733,B02274,Client_A,120,41250.0,2026-03-18,ACTIVE
A000734,B01545,Client_A,75,60275.0,2026-04-20,ACTIVE
A000735,B00098,Client_A,180,23490.0,2025-11-17,ACTIVE
A000736,B01204,Client_B,150,26149.0,2024-06-03,ACTIVE
A000737,B02569,Client_C,75,16848.0,2024-02-27,ACTIVE
A000738,B02492,Client_A,60,32669.0,2024-08-12,ACTIVE
A000739,B00851,Client_B,75,40246.0,2024-03-24,ACTIVE
A000740,B01930,Client_A,150,37059.0,2025-05-10,ACTIVE
A000741,B00494,Client_A,60,23091.0,2025-12-07,ACTIVE
A000742,B02252,Client_C,60,48866.0,2024-05-21,ACTIVE
A000743,B01356,Client_C,90,32702.0,2025-09-15,ACTIVE
A000744,B01850,Client_C,75,28948.0,2024-11-17,ACTIVE
A000745,B02020,Client_B,75,52591.0,2025-03-24,ACTIVE
A000746,B01880,Client_A,75,28070.0,2026-05-02,ACTIVE
A000747,B01860,Client_B,75,15469.0,2025-04-09,CLOSED
A000748,B00429,Client_C,15,69045.0,2025-10-04,CLOSED
A000749,B01004,Client_C,75,14887.0,2024-01-07,ACTIVE
A000750,B01492,Client_B,120,32416.0,2024-12-15,ACTIVE
A000751,B00129,Client_C,120,28404.0,2025-10-11,ACTIVE
A000752,B02666,Client_C,75,33756.0,2025-09-25,ACTIVE
A000753,B00377,Client_B,45,29099.0,2024-01-17,WRITTEN_OFF
A000754,B01789,Client_B,150,11163.0,2025-12-09,ACTIVE
A000755,B01491,Client_B,45,12079.0,2024-02-23,ACTIVE
A000756,B02127,Client_B,45,35545.0,2024-10-29,ACTIVE
A000757,B02373,Client_B,45,19111.0,2025-03-27,ACTIVE
A000758,B02325,Client_C,180,15901.0,2025-12-13,CLOSED
A000759,B02136,Client_C,120,27533.0,2025-02-15,ACTIVE
A000760,B02889,Client_A,90,33650.0,2024-02-09,ACTIVE
A000761,B02848,Client_A,30,18210.0,2024-09-05,CLOSED
A000762,B01845,Client_C,45,38871.0,2025-03-12,ACTIVE
A000763,B01666,Client_C,60,80990.0,2025-12-05,ACTIVE
A000764,B00101,Client_C,120,17439.0,2024-05-28,ACTIVE
A000765,B02636,Client_D,15,25664.0,2025-07-10,ACTIVE
A000766,B02463,Client_A,75,71894.0,2025-07-04,ACTIVE
A000767,B02375,Client_A,45,41237.0,2025-05-10,ACTIVE
A000768,B02676,Client_A,60,10928.0,2024-10-03,CLOSED
A000769,B00130,Client_B,150,22976.0,2025-12-26,CLOSED
A000770,B02280,Client_C,30,10939.0,2024-04-07,ACTIVE
A000771,B02118,Client_D,90,54350.0,2026-02-10,ACTIVE
A000772,B01365,Client_A,45,23198.0,2025-08-07,ACTIVE
A000773,B02512,Client_B,30,33252.0,2024-05-29,ACTIVE
A000774,B01345,Client_B,75,28310.0,2024-10-29,ACTIVE
A000775,B01418,Client_A,120,41389.0,2025-10-29,ACTIVE
A000776,B01169,Client_B,60,14110.0,2026-05-20,WRITTEN_OFF
A000777,B00209,Client_A,30,20553.0,2024-04-08,ACTIVE
A000778,B02046,Client_A,120,22618.0,2024-09-20,ACTIVE
A000779,B02743,Client_A,45,64477.0,2024-02-05,ACTIVE
A000780,B01949,Client_B,90,18600.0,2024-05-21,ACTIVE
A000781,B02677,Client_B,120,13595.0,2024-11-04,WRITTEN_OFF
A000782,B02535,Client_A,120,6285.0,2024-02-13,ACTIVE
A000783,B01880,Client_C,45,27891.0,2025-10-17,ACTIVE
A000784,B01788,Client_B,45,21209.0,2025-08-30,ACTIVE
A000785,B01552,Client_A,75,10207.0,2024-08-24,ACTIVE
A000786,B02961,Client_B,180,6902.0,2025-01-17,ACTIVE
A000787,B00463,Client_A,45,15390.0,2025-12-19,ACTIVE
A000788,B01677,Client_A,30,15200.0,2024-08-09,ACTIVE
A000789,B01216,Client_A,15,30524.0,2025-10-21,WRITTEN_OFF
A000790,B00730,Client_A,150,12316.0,2024-12-18,ACTIVE
A000791,B02988,Client_B,120,11618.0,2025-10-14,ACTIVE
A000792,B00545,Client_D,150,34235.0,2024-07-21,CLOSED
A000793,B01114,Client_B,75,22866.0,2025-10-26,ACTIVE
A000794,B02786,Client_A,75,28015.0,2024-05-09,ACTIVE
A000795,B00081,Client_C,150,10792.0,2026-02-16,ACTIVE
A000796,B02003,Client_C,30,15983.0,2025-12-24,ACTIVE
A000797,B02284,Client_B,15,36980.0,2024-04-28,ACTIVE
A000798,B00125,Client_C,60,57685.0,2025-07-21,ACTIVE
A000799,B02540,Client_A,60,43968.0,2025-03-16,ACTIVE
A000800,B02170,Client_D,60,72105.0,2024-09-19,ACTIVE
A000801,B01616,Client_D,30,14126.0,2026-05-29,ACTIVE
A000802,B00830,Client_A,90,8754.0,2025-06-28,CLOSED
A000803,B00639,Client_A,75,75240.0,2025-08-18,ACTIVE
A000804,B02774,Client_B,45,52043.0,2024-09-15,ACTIVE
A000805,B02966,Client_D,75,63752.0,2024-12-10,ACTIVE
A000806,B00145,Client_A,30,23491.0,2025-12-31,ACTIVE
A000807,B01060,Client_D,90,16471.0,2024-12-10,ACTIVE
A000808,B01365,Client_C,60,37407.0,2024-01-10,ACTIVE
A000809,B02852,Client_B,30,48801.0,2025-01-07,ACTIVE
A000810,B02891,Client_A,60,18559.0,2026-03-13,ACTIVE
A000811,B01674,Client_D,150,30261.0,2025-03-21,ACTIVE
A000812,B01963,Client_C,90,20879.0,2024-10-12,ACTIVE
A000813,B00615,Client_A,15,21450.0,2024-04-16,ACTIVE
A000814,B02679,Client_B,60,54716.0,2024-04-20,ACTIVE
A000815,B02344,Client_B,150,7294.0,2025-01-12,ACTIVE
A000816,B02829,Client_D,75,19663.0,2025-03-15,ACTIVE
A000817,B01547,Client_B,15,25205.0,2026-05-08,ACTIVE
A000818,B01655,Client_C,60,13669.0,2026-01-01,ACTIVE
