disposition_id,call_id,raw_disposition_code,disposition_timestamp
DISP000000414,CALL00000414,CONNECTED,2026-05-06 22:14:00
DISP000000415,CALL00000415,NA,2026-04-11 14:08:00
DISP000000416,CALL00000416,WRONG_NUMBER,2026-06-13 10:37:00
DISP000000417,CALL00000417,NO_ANSWER,2025-11-01 15:28:00
DISP000000418,CALL00000418,WRONG_PARTY,2026-02-15 21:26:00
DISP000000419,CALL00000419,NO_ANSWER,2026-03-17 20:41:00
DISP000000420,CALL00000420,BUSY,2025-12-25 20:56:00
DISP000000421,CALL00000421,CONNECTED,2026-04-05 17:04:00
DISP000000422,CALL00000422,PROMISE,2026-08-02 16:54:00
DISP000000423,CALL00000423,ANSWERED,2025-09-27 12:33:00
DISP000000424,CALL00000424,NA,2026-04-25 18:09:00
DISP000000425,CALL00000425,CONNECTED,2026-07-01 16:55:00
DISP000000426,CALL00000426,ANSWERED,2025-12-12 22:33:00
DISP000000427,CALL00000427,BUSY,2026-07-09 20:13:00
DISP000000428,CALL00000428,WRONG_NUMBER,2026-06-13 20:37:00
DISP000000429,CALL00000429,ANSWERED,2025-10-06 20:46:00
DISP000000430,CALL00000430,PTP,2025-12-02 23:59:00
DISP000000431,CALL00000431,NO_ANSWER,2025-12-25 10:23:00
DISP000000432,CALL00000432,PTP,2026-01-21 23:37:00
DISP000000433,CALL00000433,NA,2026-05-08 22:29:00
DISP000000434,CALL00000434,NO_ANSWER,2025-10-15 13:16:00
DISP000000435,CALL00000435,PROMISE,2026-06-05 16:00:00
DISP000000436,CALL00000436,CONNECTED,2026-04-17 08:11:00
DISP000000437,CALL00000437,BUSY,2026-01-11 06:11:00
DISP000000438,CALL00000438,WRONG_NUMBER,2026-07-14 10:48:00
DISP000000439,CALL00000439,CONNECTED,2026-06-19 20:58:00
DISP000000440,CALL00000440,WRONG_NUMBER,2026-04-22 20:00:00
DISP000000441,CALL00000441,BUSY,2026-08-26 16:56:00
DISP000000442,CALL00000442,WRONG_PARTY,2025-09-04 10:16:00
DISP000000443,CALL00000443,BUSY,2026-03-09 08:21:00
DISP000000444,CALL00000444,NO_ANSWER,2026-02-19 19:15:00
DISP000000445,CALL00000445,BUSY,2025-11-12 12:10:00
DISP000000446,CALL00000446,ANSWERED,2026-01-17 14:58:00
DISP000000447,CALL00000447,NA,2026-08-09 21:04:00
DISP000000448,CALL00000448,NO_ANSWER,2025-12-10 17:08:00
DISP000000449,CALL00000449,ANSWERED,2026-01-17 18:09:00
DISP000000450,CALL00000450,NA,2026-05-02 23:36:00
DISP000000451,CALL00000451,NO_ANSWER,2025-11-03 12:45:00
DISP000000452,CALL00000452,NA,2026-06-05 13:56:00
DISP000000453,CALL00000453,WRONG_NUMBER,2026-08-24 18:18:00
DISP000000454,CALL00000454,NO_ANSWER,2026-03-16 06:59:00
DISP000000455,CALL00000455,NA,2026-08-27 17:07:00
DISP000000456,CALL00000456,PROMISE,2026-06-15 10:46:00
DISP000000457,CALL00000457,ANSWERED,2025-11-27 12:04:00
DISP000000458,CALL00000458,ANSWERED,2025-09-19 20:51:00
DISP000000459,CALL00000459,CONNECTED,2026-06-25 20:48:00
DISP000000460,CALL00000460,CONNECTED,2026-08-17 07:19:00
DISP000000461,CALL00000461,BUSY,2026-05-12 08:24:00
DISP000000462,CALL00000462,NO_ANSWER,2025-11-03 14:22:00
DISP000000463,CALL00000463,PTP,2025-10-25 15:15:00
DISP000000464,CALL00000464,NA,2026-08-26 12:19:00
DISP000000465,CALL00000465,WRONG_NUMBER,2026-06-12 11:30:00
DISP000000466,CALL00000466,CONNECTED,2026-08-18 21:44:00
DISP000000467,CALL00000467,ANSWERED,2026-01-04 20:59:00
DISP000000468,CALL00000468,NA,2026-08-01 12:47:00
DISP000000469,CALL00000469,WRONG_NUMBER,2026-06-02 16:11:00
DISP000000470,CALL00000470,ANSWERED,2025-10-13 12:59:00
DISP000000471,CALL00000471,NO_ANSWER,2025-11-17 11:23:00
DISP000000472,CALL00000472,NO_ANSWER,2026-03-25 18:44:00
DISP000000473,CALL00000473,NO_ANSWER,2026-02-12 20:42:00
DISP000000474,CALL00000474,NO_ANSWER,2025-10-18 07:23:00
DISP000000475,CALL00000475,BUSY,2025-12-23 16:13:00
DISP000000476,CALL00000476,BUSY,2026-08-21 09:07:00
DISP000000477,CALL00000477,NA,2026-04-08 20:14:00
DISP000000478,CALL00000478,CONNECTED,2026-05-26 10:20:00
DISP000000479,CALL00000479,NO_ANSWER,2025-12-06 22:04:00
DISP000000480,CALL00000480,ANSWERED,2026-01-05 07:13:00
DISP000000481,CALL00000481,NO_ANSWER,2026-01-18 16:49:00
DISP000000482,CALL00000482,ANSWERED,2025-12-22 21:00:00
DISP000000483,CALL00000483,BUSY,2025-10-16 12:42:00
DISP000000484,CALL00000484,NA,2026-06-08 19:57:00
DISP000000485,CALL00000485,CONNECTED,2026-05-01 06:41:00
DISP000000486,CALL00000486,NO_ANSWER,2025-11-01 13:30:00
DISP000000487,CALL00000487,NO_ANSWER,2026-03-08 18:56:00
DISP000000488,CALL00000488,ANSWERED,2026-02-06 21:43:00
DISP000000489,CALL00000489,ANSWERED,2026-03-11 17:33:00
DISP000000490,CALL00000490,BUSY,2025-10-24 12:04:00
DISP000000491,CALL00000491,ANSWERED,2026-01-24 08:27:00
DISP000000492,CALL00000492,CONNECTED,2026-04-27 07:17:00
DISP000000493,CALL00000493,ANSWERED,2026-01-11 14:04:00
DISP000000494,CALL00000494,ANSWERED,2026-03-06 15:32:00
DISP000000495,CALL00000495,BUSY,2025-10-07 08:40:00
DISP000000496,CALL00000496,CONNECTED,2026-08-10 23:52:00
DISP000000497,CALL00000497,PROMISE,2026-04-01 20:19:00
DISP000000498,CALL00000498,NO_ANSWER,2025-11-04 23:41:00
DISP000000499,CALL00000499,BUSY,2026-06-26 18:20:00
DISP000000500,CALL00000500,CONNECTED,2026-06-27 14:47:00
DISP000000501,CALL00000501,WRONG_PARTY,2026-03-25 07:59:00
DISP000000502,CALL00000502,NO_ANSWER,2026-02-07 16:23:00
DISP000000503,CALL00000503,ANSWERED,2026-02-27 22:55:00
DISP000000504,CALL00000504,NA,2026-04-22 19:11:00
DISP000000505,CALL00000505,NA,2026-05-25 14:28:00
DISP000000506,CALL00000506,ANSWERED,2025-09-09 19:53:00
DISP000000507,CALL00000507,NO_ANSWER,2025-11-24 11:01:00
DISP000000508,CALL00000508,NA,2026-07-23 17:35:00
DISP000000509,CALL00000509,BUSY,2026-02-19 09:36:00
DISP000000510,CALL00000510,NA,2026-04-27 11:31:00
DISP000000511,CALL00000511,ANSWERED,2025-11-22 10:14:00
DISP000000512,CALL00000512,BUSY,2025-09-13 20:08:00
DISP000000513,CALL00000513,ANSWERED,2025-11-05 19:31:00
DISP000000514,CALL00000514,BUSY,2026-02-22 08:21:00
DISP000000515,CALL00000515,NO_ANSWER,2025-09-16 12:36:00
DISP000000516,CALL00000516,ANSWERED,2026-03-16 15:13:00
DISP000000517,CALL00000517,WRONG_PARTY,2025-10-05 06:17:00
DISP000000518,CALL00000518,NO_ANSWER,2026-01-16 23:01:00
DISP000000519,CALL00000519,ANSWERED,2025-11-04 17:40:00
DISP000000520,CALL00000520,NO_ANSWER,2025-09-26 07:39:00
DISP000000521,CALL00000521,WRONG_PARTY,2025-10-21 22:08:00
DISP000000522,CALL00000522,BUSY,2025-10-20 15:47:00
DISP000000523,CALL00000523,NO_ANSWER,2026-03-16 21:17:00
DISP000000524,CALL00000524,BUSY,2025-09-13 12:23:00
DISP000000525,CALL00000525,NA,2026-07-16 18:25:00
DISP000000526,CALL00000526,NA,2026-07-26 20:13:00
DISP000000527,CALL00000527,ANSWERED,2025-10-09 09:14:00
DISP000000528,CALL00000528,BUSY,2025-11-05 12:34:00
DISP000000529,CALL00000529,NO_ANSWER,2026-03-19 12:09:00
DISP000000530,CALL00000530,NA,2026-07-05 08:50:00
DISP000000531,CALL00000531,BUSY,2025-12-18 13:58:00
DISP000000532,CALL00000532,WRONG_PARTY,2026-03-22 19:18:00
DISP000000533,CALL00000533,ANSWERED,2025-12-05 13:08:00
DISP000000534,CALL00000534,NO_ANSWER,2026-03-08 14:30:00
DISP000000535,CALL00000535,NO_ANSWER,2026-02-18 20:08:00
DISP000000536,CALL00000536,ANSWERED,2025-10-01 12:07:00
DISP000000537,CALL00000537,NA,2026-07-05 18:04:00
DISP000000538,CALL00000538,NA,2026-06-19 20:53:00
DISP000000539,CALL00000539,PROMISE,2026-04-14 14:17:00
DISP000000540,CALL00000540,PTP,2026-03-02 16:50:00
DISP000000541,CALL00000541,NO_ANSWER,2026-03-03 23:55:00
DISP000000542,CALL00000542,CONNECTED,2026-05-08 11:19:00
DISP000000543,CALL00000543,NA,2026-07-08 17:50:00
DISP000000544,CALL00000544,NA,2026-07-06 12:45:00
DISP000000545,CALL00000545,NO_ANSWER,2025-09-23 14:01:00
DISP000000546,CALL00000546,CONNECTED,2026-04-08 07:17:00
DISP000000547,CALL00000547,WRONG_NUMBER,2026-06-09 15:36:00
DISP000000548,CALL00000548,WRONG_PARTY,2026-03-19 17:15:00
DISP000000549,CALL00000549,CONNECTED,2026-08-27 17:48:00
DISP000000550,CALL00000550,ANSWERED,2025-12-20 10:06:00
DISP000000551,CALL00000551,NA,2026-08-16 07:21:00
DISP000000552,CALL00000552,ANSWERED,2026-03-21 17:11:00
DISP000000553,CALL00000553,NO_ANSWER,2025-09-24 11:54:00
DISP000000554,CALL00000554,NA,2026-07-24 22:42:00
DISP000000555,CALL00000555,WRONG_PARTY,2025-11-24 15:34:00
DISP000000556,CALL00000556,PROMISE,2026-04-01 17:08:00
DISP000000557,CALL00000557,NO_ANSWER,2026-02-13 23:56:00
DISP000000558,CALL00000558,NA,2026-08-03 06:13:00
DISP000000559,CALL00000559,CONNECTED,2026-06-22 14:29:00
DISP000000560,CALL00000560,NA,2026-08-19 14:17:00
DISP000000561,CALL00000561,NA,2026-07-12 11:31:00
DISP000000562,CALL00000562,CONNECTED,2026-04-04 16:46:00
DISP000000563,CALL00000563,WRONG_NUMBER,2026-04-26 17:01:00
DISP000000564,CALL00000564,NA,2026-07-16 07:07:00
DISP000000565,CALL00000565,CONNECTED,2026-05-16 07:02:00
DISP000000566,CALL00000566,NO_ANSWER,2026-01-14 06:37:00
DISP000000567,CALL00000567,BUSY,2025-12-21 06:13:00
DISP000000568,CALL00000568,NO_ANSWER,2026-03-25 19:30:00
DISP000000569,CALL00000569,NO_ANSWER,2026-03-02 08:04:00
DISP000000570,CALL00000570,CONNECTED,2026-07-08 17:00:00
DISP000000571,CALL00000571,BUSY,2026-01-06 09:50:00
DISP000000572,CALL00000572,BUSY,2026-08-18 06:28:00
DISP000000573,CALL00000573,BUSY,2026-01-23 23:25:00
DISP000000574,CALL00000574,WRONG_PARTY,2025-10-23 18:08:00
DISP000000575,CALL00000575,NA,2026-05-08 11:17:00
DISP000000576,CALL00000576,CONNECTED,2026-08-17 15:16:00
DISP000000577,CALL00000577,NA,2026-04-12 15:37:00
DISP000000578,CALL00000578,NO_ANSWER,2026-03-21 14:33:00
DISP000000579,CALL00000579,WRONG_NUMBER,2026-04-12 10:46:00
DISP000000580,CALL00000580,NO_ANSWER,2025-11-22 09:04:00
DISP000000581,CALL00000581,CONNECTED,2026-06-27 07:35:00
DISP000000582,CALL00000582,NO_ANSWER,2025-11-04 16:09:00
DISP000000583,CALL00000583,NA,2026-05-18 21:09:00
DISP000000584,CALL00000584,CONNECTED,2026-06-04 23:56:00
DISP000000585,CALL00000585,CONNECTED,2026-08-27 13:48:00
DISP000000586,CALL00000586,CONNECTED,2026-04-08 19:38:00
DISP000000587,CALL00000587,NO_ANSWER,2026-03-01 09:17:00
DISP000000588,CALL00000588,ANSWERED,2026-01-23 08:58:00
DISP000000589,CALL00000589,NO_ANSWER,2026-03-26 22:47:00
DISP000000590,CALL00000590,CONNECTED,2026-04-26 15:38:00
DISP000000591,CALL00000591,BUSY,2025-09-24 20:46:00
DISP000000592,CALL00000592,NA,2026-04-10 13:28:00
DISP000000593,CALL00000593,NA,2026-04-07 15:30:00
DISP000000594,CALL00000594,WRONG_PARTY,2026-02-07 23:05:00
DISP000000595,CALL00000595,ANSWERED,2025-10-19 18:29:00
DISP000000596,CALL00000596,BUSY,2026-04-03 22:09:00
DISP000000597,CALL00000597,NO_ANSWER,2025-12-11 11:37:00
DISP000000598,CALL00000598,NO_ANSWER,2025-11-27 09:41:00
DISP000000599,CALL00000599,NA,2026-06-18 07:20:00
DISP000000600,CALL00000600,CONNECTED,2026-07-05 22:20:00
DISP000000601,CALL00000601,BUSY,2025-10-05 12:07:00
DISP000000602,CALL00000602,NA,2026-04-07 22:21:00
DISP000000603,CALL00000603,PROMISE,2026-05-05 15:40:00
DISP000000604,CALL00000604,NO_ANSWER,2025-11-01 08:05:00
DISP000000605,CALL00000605,BUSY,2025-12-16 16:33:00
DISP000000606,CALL00000606,PROMISE,2026-04-27 09:51:00
DISP000000607,CALL00000607,ANSWERED,2025-09-01 07:35:00
DISP000000608,CALL00000608,BUSY,2026-08-01 23:39:00
DISP000000609,CALL00000609,NA,2026-07-26 22:24:00
DISP000000610,CALL00000610,WRONG_NUMBER,2026-05-25 08:40:00
DISP000000611,CALL00000611,BUSY,2025-09-20 14:59:00
DISP000000612,CALL00000612,WRONG_NUMBER,2026-06-12 18:01:00
DISP000000613,CALL00000613,BUSY,2026-04-18 22:35:00
DISP000000614,CALL00000614,WRONG_PARTY,2026-03-07 22:14:00
DISP000000615,CALL00000615,ANSWERED,2025-12-14 12:53:00
DISP000000616,CALL00000616,ANSWERED,2026-03-01 19:39:00
DISP000000617,CALL00000617,NO_ANSWER,2026-01-20 19:10:00
DISP000000618,CALL00000618,NO_ANSWER,2025-11-17 18:51:00
DISP000000619,CALL00000619,PTP,2025-12-12 23:31:00
DISP000000620,CALL00000620,WRONG_NUMBER,2026-06-27 16:58:00
DISP000000621,CALL00000621,BUSY,2025-12-04 15:27:00
DISP000000622,CALL00000622,CONNECTED,2026-08-07 13:31:00
DISP000000623,CALL00000623,WRONG_NUMBER,2026-06-21 13:29:00
DISP000000624,CALL00000624,NO_ANSWER,2026-03-26 23:50:00
DISP000000625,CALL00000625,WRONG_PARTY,2026-02-10 23:25:00
DISP000000626,CALL00000626,NA,2026-06-01 14:27:00
DISP000000627,CALL00000627,ANSWERED,2026-03-19 19:23:00
DISP000000628,CALL00000628,BUSY,2026-07-15 19:59:00
DISP000000629,CALL00000629,NO_ANSWER,2026-03-16 11:38:00
DISP000000630,CALL00000630,BUSY,2026-06-07 22:28:00
DISP000000631,CALL00000631,PROMISE,2026-08-11 23:53:00
DISP000000632,CALL00000632,NO_ANSWER,2025-09-22 10:50:00
DISP000000633,CALL00000633,NO_ANSWER,2026-01-18 11:56:00
DISP000000634,CALL00000634,WRONG_PARTY,2026-02-08 14:33:00
DISP000000635,CALL00000635,NA,2026-04-01 19:08:00
DISP000000636,CALL00000636,BUSY,2026-03-12 12:12:00
DISP000000637,CALL00000637,NO_ANSWER,2025-10-11 21:51:00
DISP000000638,CALL00000638,NO_ANSWER,2025-10-04 19:25:00
DISP000000639,CALL00000639,NA,2026-08-12 18:42:00
DISP000000640,CALL00000640,WRONG_NUMBER,2026-08-15 15:11:00
DISP000000641,CALL00000641,ANSWERED,2025-12-03 13:44:00
DISP000000642,CALL00000642,NO_ANSWER,2026-01-05 09:20:00
DISP000000643,CALL00000643,CONNECTED,2026-08-23 17:46:00
DISP000000644,CALL00000644,ANSWERED,2025-10-15 19:01:00
DISP000000645,CALL00000645,NO_ANSWER,2025-11-08 08:58:00
DISP000000646,CALL00000646,PROMISE,2026-07-22 13:24:00
DISP000000647,CALL00000647,WRONG_PARTY,2026-03-17 12:05:00
DISP000000648,CALL00000648,PROMISE,2026-04-24 20:31:00
DISP000000649,CALL00000649,PROMISE,2026-05-17 20:10:00
DISP000000650,CALL00000650,NO_ANSWER,2025-10-14 13:35:00
DISP000000651,CALL00000651,CONNECTED,2026-07-13 09:27:00
DISP000000652,CALL00000652,ANSWERED,2025-12-17 18:54:00
DISP000000653,CALL00000653,PROMISE,2026-06-19 14:39:00
DISP000000654,CALL00000654,NO_ANSWER,2026-03-03 08:52:00
DISP000000655,CALL00000655,NO_ANSWER,2025-11-27 14:49:00
DISP000000656,CALL00000656,BUSY,2025-11-20 19:04:00
DISP000000657,CALL00000657,PROMISE,2026-05-24 08:12:00
DISP000000658,CALL00000658,WRONG_PARTY,2025-09-26 07:42:00
DISP000000659,CALL00000659,ANSWERED,2025-10-13 06:32:00
DISP000000660,CALL00000660,NO_ANSWER,2025-09-15 23:38:00
DISP000000661,CALL00000661,NO_ANSWER,2025-11-05 07:48:00
DISP000000662,CALL00000662,WRONG_PARTY,2025-12-09 06:20:00
DISP000000663,CALL00000663,NA,2026-06-19 17:25:00
DISP000000664,CALL00000664,ANSWERED,2026-02-14 06:23:00
DISP000000665,CALL00000665,BUSY,2026-08-18 10:35:00
DISP000000666,CALL00000666,NO_ANSWER,2026-03-09 11:36:00
DISP000000667,CALL00000667,ANSWERED,2026-03-03 22:47:00
DISP000000668,CALL00000668,PTP,2025-09-26 16:00:00
DISP000000669,CALL00000669,ANSWERED,2026-03-07 18:16:00
DISP000000670,CALL00000670,BUSY,2026-06-01 19:07:00
DISP000000671,CALL00000671,NO_ANSWER,2025-09-26 09:24:00
DISP000000672,CALL00000672,NA,2026-04-19 18:29:00
DISP000000673,CALL00000673,ANSWERED,2026-01-23 06:21:00
DISP000000674,CALL00000674,NO_ANSWER,2026-03-16 12:38:00
DISP000000675,CALL00000675,CONNECTED,2026-04-07 20:52:00
DISP000000676,CALL00000676,BUSY,2026-07-24 09:32:00
DISP000000677,CALL00000677,WRONG_PARTY,2025-09-22 16:59:00
DISP000000678,CALL00000678,NO_ANSWER,2025-11-27 16:06:00
DISP000000679,CALL00000679,NA,2026-07-10 20:56:00
DISP000000680,CALL00000680,BUSY,2025-09-02 20:54:00
DISP000000681,CALL00000681,CONNECTED,2026-07-05 17:48:00
DISP000000682,CALL00000682,CONNECTED,2026-04-21 23:41:00
DISP000000683,CALL00000683,NA,2026-06-22 08:35:00
DISP000000684,CALL00000684,WRONG_NUMBER,2026-04-16 06:49:00
DISP000000685,CALL00000685,PROMISE,2026-05-27 11:49:00
DISP000000686,CALL00000686,ANSWERED,2026-03-20 21:18:00
DISP000000687,CALL00000687,NO_ANSWER,2025-10-04 20:58:00
DISP000000688,CALL00000688,WRONG_NUMBER,2026-05-14 16:46:00
DISP000000689,CALL00000689,WRONG_NUMBER,2026-04-23 17:08:00
DISP000000690,CALL00000690,BUSY,2026-07-15 15:04:00
DISP000000691,CALL00000691,WRONG_PARTY,2025-12-06 18:48:00
DISP000000692,CALL00000692,ANSWERED,2025-12-08 18:02:00
DISP000000693,CALL00000693,NO_ANSWER,2025-11-19 10:31:00
DISP000000694,CALL00000694,ANSWERED,2026-03-05 21:23:00
DISP000000695,CALL00000695,CONNECTED,2026-08-17 19:32:00
DISP000000696,CALL00000696,WRONG_NUMBER,2026-06-23 22:11:00
DISP000000697,CALL00000697,ANSWERED,2026-02-24 13:29:00
DISP000000698,CALL00000698,NO_ANSWER,2025-09-21 20:12:00
DISP000000699,CALL00000699,ANSWERED,2025-11-23 15:39:00
DISP000000700,CALL00000700,BUSY,2025-10-12 21:45:00
DISP000000701,CALL00000701,ANSWERED,2025-10-20 06:36:00
DISP000000702,CALL00000702,ANSWERED,2026-01-09 13:22:00
DISP000000703,CALL00000703,ANSWERED,2026-03-20 16:39:00
DISP000000704,CALL00000704,PTP,2025-09-17 10:02:00
DISP000000705,CALL00000705,BUSY,2025-12-24 22:34:00
DISP000000706,CALL00000706,NA,2026-06-21 09:08:00
DISP000000707,CALL00000707,WRONG_PARTY,2025-10-21 21:13:00
DISP000000708,CALL00000708,WRONG_NUMBER,2026-04-21 12:09:00
DISP000000709,CALL00000709,BUSY,2026-05-14 11:18:00
DISP000000710,CALL00000710,NO_ANSWER,2026-02-10 12:01:00
DISP000000711,CALL00000711,CONNECTED,2026-08-09 23:10:00
DISP000000712,CALL00000712,ANSWERED,2025-12-21 08:39:00
DISP000000713,CALL00000713,WRONG_PARTY,2025-10-27 14:52:00
DISP000000714,CALL00000714,NA,2026-05-12 09:13:00
DISP000000715,CALL00000715,ANSWERED,2026-01-01 20:11:00
DISP000000716,CALL00000716,CONNECTED,2026-08-21 06:57:00
DISP000000717,CALL00000717,NO_ANSWER,2026-03-04 12:57:00
DISP000000718,CALL00000718,NO_ANSWER,2025-12-20 11:40:00
DISP000000719,CALL00000719,ANSWERED,2026-02-12 19:29:00
DISP000000720,CALL00000720,WRONG_PARTY,2026-01-20 10:28:00
DISP000000721,CALL00000721,PTP,2025-12-13 23:27:00
DISP000000722,CALL00000722,ANSWERED,2026-01-11 21:46:00
DISP000000723,CALL00000723,ANSWERED,2026-03-10 16:45:00
DISP000000724,CALL00000724,NA,2026-06-27 19:30:00
DISP000000725,CALL00000725,NO_ANSWER,2025-09-16 13:09:00
DISP000000726,CALL00000726,NO_ANSWER,2025-11-09 06:04:00
DISP000000727,CALL00000727,ANSWERED,2026-02-11 10:20:00
DISP000000728,CALL00000728,NO_ANSWER,2025-11-06 17:33:00
DISP000000729,CALL00000729,NO_ANSWER,2026-02-09 09:24:00
DISP000000730,CALL00000730,NO_ANSWER,2026-03-13 23:21:00
DISP000000731,CALL00000731,PTP,2025-12-27 07:28:00
DISP000000732,CALL00000732,PTP,2025-11-06 20:46:00
DISP000000733,CALL00000733,CONNECTED,2026-08-25 22:48:00
DISP000000734,CALL00000734,CONNECTED,2026-06-18 12:44:00
DISP000000735,CALL00000735,NO_ANSWER,2026-01-25 07:29:00
DISP000000736,CALL00000736,BUSY,2025-12-18 21:40:00
DISP000000737,CALL00000737,NA,2026-04-18 21:40:00
DISP000000738,CALL00000738,NO_ANSWER,2025-12-04 17:16:00
DISP000000739,CALL00000739,ANSWERED,2025-12-18 12:59:00
DISP000000740,CALL00000740,NA,2026-08-27 17:50:00
DISP000000741,CALL00000741,NO_ANSWER,2026-02-19 16:03:00
DISP000000742,CALL00000742,ANSWERED,2026-02-16 10:04:00
DISP000000743,CALL00000743,NO_ANSWER,2025-11-27 18:06:00
DISP000000744,CALL00000744,NA,2026-04-22 16:11:00
DISP000000745,CALL00000745,NO_ANSWER,2025-09-01 22:44:00
DISP000000746,CALL00000746,NO_ANSWER,2026-03-12 16:59:00
DISP000000747,CALL00000747,NO_ANSWER,2026-01-01 23:49:00
DISP000000748,CALL00000748,NO_ANSWER,2025-10-27 17:31:00
DISP000000749,CALL00000749,CONNECTED,2026-04-07 16:51:00
DISP000000750,CALL00000750,NA,2026-05-04 09:22:00
DISP000000751,CALL00000751,CONNECTED,2026-08-10 20:00:00
DISP000000752,CALL00000752,NO_ANSWER,2025-09-01 22:45:00
DISP000000753,CALL00000753,ANSWERED,2025-09-17 14:42:00
DISP000000754,CALL00000754,CONNECTED,2026-05-25 13:19:00
DISP000000755,CALL00000755,CONNECTED,2026-05-24 19:30:00
DISP000000756,CALL00000756,BUSY,2026-06-15 11:50:00
DISP000000757,CALL00000757,NO_ANSWER,2025-11-12 12:23:00
DISP000000758,CALL00000758,BUSY,2025-12-04 19:39:00
DISP000000759,CALL00000759,NO_ANSWER,2025-09-17 22:57:00
DISP000000760,CALL00000760,WRONG_PARTY,2025-10-12 23:27:00
DISP000000761,CALL00000761,ANSWERED,2026-02-18 11:50:00
DISP000000762,CALL00000762,CONNECTED,2026-05-23 08:32:00
DISP000000763,CALL00000763,NO_ANSWER,2026-02-05 10:34:00
DISP000000764,CALL00000764,ANSWERED,2025-12-26 12:04:00
DISP000000765,CALL00000765,BUSY,2026-06-10 23:47:00
DISP000000766,CALL00000766,WRONG_NUMBER,2026-08-15 09:05:00
DISP000000767,CALL00000767,NA,2026-07-07 22:58:00
DISP000000768,CALL00000768,CONNECTED,2026-04-06 16:45:00
DISP000000769,CALL00000769,WRONG_NUMBER,2026-04-04 23:36:00
DISP000000770,CALL00000770,ANSWERED,2025-09-11 11:40:00
DISP000000771,CALL00000771,PTP,2025-12-25 19:47:00
DISP000000772,CALL00000772,ANSWERED,2025-10-22 19:00:00
DISP000000773,CALL00000773,BUSY,2025-09-19 15:39:00
DISP000000774,CALL00000774,NO_ANSWER,2026-03-01 18:30:00
DISP000000775,CALL00000775,PROMISE,2026-07-01 10:07:00
DISP000000776,CALL00000776,NO_ANSWER,2025-11-13 15:10:00
DISP000000777,CALL00000777,WRONG_NUMBER,2026-08-03 20:22:00
DISP000000778,CALL00000778,CONNECTED,2026-08-14 12:12:00
DISP000000779,CALL00000779,NA,2026-07-03 14:38:00
DISP000000780,CALL00000780,BUSY,2026-05-05 21:00:00
DISP000000781,CALL00000781,BUSY,2026-04-13 12:09:00
DISP000000782,CALL00000782,CONNECTED,2026-08-12 18:40:00
DISP000000783,CALL00000783,CONNECTED,2026-05-10 07:34:00
DISP000000784,CALL00000784,WRONG_NUMBER,2026-08-12 18:26:00
DISP000000785,CALL00000785,NO_ANSWER,2026-03-18 21:46:00
DISP000000786,CALL00000786,BUSY,2025-12-15 23:02:00
DISP000000787,CALL00000787,NO_ANSWER,2026-01-09 15:08:00
DISP000000788,CALL00000788,BUSY,2026-06-22 18:25:00
DISP000000789,CALL00000789,PROMISE,2026-06-21 09:02:00
DISP000000790,CALL00000790,WRONG_PARTY,2026-03-16 23:03:00
DISP000000791,CALL00000791,NO_ANSWER,2025-12-23 06:43:00
DISP000000792,CALL00000792,NA,2026-06-12 22:04:00
DISP000000793,CALL00000793,NO_ANSWER,2025-10-27 23:18:00
DISP000000794,CALL00000794,BUSY,2025-11-08 23:37:00
DISP000000795,CALL00000795,NO_ANSWER,2026-02-23 17:19:00
DISP000000796,CALL00000796,ANSWERED,2025-12-22 22:33:00
DISP000000797,CALL00000797,NA,2026-04-12 14:27:00
DISP000000798,CALL00000798,NO_ANSWER,2025-11-26 19:03:00
DISP000000799,CALL00000799,NO_ANSWER,2026-01-15 21:26:00
DISP000000800,CALL00000800,ANSWERED,2025-11-06 15:49:00
DISP000000801,CALL00000801,NO_ANSWER,2026-02-11 20:14:00
DISP000000802,CALL00000802,BUSY,2025-11-02 21:11:00
DISP000000803,CALL00000803,CONNECTED,2026-04-21 18:16:00
DISP000000804,CALL00000804,NA,2026-05-08 13:20:00
DISP000000805,CALL00000805,ANSWERED,2025-12-10 19:48:00
DISP000000806,CALL00000806,NA,2026-07-19 11:02:00
DISP000000807,CALL00000807,BUSY,2026-08-23 19:29:00
DISP000000808,CALL00000808,CONNECTED,2026-04-10 11:48:00
DISP000000809,CALL00000809,BUSY,2026-08-21 10:25:00
DISP000000810,CALL00000810,NA,2026-07-27 21:37:00
DISP000000811,CALL00000811,NA,2026-06-01 07:07:00
DISP000000812,CALL00000812,NO_ANSWER,2025-10-21 12:15:00
DISP000000813,CALL00000813,NA,2026-05-15 12:11:00
DISP000000814,CALL00000814,NO_ANSWER,2025-12-02 07:19:00
DISP000000815,CALL00000815,CONNECTED,2026-05-21 10:42:00
DISP000000816,CALL00000816,NA,2026-04-23 09:33:00
DISP000000817,CALL00000817,ANSWERED,2025-09-16 23:49:00
