borrower_id,client,geography,language,borrower_segment,income_band
B02152,Client_C,West,Tamil,Informal,<20K
B02153,Client_B,South,Bengali,Salaried,>70K
B02154,Client_A,South,Hindi,Self_Employed,20K-40K
B02155,Client_A,East,Tamil,Informal,20K-40K
B02156,Client_A,South,English,Salaried,<20K
B02157,Client_A,North,Bengali,Salaried,20K-40K
B02158,Client_D,East,Telugu,Self_Employed,40K-70K
B02159,Client_A,South,English,Salaried,40K-70K
B02160,Client_C,North,English,Salaried,>70K
B02161,Client_B,North,Telugu,Salaried,<20K
B02162,Client_C,South,Hindi,Informal,>70K
B02163,Client_C,South,Tamil,Salaried,40K-70K
B02164,Client_A,North,Telugu,Salaried,40K-70K
B02165,Client_D,North,Hindi,Informal,20K-40K
B02166,Client_B,West,English,Self_Employed,<20K
B02167,Client_D,East,Hindi,Self_Employed,40K-70K
B02168,Client_A,West,Tamil,Self_Employed,>70K
B02169,Client_A,North,Tamil,Salaried,<20K
B02170,Client_A,South,Bengali,Informal,>70K
B02171,Client_C,East,Tamil,Salaried,<20K
B02172,Client_A,East,Hindi,Informal,>70K
B02173,Client_B,South,Bengali,Informal,40K-70K
B02174,Client_B,South,Bengali,Salaried,>70K
B02175,Client_B,West,Hindi,Salaried,>70K
B02176,Client_A,North,English,Salaried,>70K
B02177,Client_D,South,Telugu,Self_Employed,20K-40K
B02178,Client_B,East,Telugu,Self_Employed,40K-70K
B02179,Client_A,East,Tamil,Salaried,40K-70K
B02180,Client_B,West,Tamil,Self_Employed,40K-70K
B02181,Client_A,North,Bengali,Self_Employed,<20K
B02182,Client_C,North,Tamil,Self_Employed,<20K
B02183,Client_A,South,Hindi,Salaried,>70K
B02184,Client_D,West,English,Self_Employed,40K-70K
B02185,Client_A,South,Telugu,Self_Employed,>70K
B02186,Client_A,West,English,Salaried,20K-40K
B02187,Client_A,South,Bengali,Self_Employed,<20K
B02188,Client_B,South,Hindi,Self_Employed,20K-40K
B02189,Client_B,South,English,Salaried,>70K
B02190,Client_B,North,Telugu,Self_Employed,40K-70K
B02191,Client_B,South,Bengali,Salaried,>70K
B02192,Client_B,South,English,Salaried,20K-40K
B02193,Client_A,West,Bengali,Self_Employed,20K-40K
B02194,Client_A,South,Bengali,Salaried,40K-70K
B02195,Client_A,West,Bengali,Self_Employed,40K-70K
B02196,Client_A,East,Bengali,Self_Employed,>70K
B02197,Client_B,South,Bengali,Informal,40K-70K
B02198,Client_D,West,English,Self_Employed,<20K
B02199,Client_D,South,Bengali,Salaried,>70K
B02200,Client_D,West,Hindi,Informal,20K-40K
B02201,Client_A,East,Tamil,Informal,>70K
B02202,Client_C,East,Tamil,Salaried,<20K
B02203,Client_A,North,English,Informal,>70K
B02204,Client_C,North,Hindi,Informal,<20K
B02205,Client_C,West,Telugu,Salaried,20K-40K
B02206,Client_B,West,Tamil,Self_Employed,<20K
B02207,Client_D,West,Hindi,Self_Employed,<20K
B02208,Client_B,South,Telugu,Informal,40K-70K
B02209,Client_B,East,Hindi,Informal,40K-70K
B02210,Client_A,East,Hindi,Self_Employed,<20K
B02211,Client_C,South,English,Self_Employed,40K-70K
B02212,Client_B,North,Bengali,Self_Employed,40K-70K
B02213,Client_B,North,Telugu,Informal,>70K
B02214,Client_B,South,Tamil,Self_Employed,>70K
B02215,Client_C,East,Tamil,Salaried,40K-70K
B02216,Client_A,South,English,Informal,40K-70K
B02217,Client_B,West,English,Informal,>70K
B02218,Client_A,East,Hindi,Salaried,20K-40K
B02219,Client_A,South,Hindi,Salaried,40K-70K
B02220,Client_A,South,Telugu,Salaried,40K-70K
B02221,Client_B,North,Hindi,Informal,20K-40K
B02222,Client_D,North,Hindi,Self_Employed,20K-40K
B02223,Client_A,East,Bengali,Salaried,>70K
B02224,Client_A,South,English,Self_Employed,20K-40K
B02225,Client_B,West,Telugu,Salaried,20K-40K
B02226,Client_A,North,Hindi,Self_Employed,>70K
B02227,Client_B,North,Bengali,Self_Employed,<20K
B02228,Client_B,East,Telugu,Self_Employed,<20K
B02229,Client_A,West,English,Informal,>70K
B02230,Client_D,West,Tamil,Salaried,>70K
B02231,Client_B,West,Hindi,Salaried,<20K
B02232,Client_B,North,Telugu,Salaried,<20K
B02233,Client_A,West,Telugu,Salaried,40K-70K
B02234,Client_D,East,English,Informal,40K-70K
B02235,Client_A,South,Bengali,Informal,>70K
B02236,Client_B,West,Bengali,Salaried,<20K
B02237,Client_A,South,Telugu,Self_Employed,40K-70K
B02238,Client_A,North,Telugu,Salaried,20K-40K
B02239,Client_A,South,English,Self_Employed,<20K
B02240,Client_B,North,Telugu,Informal,20K-40K
B02241,Client_A,South,Tamil,Salaried,20K-40K
B02242,Client_B,East,Hindi,Informal,>70K
B02243,Client_B,West,Bengali,Salaried,20K-40K
B02244,Client_A,South,English,Informal,<20K
B02245,Client_C,South,Bengali,Salaried,20K-40K
B02246,Client_A,North,Hindi,Self_Employed,20K-40K
B02247,Client_B,South,Hindi,Salaried,20K-40K
B02248,Client_C,East,Telugu,Self_Employed,<20K
B02249,Client_B,South,Tamil,Salaried,>70K
B02250,Client_A,North,Hindi,Salaried,>70K
B02251,Client_A,East,Bengali,Informal,40K-70K
B02252,Client_A,East,English,Informal,40K-70K
B02253,Client_A,South,Bengali,Salaried,>70K
B02254,Client_B,South,Bengali,Informal,40K-70K
B02255,Client_D,North,Tamil,Informal,40K-70K
B02256,Client_B,West,Hindi,Self_Employed,<20K
B02257,Client_C,South,Tamil,Salaried,20K-40K
B02258,Client_A,East,Telugu,Self_Employed,<20K
B02259,Client_D,South,Hindi,Salaried,20K-40K
B02260,Client_B,West,Tamil,Salaried,>70K
B02261,Client_A,South,English,Salaried,40K-70K
B02262,Client_A,East,English,Informal,<20K
B02263,Client_A,South,English,Salaried,40K-70K
B02264,Client_A,West,English,Salaried,20K-40K
B02265,Client_D,East,Telugu,Salaried,40K-70K
B02266,Client_C,North,English,Informal,20K-40K
B02267,Client_A,East,Hindi,Salaried,>70K
B02268,Client_B,East,Tamil,Self_Employed,40K-70K
B02269,Client_B,South,Hindi,Salaried,20K-40K
B02270,Client_A,East,Bengali,Informal,<20K
B02271,Client_D,South,Telugu,Self_Employed,20K-40K
B02272,Client_A,South,Tamil,Salaried,40K-70K
B02273,Client_B,East,English,Informal,20K-40K
B02274,Client_B,West,Bengali,Informal,20K-40K
B02275,Client_B,East,English,Self_Employed,>70K
B02276,Client_D,South,Hindi,Self_Employed,40K-70K
B02277,Client_C,West,Bengali,Salaried,20K-40K
B02278,Client_A,South,Bengali,Salaried,<20K
B02279,Client_C,West,Bengali,Self_Employed,40K-70K
B02280,Client_B,East,English,Salaried,40K-70K
B02281,Client_A,East,Telugu,Self_Employed,40K-70K
B02282,Client_B,South,Telugu,Informal,40K-70K
B02283,Client_A,West,English,Self_Employed,>70K
B02284,Client_C,South,Telugu,Informal,<20K
B02285,Client_A,West,Bengali,Salaried,>70K
B02286,Client_A,South,Tamil,Informal,20K-40K
B02287,Client_D,North,English,Self_Employed,20K-40K
B02288,Client_A,South,Bengali,Salaried,40K-70K
B02289,Client_C,West,Tamil,Salaried,>70K
B02290,Client_D,West,Telugu,Salaried,40K-70K
B02291,Client_C,West,Telugu,Self_Employed,40K-70K
B02292,Client_D,South,Bengali,Salaried,20K-40K
B02293,Client_A,South,Telugu,Salaried,<20K
B02294,Client_B,West,English,Self_Employed,40K-70K
B02295,Client_B,East,Tamil,Informal,20K-40K
B02296,Client_A,North,English,Salaried,>70K
B02297,Client_D,South,English,Salaried,>70K
B02298,Client_C,North,Tamil,Self_Employed,40K-70K
B02299,Client_C,South,Telugu,Salaried,20K-40K
B02300,Client_B,South,Bengali,Self_Employed,20K-40K
B02301,Client_B,South,Bengali,Informal,>70K
B02302,Client_A,South,Hindi,Salaried,<20K
B02303,Client_A,West,Tamil,Salaried,<20K
B02304,Client_A,South,Telugu,Salaried,<20K
B02305,Client_A,West,Hindi,Salaried,<20K
B02306,Client_B,East,Tamil,Salaried,>70K
B02307,Client_A,North,English,Salaried,<20K
B02308,Client_D,West,Bengali,Informal,>70K
B02309,Client_A,South,English,Salaried,40K-70K
B02310,Client_A,East,English,Self_Employed,40K-70K
B02311,Client_D,South,Bengali,Salaried,20K-40K
B02312,Client_B,South,English,Self_Employed,40K-70K
B02313,Client_B,South,Tamil,Self_Employed,20K-40K
B02314,Client_C,West,Telugu,Self_Employed,<20K
B02315,Client_B,East,Bengali,Self_Employed,20K-40K
B02316,Client_A,West,Bengali,Salaried,20K-40K
B02317,Client_D,East,English,Informal,<20K
B02318,Client_D,West,English,Self_Employed,<20K
B02319,Client_C,South,Telugu,Salaried,<20K
B02320,Client_A,West,Tamil,Salaried,>70K
B02321,Client_B,North,English,Salaried,<20K
B02322,Client_A,West,Bengali,Salaried,20K-40K
B02323,Client_A,West,Tamil,Informal,>70K
B02324,Client_D,East,Telugu,Salaried,20K-40K
B02325,Client_B,West,Bengali,Informal,<20K
B02326,Client_A,North,Telugu,Self_Employed,<20K
B02327,Client_C,West,Bengali,Self_Employed,<20K
B02328,Client_B,North,English,Salaried,<20K
B02329,Client_C,North,Telugu,Informal,>70K
B02330,Client_A,East,Tamil,Salaried,40K-70K
B02331,Client_B,South,Telugu,Self_Employed,>70K
B02332,Client_B,South,Tamil,Self_Employed,>70K
B02333,Client_A,West,Telugu,Salaried,20K-40K
B02334,Client_A,West,Telugu,Informal,<20K
B02335,Client_D,East,Telugu,Self_Employed,40K-70K
B02336,Client_C,East,English,Salaried,20K-40K
B02337,Client_B,East,Bengali,Salaried,40K-70K
B02338,Client_A,West,Bengali,Informal,<20K
B02339,Client_B,South,English,Salaried,40K-70K
B02340,Client_B,West,Bengali,Salaried,20K-40K
B02341,Client_A,North,Tamil,Salaried,<20K
B02342,Client_B,North,Tamil,Informal,>70K
B02343,Client_C,West,Hindi,Salaried,>70K
B02344,Client_D,East,Hindi,Informal,40K-70K
B02345,Client_C,West,Bengali,Informal,>70K
B02346,Client_A,North,Telugu,Informal,<20K
B02347,Client_A,East,Hindi,Self_Employed,40K-70K
B02348,Client_A,North,Hindi,Salaried,<20K
B02349,Client_A,West,Bengali,Self_Employed,20K-40K
B02350,Client_B,East,Tamil,Informal,40K-70K
B02351,Client_A,South,English,Salaried,>70K
B02352,Client_A,East,Tamil,Salaried,20K-40K
B02353,Client_B,West,Bengali,Salaried,20K-40K
B02354,Client_D,West,Hindi,Salaried,>70K
B02355,Client_C,East,English,Self_Employed,<20K
B02356,Client_A,East,Hindi,Salaried,<20K
B02357,Client_A,West,Tamil,Self_Employed,40K-70K
B02358,Client_A,East,Tamil,Self_Employed,40K-70K
B02359,Client_B,East,Bengali,Self_Employed,40K-70K
B02360,Client_D,West,Telugu,Informal,>70K
B02361,Client_A,South,Telugu,Self_Employed,20K-40K
B02362,Client_C,North,Bengali,Informal,>70K
B02363,Client_B,North,Bengali,Salaried,>70K
B02364,Client_B,South,Tamil,Salaried,>70K
B02365,Client_C,South,English,Salaried,>70K
B02366,Client_A,North,Bengali,Salaried,20K-40K
B02367,Client_A,South,English,Salaried,20K-40K
B02368,Client_C,East,Tamil,Salaried,<20K
B02369,Client_A,North,Tamil,Informal,>70K
B02370,Client_A,West,Bengali,Self_Employed,20K-40K
B02371,Client_B,North,Tamil,Salaried,20K-40K
B02372,Client_B,South,Hindi,Self_Employed,<20K
B02373,Client_A,North,Telugu,Self_Employed,>70K
B02374,Client_A,East,Tamil,Self_Employed,40K-70K
B02375,Client_D,East,Bengali,Self_Employed,<20K
B02376,Client_B,South,English,Salaried,20K-40K
B02377,Client_A,West,Tamil,Self_Employed,20K-40K
B02378,Client_C,East,Tamil,Informal,40K-70K
B02379,Client_C,South,Tamil,Salaried,40K-70K
B02380,Client_C,North,Hindi,Self_Employed,>70K
B02381,Client_D,North,English,Informal,40K-70K
B02382,Client_A,East,English,Informal,20K-40K
B02383,Client_B,West,Telugu,Salaried,>70K
B02384,Client_C,North,Telugu,Salaried,>70K
B02385,Client_D,North,Telugu,Salaried,40K-70K
B02386,Client_A,North,Hindi,Self_Employed,40K-70K
B02387,Client_C,East,Tamil,Informal,<20K
B02388,Client_A,West,Tamil,Salaried,>70K
B02389,Client_B,South,English,Self_Employed,40K-70K
B02390,Client_C,South,Bengali,Salaried,40K-70K
B02391,Client_C,North,Tamil,Informal,40K-70K
B02392,Client_A,South,English,Self_Employed,20K-40K
B02393,Client_A,North,Telugu,Self_Employed,>70K
B02394,Client_D,West,Tamil,Salaried,20K-40K
B02395,Client_B,South,Bengali,Self_Employed,<20K
B02396,Client_B,North,Tamil,Self_Employed,20K-40K
B02397,Client_A,East,Bengali,Salaried,40K-70K
B02398,Client_B,East,Hindi,Self_Employed,>70K
B02399,Client_A,North,Tamil,Informal,<20K
B02400,Client_A,North,English,Self_Employed,<20K
B02401,Client_A,North,Tamil,Salaried,<20K
B02402,Client_B,North,Bengali,Informal,20K-40K
B02403,Client_B,South,Telugu,Self_Employed,<20K
B02404,Client_B,West,Telugu,Self_Employed,>70K
B02405,Client_A,North,Bengali,Self_Employed,>70K
B02406,Client_B,North,Telugu,Salaried,40K-70K
B02407,Client_D,North,Tamil,Salaried,<20K
B02408,Client_D,East,Telugu,Informal,>70K
B02409,Client_D,West,Hindi,Self_Employed,40K-70K
B02410,Client_A,East,Bengali,Salaried,20K-40K
B02411,Client_B,North,English,Salaried,40K-70K
B02412,Client_C,North,Bengali,Informal,20K-40K
B02413,Client_A,West,English,Salaried,20K-40K
B02414,Client_B,East,Tamil,Salaried,<20K
B02415,Client_D,North,Hindi,Self_Employed,40K-70K
B02416,Client_C,North,Bengali,Self_Employed,>70K
B02417,Client_C,East,Hindi,Salaried,20K-40K
B02418,Client_A,West,Telugu,Salaried,<20K
B02419,Client_A,North,English,Salaried,<20K
B02420,Client_C,East,Telugu,Informal,40K-70K
B02421,Client_B,South,Telugu,Self_Employed,20K-40K
B02422,Client_A,West,Bengali,Salaried,40K-70K
B02423,Client_A,East,Hindi,Self_Employed,>70K
B02424,Client_A,South,English,Self_Employed,20K-40K
B02425,Client_B,South,Hindi,Informal,40K-70K
B02426,Client_B,South,Tamil,Salaried,40K-70K
B02427,Client_C,North,English,Informal,>70K
B02428,Client_A,West,Telugu,Informal,<20K
B02429,Client_B,East,Bengali,Self_Employed,20K-40K
B02430,Client_A,South,Tamil,Informal,20K-40K
B02431,Client_D,North,Hindi,Salaried,<20K
B02432,Client_A,East,English,Salaried,40K-70K
B02433,Client_A,West,Tamil,Self_Employed,20K-40K
B02434,Client_C,South,English,Self_Employed,20K-40K
B02435,Client_A,North,Bengali,Salaried,<20K
B02436,Client_B,South,English,Informal,40K-70K
B02437,Client_A,West,Telugu,Self_Employed,40K-70K
B02438,Client_A,West,Hindi,Salaried,40K-70K
B02439,Client_B,West,Bengali,Salaried,>70K
B02440,Client_A,North,Tamil,Salaried,>70K
B02441,Client_B,West,Bengali,Self_Employed,>70K
B02442,Client_A,South,Tamil,Self_Employed,<20K
B02443,Client_B,North,English,Self_Employed,20K-40K
B02444,Client_A,West,Hindi,Salaried,20K-40K
B02445,Client_B,North,Tamil,Self_Employed,40K-70K
B02446,Client_B,West,English,Salaried,>70K
B02447,Client_D,East,Hindi,Informal,>70K
B02448,Client_C,West,English,Salaried,<20K
B02449,Client_A,West,English,Salaried,40K-70K
B02450,Client_B,East,Bengali,Self_Employed,40K-70K
B02451,Client_C,West,Tamil,Informal,20K-40K
B02452,Client_C,North,Hindi,Self_Employed,>70K
B02453,Client_A,South,Telugu,Informal,40K-70K
B02454,Client_A,East,Telugu,Salaried,40K-70K
B02455,Client_B,South,Bengali,Self_Employed,20K-40K
B02456,Client_B,North,English,Self_Employed,>70K
B02457,Client_A,North,English,Informal,20K-40K
B02458,Client_A,East,Bengali,Salaried,20K-40K
B02459,Client_A,East,English,Self_Employed,20K-40K
B02460,Client_C,North,Tamil,Self_Employed,<20K
B02461,Client_A,North,Telugu,Self_Employed,>70K
B02462,Client_C,North,Telugu,Informal,40K-70K
B02463,Client_C,North,Telugu,Salaried,20K-40K
B02464,Client_A,North,Telugu,Informal,>70K
B02465,Client_D,South,Bengali,Self_Employed,>70K
B02466,Client_A,East,Telugu,Self_Employed,20K-40K
B02467,Client_B,East,Telugu,Salaried,>70K
B02468,Client_A,East,Telugu,Salaried,>70K
B02469,Client_A,West,Tamil,Self_Employed,>70K
B02470,Client_A,North,Bengali,Informal,20K-40K
B02471,Client_C,East,Bengali,Salaried,20K-40K
B02472,Client_C,South,Tamil,Salaried,40K-70K
B02473,Client_A,East,English,Salaried,<20K
B02474,Client_A,South,Hindi,Self_Employed,<20K
B02475,Client_D,West,Telugu,Self_Employed,>70K
B02476,Client_A,North,Tamil,Self_Employed,20K-40K
B02477,Client_B,West,Bengali,Salaried,>70K
B02478,Client_B,South,Tamil,Self_Employed,>70K
B02479,Client_C,West,English,Informal,40K-70K
B02480,Client_A,East,English,Salaried,40K-70K
B02481,Client_A,West,English,Salaried,40K-70K
B02482,Client_A,East,Tamil,Salaried,>70K
B02483,Client_C,West,Hindi,Informal,>70K
B02484,Client_C,North,Tamil,Salaried,20K-40K
B02485,Client_C,West,Telugu,Informal,20K-40K
B02486,Client_B,South,English,Salaried,40K-70K
B02487,Client_A,North,Hindi,Self_Employed,20K-40K
B02488,Client_D,West,Telugu,Salaried,<20K
B02489,Client_A,North,Telugu,Self_Employed,>70K
B02490,Client_A,West,Tamil,Self_Employed,40K-70K
B02491,Client_A,North,Bengali,Self_Employed,40K-70K
B02492,Client_B,East,Telugu,Self_Employed,20K-40K
B02493,Client_C,East,English,Salaried,<20K
B02494,Client_D,North,Telugu,Informal,<20K
B02495,Client_B,South,Hindi,Self_Employed,<20K
B02496,Client_A,South,Tamil,Informal,20K-40K
B02497,Client_D,North,Tamil,Informal,>70K
B02498,Client_A,South,Tamil,Self_Employed,40K-70K
B02499,Client_A,North,Bengali,Salaried,20K-40K
B02500,Client_A,North,Hindi,Salaried,>70K
B02501,Client_D,South,Bengali,Informal,20K-40K
B02502,Client_B,East,Bengali,Salaried,<20K
B02503,Client_C,North,Hindi,Self_Employed,20K-40K
B02504,Client_B,North,Hindi,Salaried,<20K
B02505,Client_B,East,English,Salaried,20K-40K
B02506,Client_C,South,Hindi,Self_Employed,40K-70K
B02507,Client_A,East,Hindi,Self_Employed,20K-40K
B02508,Client_A,East,Telugu,Salaried,<20K
B02509,Client_D,North,English,Self_Employed,40K-70K
B02510,Client_B,South,Hindi,Informal,20K-40K
B02511,Client_B,East,Tamil,Salaried,40K-70K
B02512,Client_B,North,Hindi,Self_Employed,20K-40K
B02513,Client_C,East,Bengali,Self_Employed,>70K
B02514,Client_C,East,Telugu,Salaried,20K-40K
B02515,Client_B,East,Bengali,Self_Employed,20K-40K
B02516,Client_B,West,Hindi,Salaried,>70K
B02517,Client_A,South,Hindi,Salaried,>70K
B02518,Client_B,North,English,Self_Employed,20K-40K
B02519,Client_D,South,Bengali,Salaried,40K-70K
B02520,Client_D,East,Telugu,Salaried,<20K
B02521,Client_A,East,Bengali,Salaried,>70K
B02522,Client_A,South,Telugu,Self_Employed,>70K
B02523,Client_A,North,Telugu,Salaried,40K-70K
B02524,Client_A,South,Tamil,Self_Employed,<20K
B02525,Client_A,North,English,Informal,<20K
B02526,Client_A,East,Bengali,Salaried,>70K
B02527,Client_B,West,English,Informal,20K-40K
B02528,Client_A,North,Hindi,Salaried,<20K
B02529,Client_C,East,Telugu,Informal,20K-40K
B02530,Client_A,West,English,Salaried,>70K
B02531,Client_D,East,Telugu,Salaried,40K-70K
B02532,Client_A,North,English,Self_Employed,40K-70K
B02533,Client_D,West,Bengali,Self_Employed,20K-40K
B02534,Client_C,West,Bengali,Salaried,40K-70K
B02535,Client_D,North,Hindi,Salaried,20K-40K
B02536,Client_B,South,Hindi,Salaried,>70K
B02537,Client_A,North,Telugu,Self_Employed,40K-70K
B02538,Client_B,West,Bengali,Informal,40K-70K
B02539,Client_A,West,Bengali,Salaried,>70K
B02540,Client_B,West,Tamil,Informal,40K-70K
B02541,Client_B,South,English,Informal,20K-40K
B02542,Client_A,South,Telugu,Informal,20K-40K
B02543,Client_C,West,Hindi,Salaried,>70K
B02544,Client_B,North,Telugu,Salaried,20K-40K
B02545,Client_B,South,Hindi,Informal,20K-40K
B02546,Client_C,West,Hindi,Salaried,>70K
B02547,Client_D,North,Telugu,Self_Employed,<20K
B02548,Client_A,East,Hindi,Self_Employed,40K-70K
B02549,Client_A,South,Telugu,Self_Employed,<20K
B02550,Client_A,West,English,Informal,40K-70K
B02551,Client_D,North,Tamil,Self_Employed,20K-40K
B02552,Client_B,East,Bengali,Salaried,<20K
B02553,Client_C,North,Bengali,Self_Employed,40K-70K
B02554,Client_A,West,English,Salaried,>70K
B02555,Client_D,East,Bengali,Salaried,40K-70K
B02556,Client_A,South,Telugu,Self_Employed,40K-70K
B02557,Client_C,East,English,Informal,<20K
B02558,Client_A,North,Telugu,Salaried,>70K
B02559,Client_D,West,Tamil,Self_Employed,20K-40K
B02560,Client_B,South,Tamil,Self_Employed,40K-70K
B02561,Client_B,North,English,Salaried,40K-70K
B02562,Client_B,North,Hindi,Salaried,20K-40K
B02563,Client_A,West,Hindi,Salaried,20K-40K
B02564,Client_B,South,Tamil,Self_Employed,<20K
B02565,Client_A,North,English,Self_Employed,<20K
B02566,Client_C,North,Tamil,Salaried,40K-70K
B02567,Client_B,South,Hindi,Self_Employed,20K-40K
B02568,Client_A,West,Hindi,Self_Employed,<20K
B02569,Client_B,North,Hindi,Self_Employed,<20K
B02570,Client_B,South,Bengali,Salaried,20K-40K
B02571,Client_A,East,Hindi,Salaried,40K-70K
B02572,Client_B,West,Telugu,Salaried,40K-70K
B02573,Client_C,South,Telugu,Salaried,40K-70K
B02574,Client_B,South,Bengali,Informal,20K-40K
B02575,Client_D,North,Tamil,Salaried,40K-70K
B02576,Client_C,North,Tamil,Self_Employed,<20K
B02577,Client_C,West,Bengali,Self_Employed,<20K
B02578,Client_A,North,Bengali,Salaried,<20K
B02579,Client_B,West,Telugu,Salaried,>70K
B02580,Client_A,North,Telugu,Self_Employed,<20K
B02581,Client_A,West,Bengali,Salaried,<20K
B02582,Client_A,South,Tamil,Self_Employed,<20K
B02583,Client_B,South,Tamil,Salaried,<20K
B02584,Client_B,North,English,Salaried,40K-70K
B02585,Client_B,East,Tamil,Self_Employed,<20K
B02586,Client_B,West,Tamil,Salaried,<20K
B02587,Client_D,North,Telugu,Salaried,20K-40K
B02588,Client_B,West,Tamil,Informal,40K-70K
B02589,Client_D,South,Telugu,Self_Employed,20K-40K
B02590,Client_D,North,Telugu,Informal,20K-40K
B02591,Client_B,West,Tamil,Informal,20K-40K
B02592,Client_D,East,Hindi,Informal,>70K
B02593,Client_D,West,Bengali,Self_Employed,20K-40K
B02594,Client_C,East,Bengali,Self_Employed,>70K
B02595,Client_C,South,English,Self_Employed,<20K
B02596,Client_A,North,Hindi,Informal,>70K
B02597,Client_A,East,Telugu,Informal,<20K
B02598,Client_A,East,English,Informal,<20K
B02599,Client_A,South,Telugu,Informal,<20K
B02600,Client_B,East,English,Informal,>70K
B02601,Client_B,West,Telugu,Salaried,>70K
B02602,Client_C,East,Hindi,Salaried,>70K
B02603,Client_A,South,Hindi,Self_Employed,>70K
B02604,Client_B,North,Telugu,Salaried,40K-70K
B02605,Client_B,South,Bengali,Informal,>70K
B02606,Client_A,South,Tamil,Self_Employed,<20K
B02607,Client_C,West,Telugu,Salaried,<20K
B02608,Client_A,East,Tamil,Informal,<20K
B02609,Client_B,South,Tamil,Informal,40K-70K
B02610,Client_A,South,English,Self_Employed,<20K
B02611,Client_B,South,English,Salaried,40K-70K
B02612,Client_A,South,Bengali,Self_Employed,20K-40K
B02613,Client_A,West,Tamil,Self_Employed,<20K
B02614,Client_B,North,English,Self_Employed,20K-40K
B02615,Client_B,North,Hindi,Informal,20K-40K
B02616,Client_C,North,Telugu,Salaried,>70K
B02617,Client_A,South,Tamil,Salaried,<20K
B02618,Client_C,East,English,Informal,40K-70K
B02619,Client_A,West,Tamil,Salaried,20K-40K
B02620,Client_D,East,Hindi,Informal,40K-70K
B02621,Client_D,North,Tamil,Salaried,20K-40K
B02622,Client_C,East,Bengali,Salaried,40K-70K
B02623,Client_A,East,English,Informal,>70K
B02624,Client_B,South,Tamil,Self_Employed,20K-40K
B02625,Client_D,West,Tamil,Self_Employed,40K-70K
B02626,Client_C,North,Hindi,Self_Employed,40K-70K
B02627,Client_C,East,Bengali,Salaried,<20K
B02628,Client_A,West,Telugu,Salaried,<20K
B02629,Client_A,West,English,Salaried,40K-70K
B02630,Client_B,North,Telugu,Salaried,>70K
B02631,Client_B,West,Bengali,Salaried,40K-70K
B02632,Client_B,East,Telugu,Informal,<20K
B02633,Client_A,West,Tamil,Self_Employed,>70K
B02634,Client_A,East,Telugu,Informal,>70K
B02635,Client_D,East,Hindi,Self_Employed,20K-40K
B02636,Client_B,West,Telugu,Self_Employed,20K-40K
B02637,Client_D,South,Tamil,Self_Employed,<20K
B02638,Client_A,West,Tamil,Self_Employed,<20K
B02639,Client_B,South,Tamil,Self_Employed,40K-70K
B02640,Client_B,North,English,Salaried,20K-40K
B02641,Client_C,North,Tamil,Salaried,20K-40K
B02642,Client_C,West,Hindi,Self_Employed,>70K
B02643,Client_C,South,Hindi,Self_Employed,>70K
B02644,Client_C,North,Tamil,Self_Employed,20K-40K
B02645,Client_A,East,Tamil,Salaried,40K-70K
B02646,Client_A,West,English,Self_Employed,>70K
B02647,Client_A,North,English,Salaried,>70K
B02648,Client_A,North,Telugu,Salaried,>70K
B02649,Client_C,West,Bengali,Self_Employed,40K-70K
B02650,Client_B,North,Tamil,Salaried,>70K
B02651,Client_C,West,Telugu,Informal,>70K
B02652,Client_B,West,Tamil,Salaried,20K-40K
B02653,Client_B,East,English,Self_Employed,40K-70K
B02654,Client_A,East,Bengali,Informal,40K-70K
B02655,Client_D,East,English,Salaried,>70K
B02656,Client_C,West,English,Salaried,40K-70K
B02657,Client_C,South,Tamil,Self_Employed,>70K
B02658,Client_D,West,Tamil,Salaried,20K-40K
B02659,Client_B,East,Telugu,Self_Employed,>70K
B02660,Client_B,North,Telugu,Informal,40K-70K
B02661,Client_B,North,Tamil,Salaried,40K-70K
B02662,Client_A,North,Tamil,Self_Employed,20K-40K
B02663,Client_B,West,English,Salaried,20K-40K
B02664,Client_B,South,English,Self_Employed,20K-40K
B02665,Client_B,North,Bengali,Self_Employed,20K-40K
B02666,Client_A,West,Hindi,Self_Employed,40K-70K
B02667,Client_C,North,English,Self_Employed,40K-70K
B02668,Client_A,East,Tamil,Self_Employed,20K-40K
B02669,Client_A,North,Telugu,Salaried,>70K
B02670,Client_B,North,Hindi,Self_Employed,>70K
B02671,Client_C,East,Telugu,Self_Employed,20K-40K
B02672,Client_A,North,Hindi,Informal,20K-40K
B02673,Client_C,North,English,Salaried,40K-70K
B02674,Client_B,East,Tamil,Self_Employed,20K-40K
B02675,Client_C,North,Bengali,Self_Employed,40K-70K
B02676,Client_A,North,Telugu,Self_Employed,20K-40K
B02677,Client_D,North,Hindi,Salaried,20K-40K
B02678,Client_C,West,Telugu,Informal,20K-40K
B02679,Client_A,East,Tamil,Self_Employed,<20K
B02680,Client_C,South,Hindi,Self_Employed,<20K
B02681,Client_B,North,Tamil,Salaried,40K-70K
B02682,Client_C,East,English,Informal,20K-40K
B02683,Client_C,North,Telugu,Salaried,>70K
B02684,Client_D,East,Hindi,Informal,>70K
B02685,Client_D,North,Hindi,Self_Employed,<20K
B02686,Client_C,North,Hindi,Salaried,>70K
B02687,Client_C,North,Hindi,Salaried,20K-40K
B02688,Client_A,West,English,Self_Employed,<20K
B02689,Client_C,South,Bengali,Self_Employed,40K-70K
